state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	clock.rate	treeLikelihood	branchRates	skyline
12000	-11189.955075468193	-2312.8955083943742	-8877.059567073818	755.346804549779	13006.014455542925	7258.351652668425	5935.488200162946	874.0788321322592	2157.3779605479026	961.8801851569849	1005.7194401033356	1661.113519858466	2779.513358594783	543.8887292675122	908.1850944345506	7.236117665565519E-5	-8877.059567073818	0.0	-2111.6718807682673
24000	-11100.414776770176	-2300.706273231475	-8799.7085035387	827.4710917043673	13190.321685201769	2014.1931594960886	10940.454726186223	1117.7171423317288	1933.6662524951298	900.5907685835119	1293.9000240184766	1334.6321293319934	2363.8430221346453	465.67162122427885	765.4369876922663	7.236117665565519E-5	-8799.7085035387	0.0	-2099.50114479279
36000	-11070.589788647474	-2284.8423101616745	-8785.7474784858	785.0213273184381	12636.234915131789	2015.136329133896	11802.02504140838	1750.546287672344	722.4271015468607	1114.3622237025227	1063.0476097039514	2095.2921038101745	1205.4701527212778	980.3443661780658	598.6883561575174	7.236117665565519E-5	-8785.7474784858	0.0	-2084.733016818218
48000	-11073.9361353032	-2297.507233542127	-8776.428901761074	966.1002847204556	13975.94668373514	3363.2461909235562	8456.108787770383	1579.65501826215	373.7856504590239	658.2865995383306	2246.566517330197	3415.6794068284767	1860.0344303959534	1091.7094901538821	850.6364144622578	7.236117665565519E-5	-8776.428901761074	0.0	-2096.032044849961
60000	-11055.950230758626	-2279.099550807921	-8776.850679950705	810.4188667277149	13615.284732727006	3783.06377914572	9254.869459905844	1045.7144300167352	729.1244070952841	470.0756572222158	936.4506907254321	2696.2717072600963	1591.6725570928797	1331.2979392719649	692.1006255630814	7.236117665565519E-5	-8776.850679950705	0.0	-2080.952386095266
72000	-11010.41049715682	-2265.182827398721	-8745.227669758098	950.2482685541722	13661.95827439288	3750.360238932526	9267.218917585185	1587.5163102975496	684.5571830784613	404.05831997729587	474.8602468901908	2596.5497852652525	874.3334133226161	1956.590524175058	691.742235184691	7.236117665565519E-5	-8745.227669758098	0.0	-2066.2812515050477
84000	-11010.022631217404	-2267.733624154663	-8742.28900706274	942.0463244332425	13522.300784078885	2653.8621745953183	3288.632485805468	9141.70350294014	294.94475147340495	336.58178205919256	953.465567269859	2429.289652394295	2157.655950345207	894.0274351686928	1818.663678224595	7.236117665565519E-5	-8742.28900706274	0.0	-2066.8344283958795
96000	-10954.030383768044	-2248.5815822933864	-8705.448801474658	950.4753622281702	13464.72848813938	1463.9529646826022	2917.4357510353857	6480.277862459614	195.76516179771852	365.9787081274392	1001.0111308687632	2515.376220239313	1780.6113523132221	1260.91366182045	788.9799829035574	7.236117665565519E-5	-8705.448801474658	0.0	-2052.8355888311366
108000	-10915.058231659783	-2205.026591073195	-8710.031640586587	987.4405597029852	13762.100170418054	832.2692082787753	1498.2091383994086	8661.257573581017	214.07339393867608	335.2108728776302	932.8572331993512	2520.7396869753857	1789.3418108602116	816.5145811579084	832.7296148890163	7.236117665565519E-5	-8710.031640586587	0.0	-2009.8258092907975
120000	-10871.087645600575	-2172.800736380309	-8698.286909220267	986.3697903396622	14245.896498522932	506.07289384374064	1726.574446763407	8500.67890884075	188.25814471455678	230.4335843948739	645.8048480099293	2743.3927268055486	849.3788259364784	1527.8386417714717	914.1523433680554	7.236117665565519E-5	-8698.286909220267	0.0	-1978.5162313984151
132000	-10888.378668382677	-2187.8285900194023	-8700.550078363274	877.2633251906947	13739.860457001963	707.875481992277	1676.466616334652	10944.674746852283	161.0514459432407	274.09218255803216	402.36391672248004	2850.0095958882744	1192.4797732164634	1809.2625818326921	645.6447977812152	7.236117665565519E-5	-8700.550078363274	0.0	-1989.9486416880159
144000	-10872.459164809361	-2174.176532759077	-8698.282632050285	1024.1380861157086	13966.90777371124	579.697496645505	1656.5675769128206	9623.570914850556	460.7705054492065	168.92758530174368	460.74326513662385	2724.9418301045325	731.4389203898887	1740.0766901807522	710.6871095253165	7.236117665565519E-5	-8698.282632050285	0.0	-1977.6124994711918
156000	-10874.010599011275	-2190.4971652359204	-8683.513433775355	907.1014116521036	13889.621700976686	1157.9060284557365	1307.6151718540136	7139.171979232383	188.21194352429913	131.9405948024461	616.8637143528663	2822.707318952879	1039.6158455265795	2016.1355227258643	1222.7926962231913	7.236117665565519E-5	-8683.513433775355	0.0	-1994.115188941157
