state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	clock.rate	treeLikelihood	branchRates	skyline
12000	-11195.356790715716	-2317.1673613783046	-8878.189429337412	585.9179422727693	13126.70311483928	8224.470261858929	1556.3572834200506	803.5206272324559	1825.042927315525	2876.1523662640375	1427.6788858594484	1349.4094315301222	3406.4888042597277	2043.759337443787	423.09343181551645	7.047648230427456E-5	-8878.189429337412	0.0	-2114.5488010186846
24000	-11067.29674311471	-2286.992658839679	-8780.30408427503	703.1363622052136	13993.075447006438	6607.137940313684	2250.8277698521833	469.285775800464	575.1829589670507	2615.6420546930112	638.6133785836779	1421.0469835917872	3766.257863279493	1223.4324678560095	506.92970929602177	7.047648230427456E-5	-8780.30408427503	0.0	-2088.310985349841
36000	-11061.475097333032	-2310.0812245605975	-8751.393872772434	693.0415858883226	14346.770704574892	3577.7915939688905	2968.7598670846314	3974.15105424987	490.8223245586139	2075.11634678071	524.2012314053181	1400.1165101755885	2445.3765183876217	1816.3654145674016	609.6796830028906	7.047648230427456E-5	-8751.393872772434	0.0	-2108.868004076366
48000	-11036.159832444402	-2307.779486835216	-8728.380345609186	786.8987742218288	14542.616419606382	1870.470783008073	2291.157053998841	4301.996193389997	564.7353117587679	2434.1039437038544	488.91372966331096	1977.1207698841029	2938.565894461986	1740.9214335835454	951.3377044612546	7.047648230427456E-5	-8728.380345609186	0.0	-2104.7325363680948
60000	-11016.86343546152	-2289.079961046867	-8727.783474414653	732.4284179438827	14282.537672346647	1130.7009421610464	1975.0739856574385	4833.287261641935	506.4426722000032	2136.454780662585	419.36422411268103	1333.7526198750445	3206.6642916297365	1382.3294339697738	1227.885068348388	7.047648230427456E-5	-8727.783474414653	0.0	-2088.5437941610503
72000	-11011.45946357103	-2286.391542881334	-8725.067920689695	788.4550562925582	13709.550612364666	1707.7235470686269	3707.8437281347574	2132.350434164452	1327.4645908408888	2587.813551759324	296.71912693592685	916.5779807511087	2146.8171995897446	2191.0017577302783	850.4994204563465	7.047648230427456E-5	-8725.067920689695	0.0	-2087.5710665095003
84000	-11033.368213930116	-2312.6881227682998	-8720.680091161817	783.6502204462828	14164.081467044249	919.9827832351517	2394.3895478254967	2559.3622401405905	1531.5475602636293	2486.239124148867	979.1246119898332	866.1520682798872	2692.1248680102894	2086.6149481925722	2274.0046724211916	7.047648230427456E-5	-8720.680091161817	0.0	-2111.925809161489
96000	-11018.511965921429	-2302.143167232269	-8716.36879868916	731.8658767510008	13862.447932833245	1600.0095151960543	1718.5067118888705	1365.7903958845704	1933.4358525917785	3053.7254491347626	727.9188967777322	1061.3099093355765	2377.964380729514	1608.3699311658374	969.6999101522678	7.047648230427456E-5	-8716.36879868916	0.0	-2105.2424976687544
108000	-11003.637580697214	-2284.233512969551	-8719.404067727663	820.6460206817711	14179.044999459642	1301.6622452469455	2465.3816440864643	1442.0221284875456	3426.213962143525	3707.2810747845847	316.19390034418615	1019.9085774263547	1996.7720586963915	1517.7922660154006	949.6966550282814	7.047648230427456E-5	-8719.404067727663	0.0	-2085.2878497762827
120000	-10978.47866157081	-2279.98440106438	-8698.494260506432	727.2404409310913	14012.864868229588	1990.2664831953737	2743.322239691142	456.849822374984	3112.489528856322	3480.747231802746	436.036811809962	1004.5743714171896	3573.9911444985455	1674.8697103695254	974.7463044711906	7.047648230427456E-5	-8698.494260506432	0.0	-2076.10403733229
