state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-11648.784097403732	-2316.4196489262295	-9332.364448477503	746.2180426846389	16670.370761542687	3701.4742308981117	6.584597766962496E-5	-9332.364448477503	0.0	-2303.7882217672104
2000	-11255.267984814087	-2249.972496429606	-9005.295488384481	948.6462184787451	14957.814078848996	2816.2861304288276	6.584597766962496E-5	-9005.295488384481	0.0	-2237.7524011427004
3000	-11133.700030304919	-2234.203757541511	-8899.496272763408	1027.494894188689	15575.231340889164	2659.3155095915818	6.584597766962496E-5	-8899.496272763408	0.0	-2222.069381205354
4000	-11040.675512680973	-2209.9212990046053	-8830.754213676368	1146.6776786985768	15327.155561694883	2395.748504955438	6.584597766962496E-5	-8830.754213676368	0.0	-2197.942397011814
5000	-11005.651839639151	-2207.316967255946	-8798.334872383204	1081.1429851939538	15412.046104021518	2456.348274765667	6.584597766962496E-5	-8798.334872383204	0.0	-2195.300916830369
6000	-10969.783393567883	-2200.8312946082024	-8768.95209895968	1173.6625463469427	15767.240652696413	2409.769723890199	6.584597766962496E-5	-8768.95209895968	0.0	-2188.8437180362175
7000	-10961.042162792917	-2187.1659589063765	-8773.87620388654	1135.1348075289077	15550.452907527146	2359.69017956096	6.584597766962496E-5	-8773.87620388654	0.0	-2175.2095906472105
8000	-10953.342019428395	-2206.0170501263824	-8747.324969302013	1190.4222637141354	16062.151104994055	2337.944083442607	6.584597766962496E-5	-8747.324969302013	0.0	-2194.0744315262596
9000	-10939.62995939039	-2192.9088225920104	-8746.721136798378	1068.2963945576485	14989.826993322662	2176.172844478909	6.584597766962496E-5	-8746.721136798378	0.0	-2181.072510717426
10000	-10908.412079077156	-2178.020488204915	-8730.391590872241	1058.1968609513665	14946.868681216542	2082.0769753201653	6.584597766962496E-5	-8730.391590872241	0.0	-2166.2495486683015
11000	-10920.673843622932	-2198.715782908128	-8721.958060714804	1101.5255904104235	16082.25150625963	2508.779249935679	6.584597766962496E-5	-8721.958060714804	0.0	-2186.668293347966
12000	-10900.156864995202	-2173.8293639561502	-8726.327501039052	1121.2981101085134	14883.302118994197	2289.858952714091	6.584597766962496E-5	-8726.327501039052	0.0	-2161.9175888577993
13000	-10887.501362612873	-2173.1632668043544	-8714.338095808518	1112.1795220389877	15239.675794860044	2316.8115071792504	6.584597766962496E-5	-8714.338095808518	0.0	-2161.2341278243234
14000	-10887.914676091787	-2176.365690471782	-8711.548985620006	1316.5740926963572	16068.338591321522	2209.7075997973297	6.584597766962496E-5	-8711.548985620006	0.0	-2164.5067333888696
15000	-10891.375057690933	-2186.9186099968897	-8704.456447694043	1133.855129655587	16183.883698091038	2293.428131745856	6.584597766962496E-5	-8704.456447694043	0.0	-2175.0045242832325
