state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-11266.997728154105	-2255.1669175248476	-9011.830810629257	780.2796421867879	13460.405030094813	2842.187044391056	7.809847198641767E-5	-9011.830810629257	0.0	-2242.933119933234
2000	-11093.278750691024	-2216.334253233613	-8876.94449745741	1050.6269720894588	13298.683156288724	2707.8420130147256	7.809847198641767E-5	-8876.94449745741	0.0	-2204.172870845528
3000	-10999.229229981771	-2196.7091850107495	-8802.520044971021	890.2708431910407	12540.482046477793	2306.00268946945	7.809847198641767E-5	-8802.520044971021	0.0	-2184.7869861330046
4000	-10952.22983291602	-2188.529640781028	-8763.700192134993	1023.0867733367049	12918.2388897603	2194.4339640426547	7.809847198641767E-5	-8763.700192134993	0.0	-2176.68095650169
5000	-10930.218491569425	-2180.6973945127684	-8749.521097056657	937.7705550390378	12847.344161353443	2249.9415404053943	7.809847198641767E-5	-8749.521097056657	0.0	-2168.8116988345364
6000	-10939.158083743918	-2189.2292892832406	-8749.928794460677	1018.1203768728101	13588.51384513445	2405.2187208157497	7.809847198641767E-5	-8749.928794460677	0.0	-2177.244522991744
7000	-10877.493662579065	-2175.1689442355737	-8702.324718343492	935.5107426420628	13182.741348951828	2169.3630490329474	7.809847198641767E-5	-8702.324718343492	0.0	-2163.3372716525937
8000	-10876.563389778968	-2176.183005176294	-8700.380384602675	1059.9420210293486	13513.41522496846	2213.52956140299	7.809847198641767E-5	-8700.380384602675	0.0	-2164.321488142263
9000	-10833.82865327869	-2145.2211629844896	-8688.6074902942	1022.1028172954911	12616.137124585666	1788.027748327338	7.809847198641767E-5	-8688.6074902942	0.0	-2133.6744631455713
10000	-10817.170680473717	-2149.34634647584	-8667.824333997876	1025.1917815904762	12857.694332988507	2127.566631436075	7.809847198641767E-5	-8667.824333997876	0.0	-2137.543457680583
11000	-10841.453366964355	-2163.6029576015317	-8677.850409362823	1006.0783048632326	13526.714973255861	1982.9495315736733	7.809847198641767E-5	-8677.850409362823	0.0	-2151.9040203743807
12000	-10822.832699114982	-2155.8834109008985	-8666.949288214084	1080.4253325415275	13336.997507764454	1983.2337115835417	7.809847198641767E-5	-8666.949288214084	0.0	-2144.184262371988
13000	-10819.670588084242	-2143.17026990032	-8676.500318183922	1078.49323096858	13101.721891706391	1997.2103035418854	7.809847198641767E-5	-8676.500318183922	0.0	-2131.460764707919
14000	-10827.100441334736	-2152.6637284504823	-8674.436712884255	1232.6720459950236	13765.38674906395	2040.0622133853064	7.809847198641767E-5	-8674.436712884255	0.0	-2140.922897134652
15000	-10821.946195361486	-2149.8093509566224	-8672.136844404864	1152.895566555076	13467.456877969827	2032.9103589557146	7.809847198641767E-5	-8672.136844404864	0.0	-2138.0737038052707
16000	-10822.325018691361	-2150.0026812164915	-8672.32233747487	1073.3314577036201	13385.228632471946	2045.7985443295688	7.809847198641767E-5	-8672.32233747487	0.0	-2138.2577043696756
17000	-10780.076966017928	-2127.5758429444286	-8652.5011230735	1075.014371698492	12377.636689119337	1811.3365465414308	7.809847198641767E-5	-8652.5011230735	0.0	-2116.0101239172677
18000	-10805.844623596502	-2148.047025346002	-8657.7975982505	1203.928545362187	13468.865733160634	1938.9175500848417	7.809847198641767E-5	-8657.7975982505	0.0	-2136.3811835405045
19000	-10804.859731471135	-2140.62139292628	-8664.238338544856	947.6566060390128	12563.5495475519	2046.510145978021	7.809847198641767E-5	-8664.238338544856	0.0	-2128.8759025955833
20000	-10812.84168004314	-2143.5082659920854	-8669.333414051056	1179.3466409773755	13325.928512683748	1952.0333527273299	7.809847198641767E-5	-8669.333414051056	0.0	-2131.832491417195
21000	-10814.810626010301	-2138.4600306874936	-8676.350595322807	1077.8054440335304	12704.050359767001	1797.799423939627	7.809847198641767E-5	-8676.350595322807	0.0	-2126.9053287618485
22000	-10805.291675535334	-2140.774366286563	-8664.517309248771	1099.5755410756954	12964.797916150083	2018.4891366530264	7.809847198641767E-5	-8664.517309248771	0.0	-2129.049225977926
23000	-10796.604962461268	-2139.731700421167	-8656.8732620401	1110.3525161801367	12955.603579492512	1876.7769774966177	7.809847198641767E-5	-8656.8732620401	0.0	-2128.1138106818344
24000	-10781.676253273788	-2124.00187494163	-8657.674378332158	1098.6936767493373	12722.87859408918	1747.867860428065	7.809847198641767E-5	-8657.674378332158	0.0	-2112.488508055247
25000	-10780.739122827517	-2113.7888839990424	-8666.950238828475	1048.9698713621071	12497.363760250619	1701.8568200564962	7.809847198641767E-5	-8666.950238828475	0.0	-2102.314619955845
26000	-10796.053204227399	-2132.2904528626323	-8663.762751364768	1065.3349639554294	13149.182348076332	1933.483985307851	7.809847198641767E-5	-8663.762751364768	0.0	-2120.628744827755
27000	-10783.955141975734	-2125.752510130154	-8658.20263184558	1074.1398798505477	12829.98707946229	1686.3264349107646	7.809847198641767E-5	-8658.20263184558	0.0	-2114.2916734686737
28000	-10808.96841570751	-2148.8532420361817	-8660.11517367133	1099.221601607183	13633.024778317536	2040.8755021267914	7.809847198641767E-5	-8660.11517367133	0.0	-2137.1118222942964
29000	-10816.73545049278	-2152.6795380308954	-8664.055912461885	1037.8505157350025	13384.831593274908	2113.0420288896426	7.809847198641767E-5	-8664.055912461885	0.0	-2140.8867787781082
30000	-10839.912631443658	-2158.796613540985	-8681.116017902674	1069.7038985062484	13543.994020874452	2225.8760445581006	7.809847198641767E-5	-8681.116017902674	0.0	-2146.926855660553
31000	-10821.061629122152	-2143.409857433926	-8677.651771688226	1126.757003909416	13237.821372143248	1873.2928608326463	7.809847198641767E-5	-8677.651771688226	0.0	-2131.794701094514
32000	-10802.317224258655	-2148.301229829856	-8654.015994428799	1087.6418809584163	13493.250926047278	2048.376826885741	7.809847198641767E-5	-8654.015994428799	0.0	-2136.554393334996
33000	-10784.504153962198	-2125.1052882170757	-8659.398865745123	1122.0782849426	12448.614765359627	1826.716838929338	7.809847198641767E-5	-8659.398865745123	0.0	-2113.52714729813
34000	-10793.049935250561	-2131.9197510084373	-8661.130184242124	1075.2306073348996	12854.345130093414	1813.522875505893	7.809847198641767E-5	-8661.130184242124	0.0	-2120.3522600492747
35000	-10783.297921932339	-2138.06837530521	-8645.229546627128	1068.2437898583653	13005.943568733159	1741.0904803412684	7.809847198641767E-5	-8645.229546627128	0.0	-2126.560705895347
36000	-10781.103958900094	-2126.9976010052933	-8654.106357894801	1086.3867628854166	12927.58708615616	1766.922391995158	7.809847198641767E-5	-8654.106357894801	0.0	-2115.468328325716
37000	-10797.816317454566	-2129.857698083709	-8667.958619370856	1288.6991696456562	13449.468028318255	1944.08262631958	7.809847198641767E-5	-8667.958619370856	0.0	-2118.1879370408205
38000	-10795.79247826689	-2135.0491118924438	-8660.743366374447	1255.7359388225445	13386.803922302708	2001.6685173970134	7.809847198641767E-5	-8660.743366374447	0.0	-2123.3363177575015
39000	-10788.02961311121	-2127.7716833589425	-8660.257929752268	1101.178779371331	12818.54405398878	2011.7923981487447	7.809847198641767E-5	-8660.257929752268	0.0	-2116.051446545045
40000	-10774.127346203999	-2119.4880189347023	-8654.639327269297	1184.6354571982001	12956.7039152354	1762.4099615781474	7.809847198641767E-5	-8654.639327269297	0.0	-2107.9624981188645
41000	-10787.296399915538	-2133.4171626923435	-8653.879237223195	1046.4257101499388	13272.883580974321	1883.544643189855	7.809847198641767E-5	-8653.879237223195	0.0	-2121.7939773619078
42000	-10790.269031463831	-2135.7049767764825	-8654.56405468735	1087.4275241357448	13169.764099574648	1776.1083646150594	7.809847198641767E-5	-8654.56405468735	0.0	-2124.1680946749284
43000	-10766.423692696784	-2114.3361084094226	-8652.087584287361	1089.7249345171078	12466.933944873474	1836.131548354897	7.809847198641767E-5	-8652.087584287361	0.0	-2102.7504130179773
44000	-10787.146787270038	-2120.3772741598023	-8666.769513110235	1062.354532736979	12624.830912401127	1734.3162335130432	7.809847198641767E-5	-8666.769513110235	0.0	-2108.87532085014
45000	-10789.031869301587	-2111.4837409999227	-8677.548128301665	1158.56538963684	12594.191521604902	1571.7884560233142	7.809847198641767E-5	-8677.548128301665	0.0	-2100.1257527903667
46000	-10804.490416408053	-2130.743283242405	-8673.747133165647	1022.8331511629019	12983.16485476151	1783.4389680383617	7.809847198641767E-5	-8673.747133165647	0.0	-2119.2003556429004
47000	-10800.51306450125	-2125.9593878116734	-8674.553676689577	1100.4531897859035	13040.838462027585	1841.280253970455	7.809847198641767E-5	-8674.553676689577	0.0	-2114.369576711619
48000	-10792.253794318769	-2125.380310872141	-8666.873483446629	1085.435307970703	12921.174482465245	1578.1184574241893	7.809847198641767E-5	-8666.873483446629	0.0	-2114.01645417334
49000	-10792.004171303663	-2117.982131146519	-8674.022040157144	1120.0603728243736	13072.270041328864	1838.5019127833082	7.809847198641767E-5	-8674.022040157144	0.0	-2106.3945395917053
50000	-10786.984443438856	-2110.5279772475205	-8676.456466191335	1291.0599905931717	13171.774493858824	1666.4412737798127	7.809847198641767E-5	-8676.456466191335	0.0	-2099.0845069459883
51000	-10790.460009921862	-2119.434873328043	-8671.02513659382	993.9260754838014	13218.559023578307	1872.6164621780674	7.809847198641767E-5	-8671.02513659382	0.0	-2107.820248209005
52000	-10793.285896323627	-2117.665389609339	-8675.620506714287	1158.0609077729882	13155.559117085724	1806.738829304348	7.809847198641767E-5	-8675.620506714287	0.0	-2106.103403538533
53000	-10802.203483736064	-2125.639229768422	-8676.564253967643	1051.418478999682	13215.324011171611	1793.9459483025212	7.809847198641767E-5	-8676.564253967643	0.0	-2114.087678493631
54000	-10791.658893902075	-2128.973012730475	-8662.6858811716	1144.6396248139247	13242.183910809086	1710.9755830971908	7.809847198641767E-5	-8662.6858811716	0.0	-2117.490919270684
55000	-10771.131880232013	-2112.6058853223376	-8658.525994909674	1233.4957522149516	13008.160231617905	1624.3146242620849	7.809847198641767E-5	-8658.525994909674	0.0	-2101.1998705187066
56000	-10798.56440217931	-2126.566003071665	-8671.998399107646	1047.6170027460805	13157.766603625698	1758.1023601937	7.809847198641767E-5	-8671.998399107646	0.0	-2115.044072404426
57000	-10774.647427886704	-2112.2428206345267	-8662.404607252178	1077.3349717253432	12843.527842712774	1582.7939767064615	7.809847198641767E-5	-8662.404607252178	0.0	-2100.8746437522
58000	-10756.9229929689	-2106.2839688289546	-8650.639024139946	1099.0829461572168	12499.541393339707	1719.9923216749355	7.809847198641767E-5	-8650.639024139946	0.0	-2094.794172732728
59000	-10778.74617528513	-2113.053481997381	-8665.692693287749	1207.068096341502	12983.10767807952	1599.4984285176856	7.809847198641767E-5	-8665.692693287749	0.0	-2101.6699693421124
60000	-10787.64080435063	-2134.9034562726206	-8652.73734807801	1071.7949053663517	13414.24910282677	1902.3227951676383	7.809847198641767E-5	-8652.73734807801	0.0	-2123.26567218859
61000	-10771.411108450633	-2114.430975134953	-8656.980133315681	1191.7584891918557	12877.37013864469	1630.2935806247597	7.809847198641767E-5	-8656.980133315681	0.0	-2103.019588105646
62000	-10766.122298944378	-2119.9312122465726	-8646.191086697805	1119.177973137218	13011.35438642482	1635.6323696161182	7.809847198641767E-5	-8646.191086697805	0.0	-2108.515044111568
63000	-10768.567834830548	-2121.226677379892	-8647.341157450657	1181.7250491225466	13255.317907464114	1595.7735380398947	7.809847198641767E-5	-8647.341157450657	0.0	-2109.8465710904093
64000	-10766.829402676474	-2105.5199502187434	-8661.30945245773	1149.6748638666159	12545.625132527719	1800.0664858491375	7.809847198641767E-5	-8661.30945245773	0.0	-2093.9633977339126
65000	-10778.605724123177	-2127.656867071754	-8650.948857051424	1127.1524877245297	13486.931153428062	1768.8415995537005	7.809847198641767E-5	-8650.948857051424	0.0	-2116.1260014453737
66000	-10800.471981829583	-2129.1310564577257	-8671.340925371858	1177.659754786012	13588.880228064427	1890.017195515688	7.809847198641767E-5	-8671.340925371858	0.0	-2117.5028234748856
67000	-10785.888197981772	-2113.665632954446	-8672.222565027327	987.1100235367512	12627.295195237006	1862.16099263941	7.809847198641767E-5	-8672.222565027327	0.0	-2102.059242657035
68000	-10774.115290514557	-2110.8377657037877	-8663.27752481077	1128.0499089027044	12626.386822389566	1612.0484904671646	7.809847198641767E-5	-8663.27752481077	0.0	-2099.4428318030846
69000	-10798.903633118181	-2124.7732261290544	-8674.130406989127	1115.858002711937	12974.086669832874	1919.8341940874338	7.809847198641767E-5	-8674.130406989127	0.0	-2113.12195191652
70000	-10771.317368594151	-2124.5094471478324	-8646.807921446318	1097.5454458948525	12889.537950367247	1843.8014769478527	7.809847198641767E-5	-8646.807921446318	0.0	-2112.9176246812026
