state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	clock.rate	treeLikelihood	branchRates	skyline
8000	-41099.19175831982	-2373.9046710035436	-38725.28708731628	4250.608959322964	23688.254229593003	2945.515349336657	3448.9243990194304	2416.0008193796916	3251.9818135531245	1309.0328028562744	1325.0157783412021	1448.9214699209092	3104.3270774841067	1682.9501912086034	947.7729741701337	4.6235802593225455E-5	-38725.28708731628	0.0	-2170.6870838771156
16000	-40844.190533835295	-2338.5152799812377	-38505.67525385406	4384.959761774729	23324.891629936585	1569.492205141554	1487.2351390084689	2194.5489934283432	2071.5213278917554	1175.247491588454	2592.142314108628	3154.676755232531	1310.6244427624463	1405.6115183359561	1452.2462947934337	4.6235802593225455E-5	-38505.67525385406	0.0	-2138.6733212782797
24000	-40752.07312525196	-2298.099457105315	-38453.973668146646	4265.548455475286	22761.80693978491	1514.5984964094175	1055.2947486768423	1401.6186154508514	2780.389560579725	1184.558053435917	1547.3555185297794	2507.448540210536	1369.223528342437	1560.8647140941769	1093.8617567328865	4.6235802593225455E-5	-38453.973668146646	0.0	-2101.600279531326
32000	-40740.5365439702	-2298.308941845308	-38442.22760212489	4592.701693708837	23834.283336617285	2098.6921802161173	1022.6696408875313	653.9665563288776	2690.156128045539	1526.7877848737444	2642.0693072016784	1864.829042896101	1583.10462561661	2455.96799744021	1573.0607361850623	4.6235802593225455E-5	-38442.22760212489	0.0	-2097.936158781718
40000	-40748.05869260425	-2291.6892655272063	-38456.36942707704	4458.636929356877	23540.69400141211	2198.1034333337343	951.0974955059512	790.2486993596436	1750.2829958734792	1053.713868892392	1791.409282775089	3573.479555205074	1067.2532190864795	1343.6742431995547	1552.5643002285035	4.6235802593225455E-5	-38456.36942707704	0.0	-2095.4625232299722
48000	-40708.9580439058	-2285.447429407515	-38423.510614498286	4571.450332546512	23443.709778187895	1679.0574785581682	616.730977668502	950.492739151177	1470.1568250450575	2529.517318518728	1049.119008509273	3441.1635905560165	1951.6110409461778	2215.647889968597	1620.1295420014364	4.6235802593225455E-5	-38423.510614498286	0.0	-2086.841389238134
56000	-40688.69229007942	-2266.2724514356933	-38422.41983864373	4289.068165020879	23056.935195168793	2547.5220558584124	728.7162772468092	760.4174506021487	1114.146564029221	2915.489268066685	906.6549913443066	2611.3680336693674	1457.023746220444	1995.4521440321791	1462.9756111093363	4.6235802593225455E-5	-38422.41983864373	0.0	-2068.893858396999
64000	-40687.25316956818	-2272.192590649222	-38415.06057891896	4383.333614828597	23406.03362318117	2902.5438625888673	711.3511577348362	497.7291428820936	1029.118628398762	4182.264016212834	1129.6522723732112	2468.2011881037706	1875.125611262102	2244.671729923532	1156.6232698194	4.6235802593225455E-5	-38415.06057891896	0.0	-2073.014380916173
72000	-40727.72423524925	-2289.9869139026227	-38437.73732134663	4541.681012321103	23224.46399844491	1640.0258065653009	1066.0371333454036	519.7327099437125	1018.590832634992	2692.4184231705444	1680.1177937682598	2728.6145954698486	825.0874256212416	2534.501581188303	1553.7083502121968	4.6235802593225455E-5	-38437.73732134663	0.0	-2092.9233349959422
80000	-40701.06543187498	-2269.54301827107	-38431.52241360391	4347.749466458939	23052.144879472096	1293.7161007475527	1577.2462045697353	884.4381596283213	598.5626395904095	2211.6662621269847	1599.7975864212324	1178.1956442303285	1734.9515032579263	2370.187292863933	1729.1525142055739	4.6235802593225455E-5	-38431.52241360391	0.0	-2074.018333139007
88000	-40700.97038206777	-2259.0947201621025	-38441.875661905666	4325.454761356882	22850.867380552067	1198.6505039925755	704.1225482303917	813.1237501508422	713.4567288473975	2183.189634915805	1346.3443774832692	3136.326087267088	1042.9234498658934	2282.713536213366	1404.9932757854335	4.6235802593225455E-5	-38441.875661905666	0.0	-2064.673442153409
