state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	clock.rate	treeLikelihood	branchRates	skyline
12000	-10932.41635416563	-2274.233630222827	-8658.182723942804	999.4095924148504	15415.835678209905	10019.150004267405	359.21359931063586	590.2956121205593	1795.6895569049843	1021.5436455810112	2606.764040286521	1730.4867205527394	1243.8091918338705	1081.776575092867	1355.9677813743378	5.986465382613223E-5	-8658.182723942804	0.0	-2076.072830333464
24000	-10892.72266973675	-2264.283319805298	-8628.439349931452	1103.1808279426014	16078.532977793175	11091.738597929334	326.70162328340507	650.3299923477155	1842.3589651470736	1112.4744180132889	1355.0881018972918	2060.4070119810453	1659.6059370864	1195.2572795029928	1027.1069117417385	5.986465382613223E-5	-8628.439349931452	0.0	-2066.88123364082
36000	-10847.480913940017	-2242.053552241842	-8605.427361698175	1072.8533022647869	15384.779255296844	8997.642767239058	325.73217237422034	486.7030726958422	1189.2458304638615	1769.0398066493913	1137.0774688471697	1801.1511702833511	1531.3816525439213	1218.7858393874967	977.6425018472535	5.986465382613223E-5	-8605.427361698175	0.0	-2047.4647439548924
48000	-10884.833525754239	-2271.776098120756	-8613.057427633483	1283.1821944243445	17008.74085612835	7580.161056133193	315.44320355460184	587.2134758228854	1047.2683881730663	1152.137974222935	1468.4666034970594	3253.1706734170466	1669.3470359181592	1631.7100218240598	1642.6278115549496	5.986465382613223E-5	-8613.057427633483	0.0	-2074.3745518643377
60000	-10869.84556459119	-2258.4312475849924	-8611.414317006198	1138.1476929682194	16631.436813135133	8801.210866819418	705.6642884038534	431.53831100799533	380.921608536521	1579.250747220536	1322.2509526917734	3045.5630370281683	1191.6646742825405	1897.3501266676249	1420.5256950876008	5.986465382613223E-5	-8611.414317006198	0.0	-2061.2407454701706
72000	-10844.290464293044	-2235.1770995623283	-8609.113364730716	1210.996338022871	15912.374572928868	8974.048084622333	941.4392068581521	164.02626743635065	483.38880041872625	1272.3315937610778	2263.7400565914204	1833.8604908178372	522.3066770216386	2546.6209303430246	1317.7762436511746	5.986465382613223E-5	-8609.113364730716	0.0	-2038.2303526988162
84000	-10848.951616835286	-2250.4030626615377	-8598.548554173749	1246.5204742106705	16677.05702492477	7941.525118902953	1063.0177164633183	248.5930662497993	423.5624886781079	648.260153730899	2236.4509503549766	3035.8176214845107	1058.482790720198	2249.511346044326	2717.6529280571626	5.986465382613223E-5	-8598.548554173749	0.0	-2052.927847088614
96000	-10849.943364267114	-2253.7030672336086	-8596.240297033506	1194.0475361197384	16490.803313422435	7213.933618878337	1003.989498463636	231.60359755617375	541.9102846353579	645.3156668508653	1942.6433476876734	2631.6194503117335	1162.6942589833034	2238.5937324025404	1148.499266388082	5.986465382613223E-5	-8596.240297033506	0.0	-2058.9959985014666
108000	-10831.008103777905	-2248.319890177555	-8582.68821360035	1090.8443977750144	16202.05451073627	8170.4353661430505	762.8395808980985	439.2834357505554	438.3956431895073	972.1208539032665	1783.443218217828	4120.765082921321	1229.7824087611712	1104.142628995799	1148.97589635589	5.986465382613223E-5	-8582.68821360035	0.0	-2053.4074859797706
120000	-10803.399662176846	-2204.9482951487316	-8598.451367028114	1263.5245139481722	16524.008636034356	7511.95463628716	489.96553622390326	278.09947233626065	344.28086327428764	613.5712547657198	2222.7341719810693	2418.047572900541	1691.4275183656623	1762.5125264907595	1368.1365696756002	5.986465382613223E-5	-8598.451367028114	0.0	-2012.1580194133412
132000	-10856.019054234552	-2247.1730292503066	-8608.846024984245	1098.9761993430127	17024.64135152017	10828.771789312748	436.9311060545779	218.68047557802691	358.8069449876126	1798.2888078064968	2822.225589710661	1976.0868009675185	2072.875865502408	1796.3635990045016	1121.459419313443	5.986465382613223E-5	-8608.846024984245	0.0	-2049.7205489149173
144000	-10845.543345426095	-2244.2684456302063	-8601.274899795888	1271.691527804719	17249.479370397363	7268.420026329706	298.52443487108474	204.38318689627675	752.1541196098811	1096.544462622116	1562.326153912721	3889.9833093445286	1468.2436241516928	1497.7661176226889	1177.6679513271004	5.986465382613223E-5	-8601.274899795888	0.0	-2049.7861383389836
156000	-10811.671853940059	-2220.2017478241155	-8591.470106115943	1201.4281650791409	17143.502555195326	8682.700607103085	309.12159882698967	200.60387356808337	352.3500169752957	749.4995219360312	1165.2003174124243	2813.046915886965	1360.004061752909	2551.0753469357073	1965.67876422179	5.986465382613223E-5	-8591.470106115943	0.0	-2027.733277848282
168000	-10818.567550501542	-2220.8457556288276	-8597.721794872716	1149.6041399395417	16757.875535130708	11005.448188454857	411.33211949804	556.9130980692859	218.11980217918625	1094.507016447768	1111.5314759849846	2731.0454410296516	1709.499142260459	1553.8570702090801	1538.641075277438	5.986465382613223E-5	-8597.721794872716	0.0	-2024.7309801517706
180000	-10848.050374639912	-2257.986863212961	-8590.06351142695	1222.55186908772	17214.41195394909	10646.977566184518	656.0912133047407	471.82713304033035	172.2415924053155	1273.7050131064832	2328.640892349704	3160.435346437312	1480.3318839533222	1611.7876536177184	1659.1394077248813	5.986465382613223E-5	-8590.06351142695	0.0	-2057.9048969818336
192000	-10862.084351811	-2260.6955085677455	-8601.388843243254	1187.0379257477066	17212.54176579181	7358.131135271606	774.6539704611587	275.45504589669486	349.69628393333517	1514.3189671935402	2215.7814130127053	2451.3716250317357	1410.3844523142297	1933.324726052069	1660.350321891176	5.986465382613223E-5	-8601.388843243254	0.0	-2064.0254278692883
204000	-10829.902332593367	-2237.1070398219154	-8592.79529277145	1125.5253147123703	17198.46918958408	10877.50806764869	831.1886069937254	208.46257229978093	373.82556805995404	475.01002834265455	3317.139404357207	1938.3396481077652	1300.2544633631408	3259.5683276835152	1415.4290042581572	5.986465382613223E-5	-8592.79529277145	0.0	-2037.7461630321943
216000	-10791.241388945704	-2206.516848644326	-8584.724540301379	1208.0365602752972	16286.634178897153	7395.776798920261	418.16690517544674	192.95948439433252	191.1575595622422	536.6406475416741	2361.184294603584	1230.713671843566	2694.4349267209236	1683.7550640458012	1424.6522331996894	5.986465382613223E-5	-8584.724540301379	0.0	-2015.1153202634734
228000	-10777.88253350358	-2199.996979011267	-8577.885554492314	1181.1632336544062	16328.259892124901	6740.396964334872	323.6603272761841	248.79430870433276	362.8263707485794	600.120583727259	3952.380044554155	1401.8513791314897	1614.9233039138262	1600.5190586747021	922.4202604129154	5.986465382613223E-5	-8577.885554492314	0.0	-2006.8855774120846
240000	-10784.744959833857	-2214.7166564613262	-8570.028303372532	1230.7535422669341	16900.28274815897	7984.431387559339	441.7765588712445	284.80640104913635	190.71102819240173	1007.3814594798865	2689.4408662278183	3046.971041282272	1093.2397080812498	1613.1727665073765	1570.0281478314107	5.986465382613223E-5	-8570.028303372532	0.0	-2019.7437143951233
252000	-10772.928057830784	-2190.371042926999	-8582.557014903785	1158.1225548645702	16542.030281321462	10098.299362348745	372.60798351901275	287.9028976393711	411.0896806177506	762.2270314748313	3589.508935946815	1548.7686371103002	346.58534962148883	1669.2316136572695	1184.574760685519	5.986465382613223E-5	-8582.557014903785	0.0	-1996.127540698635
264000	-10789.958587020954	-2205.9255946626763	-8584.032992358278	1257.699846706485	17453.448349807597	8007.407363525749	379.50515956430644	313.6812074873997	402.5626468919873	715.7970648697712	3982.786947562316	2340.8702227683398	493.35718967751893	2097.7339623460052	1415.6909665235157	5.986465382613223E-5	-8584.032992358278	0.0	-2009.278719365556
276000	-10781.340576659202	-2199.8294913640384	-8581.511085295164	1273.792598044098	17198.104221404876	5487.45883034433	139.66501880249294	221.0784015801527	644.3805599146648	1094.980998890389	2532.742675888805	3474.375548752963	651.2140992944749	2348.239594440837	1225.6065336086447	5.986465382613223E-5	-8581.511085295164	0.0	-2005.9436415582504
288000	-10741.659200230057	-2141.08911350941	-8600.570086720647	1193.9482271773843	16027.467914638484	6509.537393671288	103.41819721666805	240.49608915043348	324.32640198249334	1185.7218164108838	1742.5511624206144	2928.490513812487	638.9610440335314	1322.3527082472003	1450.4835179524498	5.986465382613223E-5	-8600.570086720647	0.0	-1951.4482988435834
300000	-10757.979625816011	-2170.9925062561	-8586.987119559912	1177.7534861755632	16193.616363827472	7858.06587269202	95.64503842345964	223.38449608984277	230.39514214173957	872.8756012740544	2408.8567143074015	2993.852975150773	1137.1133337544086	1492.1905586185794	1147.6841927664632	5.986465382613223E-5	-8586.987119559912	0.0	-1980.6217556266968
312000	-10796.127569618206	-2210.6427879361845	-8585.484781682022	1181.7235889027013	16988.002863108897	5117.895620346665	118.72442498420638	207.08022193090838	520.7408023818222	1175.6708772426095	2136.7723507718147	2461.908390501672	1404.7500477514718	2219.378321033922	1390.3291736433698	5.986465382613223E-5	-8585.484781682022	0.0	-2019.1772146064895
324000	-10793.049435670277	-2208.853046887569	-8584.196388782708	1280.1100104150837	17218.086678094445	10577.746348408014	123.97057911867617	131.403109589452	291.9550217398853	1754.65491712125	1817.7926437992896	3076.020813704593	1611.8104315300914	2197.480280447221	1212.536029167162	5.986465382613223E-5	-8584.196388782708	0.0	-2013.69587278914
336000	-10765.696117741662	-2192.970248857639	-8572.725868884023	1244.2477284151664	16719.585506167237	8504.693989775893	158.56525349762714	207.41260621961823	342.7996248859999	930.2311923474239	3207.9399982856858	2225.4520032226696	2105.783766454553	1735.3112721661103	1596.934045686828	5.986465382613223E-5	-8572.725868884023	0.0	-1999.0022759497097
