state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	clock.rate	treeLikelihood	branchRates	skyline
8000	-53602.07689325158	-2346.5818668914403	-51255.495026360135	747.1131714360097	13187.401210057948	3969.8081925831293	1650.5180555962168	1845.6362566631847	2319.6786398839035	2371.085733291305	1370.690780037878	2588.033463931639	2627.797686192287	1219.7101239322255	448.93172724582183	7.813827076609478E-5	-51255.495026360135	0.0	-2145.7793200690276
16000	-53196.07790707865	-2315.336894719076	-50880.74101235958	800.7275597584917	12934.703056646285	1785.157426029345	1285.1076949964277	2276.6080400426804	2160.780410897945	1555.3121717125612	3110.306599504763	2649.2618901497453	1926.499937521546	1366.5572357260805	540.1930200059446	7.813827076609478E-5	-50880.74101235958	0.0	-2116.0700409047067
24000	-53027.30615321068	-2305.08676828942	-50722.21938492126	787.3074434555257	12683.407819214248	1628.0439911435565	1946.3529750509574	863.7327652576909	1820.9136235715025	1699.3748943863247	2257.469163800827	1948.4726027620038	2599.0440814698736	1270.8119464470433	585.6083939574804	7.813827076609478E-5	-50722.21938492126	0.0	-2108.27192681044
32000	-52992.08532560381	-2310.037867864141	-50682.04745773967	813.4758323366509	13059.508210825124	1559.8368076081501	1484.7804946485544	2205.700809653866	1576.6299121489105	2289.8207547053184	2328.875700658834	1339.094122088186	3052.0283451131468	1549.5278934106893	998.3457077516837	7.813827076609478E-5	-50682.04745773967	0.0	-2110.0886037462183
40000	-52929.40051850492	-2304.613855820671	-50624.786662684244	831.5069549185289	13035.571027199712	1868.107577202504	1620.3470676240804	2563.874346595309	552.8131605852427	1931.9333032265613	2293.12666577616	2737.4202001346252	2042.988068693421	829.4453064044592	1034.9664094866157	7.813827076609478E-5	-50624.786662684244	0.0	-2105.8455908409446
48000	-52897.69714933555	-2299.3481969467894	-50598.34895238876	838.6074275006571	12901.434397366675	1181.178291786424	1062.4660928198825	2550.9186789628516	859.6718343868654	2678.9279891987703	1583.2129008070763	3014.623707129741	2704.6445423265127	1155.4362861270474	930.6640263571743	7.813827076609478E-5	-50598.34895238876	0.0	-2100.221563340259
56000	-52871.103162100255	-2284.5002102186527	-50586.6029518816	806.9594400905698	12730.688297301123	1861.9520965215577	1117.5556027256132	2328.946039886186	1416.7543372517346	3074.244169782916	1334.8579647215165	2420.6872462853385	2452.852601426522	1069.3086941228876	699.6377056678455	7.813827076609478E-5	-50586.6029518816	0.0	-2085.710253221698
64000	-52855.71180573446	-2294.6028601504304	-50561.108945584034	849.0761122952033	12957.066475857238	3242.6943727243092	1657.809069032879	853.5414448954568	1376.8138036374612	3672.7943061298215	1395.2622747799562	2155.3566255642286	3416.2837562931727	1082.8252972400683	696.001841776675	7.813827076609478E-5	-50561.108945584034	0.0	-2094.3641853980553
72000	-52857.03205609257	-2278.614498696448	-50578.41755739612	856.7754820266895	12895.61486953643	2936.911971817815	1807.626319050481	313.8090533246321	1147.9407283801643	2736.149896951106	1380.9006207122727	1843.8901098096921	1636.6186310656199	1894.8325207198654	869.6483912074211	7.813827076609478E-5	-50578.41755739612	0.0	-2081.236505015598
80000	-52827.202490225805	-2270.1969449476287	-50557.005545278174	853.1953279407301	12942.617204121052	2075.936376207571	3062.448791050496	415.34248705029034	837.1954830337274	1712.6167299559654	1688.3119759539754	1678.328836591217	2164.4158470599723	1617.3472086337454	827.830271152357	7.813827076609478E-5	-50557.005545278174	0.0	-2074.46645329859
88000	-52834.51273244174	-2280.146367053159	-50554.36636538858	833.277972977027	12702.007347732364	914.1053773764608	2460.1994556454283	1056.3573720920033	760.0974754821791	2111.7478944410245	1360.467698851025	2556.5814062527593	1703.5021124285954	1415.8759268889016	679.8055834343675	7.813827076609478E-5	-50554.36636538858	0.0	-2085.0299153514184
96000	-52819.08587061392	-2287.590413407002	-50531.49545720692	923.2630178421625	13292.11074110622	1000.2947901130802	2404.236289865505	828.1395761341677	743.0607790266548	2297.885368004099	1314.1437395686087	2738.9108278896592	2156.078950942034	1459.7577666286838	903.5510307390629	7.813827076609478E-5	-50531.49545720692	0.0	-2091.1535437486973
104000	-52809.12817402416	-2267.274459745039	-50541.853714279125	869.0447082922668	12815.791911872	1453.9363677310848	2447.309187363534	916.2174742516158	740.4987733642704	1936.0631778905831	774.7768366377993	1912.770370416845	2148.59807933347	1032.526729949129	1139.0710132776467	7.813827076609478E-5	-50541.853714279125	0.0	-2072.8142744843326
