state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	clock.rate	treeLikelihood	branchRates	skyline
8000	-55733.95113668626	-2337.171810179101	-53396.77932650716	1075.1300145786572	13962.5464894212	2045.8614540556548	2484.593612375365	3219.878623421437	2818.59391639186	1931.6522177501743	1443.4343333748036	1879.637412477389	1882.9531419619573	1798.0710033729056	491.2576187150766	7.418158361554588E-5	-53396.77932650716	0.0	-2136.505776614852
16000	-55478.19071721017	-2291.4923028920102	-53186.69841431816	1168.545527054603	13711.068511644748	1917.0684912105303	927.856185743207	2489.111498233099	1775.5692951524702	1153.106599619817	2722.5014828818603	2628.0461128720403	817.6036735846454	1540.5593283696114	769.7451817939818	7.418158361554588E-5	-53186.69841431816	0.0	-2093.7194441085385
24000	-55344.71557931505	-2274.485424155878	-53070.23015515917	1106.3234959038525	13368.04747599231	1652.1443678728324	1201.7417514557114	2504.900732183271	648.1874999051479	1648.6907261384977	1559.7022711045604	1970.821682120912	1181.660410443824	1739.7718215871246	597.0804572396659	7.418158361554588E-5	-53070.23015515917	0.0	-2079.730196167723
32000	-55326.28676046588	-2271.852612082644	-53054.43414838324	1113.9868854087633	13745.119141819809	1764.2672215219325	1178.8332249429727	3821.5894859453606	714.2468805981666	1827.593782866619	1208.8562405246219	1986.074129621225	1253.286649476998	1959.142538465298	956.3226129992253	7.418158361554588E-5	-53054.43414838324	0.0	-2073.470773482379
40000	-55356.02386493692	-2291.0359253118863	-53064.98793962503	1127.611020578716	13735.71334875702	1839.944005775438	949.204847679733	3201.376836037225	1190.85254416632	1325.8469864436756	1312.5231793604532	3056.2880568803375	1347.2461490856217	1257.1629292563605	905.2559086166406	7.418158361554588E-5	-53064.98793962503	0.0	-2093.604259968944
48000	-55343.67002795122	-2280.233178557527	-53063.43684939369	1157.9014427572497	13623.996990855534	1015.1466482427535	806.5498089578122	3400.7985474072298	777.7497932322976	2135.562067402856	1230.4553555008652	2635.250417624388	1508.9381199821953	1983.5715339013907	875.9307456755372	7.418158361554588E-5	-53063.43684939369	0.0	-2081.886692196496
56000	-55308.827386205114	-2265.3853671735737	-53043.44201903154	1078.3247536088616	13462.841070632354	1511.2953271079045	1088.105422996046	4327.596578436207	600.799470116467	1919.8342000596524	1360.985893243107	2732.4986071128624	1447.9495060728736	1712.2256226339466	735.2065798172223	7.418158361554588E-5	-53043.44201903154	0.0	-2065.7380495929697
64000	-55303.1592850771	-2270.94326815546	-53032.21601692164	1142.7344038532644	13891.925772369119	1986.7386492125086	844.088597071874	4636.292113711444	346.2953647592121	1871.1730068916336	1473.2171458639773	2035.8932628850391	2001.0406740883916	2679.7165642431014	595.1244066513759	7.418158361554588E-5	-53032.21601692164	0.0	-2067.874000849953
72000	-55326.940087791714	-2259.7570990675395	-53067.18298872418	1107.7107143564924	13541.329983966865	1209.9665715268768	1205.2203812953533	3108.239837175551	479.7488562403245	1588.6466535717761	1338.1560886645207	2240.5324872275723	799.59017390882	2454.740638163599	694.516397259721	7.418158361554588E-5	-53067.18298872418	0.0	-2063.257681841932
80000	-55331.86748444301	-2271.621266308353	-53060.246218134664	1129.9226116630427	13772.799615250438	2428.7220801172302	990.5247171594475	3842.1378322697906	1159.1671629196749	711.1735053658459	1656.3307265293988	1851.765207194266	702.6635798629284	2315.6096414944777	841.2275488887182	7.418158361554588E-5	-53060.246218134664	0.0	-2073.195704745407
