state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-62456.95331780015	-2290.3261895985793	-60166.62712820157	717.729515140626	14412.232571973112	3461.780833464433	7.042253521126761E-5	-60166.62712820157	0.0	-2277.795950258746
2000	-60605.067055052015	-2252.5619650261715	-58352.50509002584	850.9238234708057	14611.866920226734	3131.1269847072685	7.042253521126761E-5	-58352.50509002584	0.0	-2240.1829342291985
3000	-60012.599159111254	-2222.508948757509	-57790.090210353745	933.9146903145801	14329.409438697536	2562.4480574909235	7.042253521126761E-5	-57790.090210353745	0.0	-2210.4299231419213
4000	-59337.06488183171	-2200.370927836037	-57136.69395399567	1020.924361499512	14350.074256255237	2289.2599491552382	7.042253521126761E-5	-57136.69395399567	0.0	-2188.459540858675
5000	-59029.079548854075	-2189.4502604437926	-56839.62928841028	991.4918188139885	14236.971536126735	2182.703445390031	7.042253521126761E-5	-56839.62928841028	0.0	-2177.6095125264646
6000	-58792.9262273822	-2190.8806446046724	-56602.04558277753	1024.2085783154525	14567.967091988106	2424.08015037423	7.042253521126761E-5	-56602.04558277753	0.0	-2178.884264243178
7000	-58610.08956788648	-2177.6210246537307	-56432.46854323275	1031.912384342132	14240.007991810999	2315.918947777077	7.042253521126761E-5	-56432.46854323275	0.0	-2165.6924575902517
8000	-58544.55751470991	-2172.9233923427773	-56371.63412236713	1129.468177034617	14483.894894697183	2165.0201399957564	7.042253521126761E-5	-56371.63412236713	0.0	-2161.094685731845
9000	-58491.41176259826	-2165.831286275195	-56325.58047632307	1104.2761657656629	14218.99995741282	1950.1713344432646	7.042253521126761E-5	-56325.58047632307	0.0	-2154.1569179318017
10000	-58468.933604427824	-2169.2649613638464	-56299.668643063975	1092.638122763037	14438.901971779034	2102.6290278952615	7.042253521126761E-5	-56299.668643063975	0.0	-2157.4795053232697
11000	-58458.427175874145	-2162.622075227758	-56295.80510064639	1127.008818280281	14342.069397776391	2151.7623304556805	7.042253521126761E-5	-56295.80510064639	0.0	-2150.802458362867
12000	-58426.516713299876	-2162.5733214854495	-56263.94339181443	1134.076658853649	14405.226270268247	2227.7575956783962	7.042253521126761E-5	-56263.94339181443	0.0	-2150.702311581446
13000	-58450.4533092227	-2171.3113254845466	-56279.141983738155	1104.607757308497	14739.114721224165	2198.9111316439985	7.042253521126761E-5	-56279.141983738155	0.0	-2159.4596228566943
14000	-58415.37342241	-2158.525136984996	-56256.848285425	1160.1493920888504	14314.163756583908	2114.17661285435	7.042253521126761E-5	-56256.848285425	0.0	-2146.7315840693427
15000	-58418.16139986715	-2165.9292319727815	-56252.23216789437	1124.8663767783892	14654.637728144895	2067.4508238986136	7.042253521126761E-5	-56252.23216789437	0.0	-2154.168707130115
16000	-58406.64008847171	-2165.41070793762	-56241.22938053409	1081.594964480303	14420.809743867143	2276.0921989004055	7.042253521126761E-5	-56241.22938053409	0.0	-2153.507877594682
17000	-58383.82905775403	-2157.148651248386	-56226.68040650565	1059.7447122390172	14111.858585174616	2029.6523688762159	7.042253521126761E-5	-56226.68040650565	0.0	-2145.4153715092284
18000	-58395.10555875416	-2162.556399562401	-56232.54915919176	1130.2494454233522	14477.49922878822	2076.8927791583114	7.042253521126761E-5	-56232.54915919176	0.0	-2150.7891434443513
19000	-58374.221845510016	-2157.68667709223	-56216.53516841779	1103.3035784170947	14408.151524682107	1960.6918263219416	7.042253521126761E-5	-56216.53516841779	0.0	-2146.0043803018334
20000	-58377.02078513894	-2156.9062992487056	-56220.11448589023	1109.1979337448129	14365.571618922	2135.706298635807	7.042253521126761E-5	-56220.11448589023	0.0	-2145.097762722258
21000	-58360.3679076204	-2155.474510519438	-56204.89339710096	1143.7529853592641	14380.63240306396	2100.747421098307	7.042253521126761E-5	-56204.89339710096	0.0	-2143.6903778476385
22000	-58360.43410125104	-2157.8109388508474	-56202.623162400196	1109.8491368568366	14350.588437276412	1962.650228534271	7.042253521126761E-5	-56202.623162400196	0.0	-2146.1271706692723
23000	-58365.45470085502	-2161.0504067152983	-56204.40429413972	1108.4406912597315	14362.504689676041	2064.8921563500885	7.042253521126761E-5	-56204.40429413972	0.0	-2149.291711045448
24000	-58361.33872983658	-2159.466353292681	-56201.8723765439	1139.0507815143478	14484.739342157032	2034.2579386182447	7.042253521126761E-5	-56201.8723765439	0.0	-2147.729727987252
25000	-58362.54717049941	-2153.4113174288464	-56209.13585307057	1077.5985234589448	14124.388316457254	1994.4345082242228	7.042253521126761E-5	-56209.13585307057	0.0	-2141.703863567519
26000	-58363.91681578163	-2162.754714025153	-56201.162101756476	1130.5818998378472	14705.1501391961	2196.5363004722985	7.042253521126761E-5	-56201.162101756476	0.0	-2150.904611690899
