state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-68579.06983638734	-2335.813563862483	-66243.25627252486	286.10175094580757	15768.378877516476	3870.629967532794	6.450708175571449E-5	-66243.25627252486	0.0	-2323.1144405385467
2000	-65898.10816858294	-2286.212913306394	-63611.89525527654	1016.7102844506826	15719.449844419092	3287.7236800797227	6.450708175571449E-5	-63611.89525527654	0.0	-2273.760454518263
3000	-63722.379322578025	-2234.745955057737	-61487.633367520284	1473.7514382731306	15979.68356562153	2709.8770050261573	6.450708175571449E-5	-61487.633367520284	0.0	-2222.583450310157
4000	-63357.400826956604	-2216.2353401985506	-61141.16548675805	1472.429809143179	15660.036339101944	2460.859171561005	6.450708175571449E-5	-61141.16548675805	0.0	-2204.21655975489
5000	-63028.441782022426	-2194.677196532383	-60833.76458549004	1590.277156099218	15568.715536576188	2318.6382864714724	6.450708175571449E-5	-60833.76458549004	0.0	-2182.7468876825924
6000	-62806.96279794649	-2191.149461704235	-60615.81333624226	1691.2875271489074	16057.373291795488	2522.4701081323037	6.450708175571449E-5	-60615.81333624226	0.0	-2179.09386636192
7000	-62675.502792961604	-2176.6528627866182	-60498.84993017498	1609.685916305484	15565.397650533077	2114.5212843457	6.450708175571449E-5	-60498.84993017498	0.0	-2164.8590688475424
8000	-62604.66110767872	-2182.5340335643805	-60422.127074114345	1697.7104773689932	16018.604252698588	2168.451574717225	6.450708175571449E-5	-60422.127074114345	0.0	-2170.702982997253
9000	-62560.89304527359	-2180.552036348558	-60380.34100892503	1651.8768425973406	15909.588400116645	2092.133250412999	6.450708175571449E-5	-60380.34100892503	0.0	-2168.7739767133894
10000	-62501.755347166756	-2175.0857931430382	-60326.66955402372	1671.0557226951155	15891.589467462805	2049.49469093202	6.450708175571449E-5	-60326.66955402372	0.0	-2163.338151058517
11000	-62466.874487291454	-2174.667834942258	-60292.206652349196	1636.5476357980974	15888.67236287431	1985.8126207007588	6.450708175571449E-5	-60292.206652349196	0.0	-2162.9667701924486
12000	-62431.07543333385	-2166.486950159106	-60264.58848317474	1700.3719221266997	15793.08731138523	2263.761065778402	6.450708175571449E-5	-60264.58848317474	0.0	-2154.592175904453
13000	-62394.026117617395	-2160.0625309855077	-60233.963586631886	1697.241496992165	15707.604441943791	2170.762919350915	6.450708175571449E-5	-60233.963586631886	0.0	-2148.2299035786878
14000	-62368.01876655679	-2158.05918066184	-60209.95958589495	1810.2427001671604	15891.918285415555	2183.280265667726	6.450708175571449E-5	-60209.95958589495	0.0	-2146.2180415388802
15000	-62390.77066134576	-2166.454798706123	-60224.31586263964	1782.0311621874266	16327.787582122102	2129.3268537960535	6.450708175571449E-5	-60224.31586263964	0.0	-2154.6506868240017
16000	-62351.74466055873	-2152.4135964567236	-60199.33106410201	1707.6089841505668	15688.874643503674	2037.531286650156	6.450708175571449E-5	-60199.33106410201	0.0	-2140.6745977410515
17000	-62352.9888120326	-2153.2894354689533	-60199.69937656364	1716.6526890003913	15729.854873594075	2021.0978701508695	6.450708175571449E-5	-60199.69937656364	0.0	-2141.5623892054564
18000	-62337.7605605382	-2158.508610507586	-60179.25195003061	1778.1034750649574	16074.582448890405	1985.4945831199623	6.450708175571449E-5	-60179.25195003061	0.0	-2146.80778194211
19000	-62340.39059866664	-2153.7914343437897	-60186.599164322855	1691.9834120700964	15842.828791043454	1894.3933443315668	6.450708175571449E-5	-60186.599164322855	0.0	-2142.159797969386
