state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-58074.54543184789	-2263.262111594667	-55811.28332025322	357.65701800875775	12841.65160852141	3387.8393347226884	7.768957946292856E-5	-55811.28332025322	0.0	-2250.7644456700205
2000	-56534.14533664145	-2227.0889584198426	-54307.056378221605	455.6736703499255	12677.285661650945	3030.5456626923938	7.768957946292856E-5	-54307.056378221605	0.0	-2214.7589700663193
3000	-55831.3885486433	-2215.8495004277065	-53615.53904821559	477.350950636725	13131.547635013052	2486.8644236874616	7.768957946292856E-5	-53615.53904821559	0.0	-2203.8150743459255
4000	-55442.497439462815	-2193.7307406208843	-53248.76669884193	498.110007358696	12777.748134801597	2223.6960016701455	7.768957946292856E-5	-53248.76669884193	0.0	-2181.8624346550137
5000	-55305.969217283644	-2185.431190083129	-53120.53802720051	470.8654861903502	12681.671242911461	2262.413386129757	7.768957946292856E-5	-53120.53802720051	0.0	-2173.5372988315257
6000	-55153.14383015111	-2187.544095499644	-52965.59973465146	507.0133399242999	13085.492634556793	2356.1531732494423	7.768957946292856E-5	-52965.59973465146	0.0	-2175.5899553378413
7000	-55062.21077194083	-2174.04787235656	-52888.16289958427	505.8142303042379	12765.905061778021	2287.1744604249384	7.768957946292856E-5	-52888.16289958427	0.0	-2162.137837419223
8000	-55025.82849694458	-2172.231509995829	-52853.59698694875	543.7108681053729	12998.770630751776	2034.7345353033786	7.768957946292856E-5	-52853.59698694875	0.0	-2160.4945388964993
9000	-54983.30412826761	-2167.3683019691753	-52815.93582629844	515.2863874708092	12738.120586968917	1964.726995140297	7.768957946292856E-5	-52815.93582629844	0.0	-2155.682975001801
10000	-54950.18797269221	-2166.241289281859	-52783.94668341035	512.064281573399	12687.721993754478	2339.0534120981165	7.768957946292856E-5	-52783.94668341035	0.0	-2154.297966313851
11000	-54916.70111994119	-2169.024529294384	-52747.676590646806	539.0477413665249	13069.988529335484	1997.330444505181	7.768957946292856E-5	-52747.676590646806	0.0	-2157.3149353786716
12000	-54853.74270013627	-2165.097775270749	-52688.64492486552	558.4781624882044	13098.786212287001	2254.8817120057224	7.768957946292856E-5	-52688.64492486552	0.0	-2153.2088280855733
13000	-54834.90303679434	-2157.3803489915663	-52677.522687802775	545.0148308443513	12798.462812114429	2073.183785822509	7.768957946292856E-5	-52677.522687802775	0.0	-2145.6157335544067
14000	-54810.95601147996	-2158.9853279334216	-52651.97068354654	574.2381117635969	12989.308188486239	2127.580953006399	7.768957946292856E-5	-52651.97068354654	0.0	-2147.1824291829407
15000	-54808.11663139956	-2164.177803400906	-52643.93882799866	567.1468264980522	13229.360469101483	2117.422220407562	7.768957946292856E-5	-52643.93882799866	0.0	-2152.3819823720296
16000	-54800.36639153824	-2169.6028671040986	-52630.76352443414	556.0098378802425	13262.543299081794	2179.5783775017426	7.768957946292856E-5	-52630.76352443414	0.0	-2157.7642403639293
17000	-54805.095017872234	-2160.858609355375	-52644.23640851686	537.9612244886267	12703.269615126113	2064.2567613573933	7.768957946292856E-5	-52644.23640851686	0.0	-2149.100368261231
18000	-54785.630437357904	-2163.639726534583	-52621.990710823324	563.2631008337918	13020.267448101986	2070.2974620023897	7.768957946292856E-5	-52621.990710823324	0.0	-2151.8771691970287
19000	-54760.97585822441	-2156.9578025501173	-52604.01805567429	564.3797058658591	12945.496542695311	1927.7332425801892	7.768957946292856E-5	-52604.01805567429	0.0	-2145.300481724456
20000	-54759.92748336024	-2156.140718440553	-52603.786764919685	557.2357244020095	12876.957639701517	2066.156176295598	7.768957946292856E-5	-52603.786764919685	0.0	-2144.3811188609106
21000	-54721.68603322035	-2159.885147188927	-52561.80088603142	574.0647037333518	13011.230894473334	2126.656884699921	7.768957946292856E-5	-52561.80088603142	0.0	-2148.082890909242
22000	-54717.53903940234	-2159.028396512255	-52558.51064289008	562.4125370337047	12980.179875877899	2070.5862944355245	7.768957946292856E-5	-52558.51064289008	0.0	-2147.265633098402
23000	-54711.250695431576	-2158.0585931103406	-52553.192102321234	544.3918230065475	12842.111505134273	2015.1236679712738	7.768957946292856E-5	-52553.192102321234	0.0	-2146.3359151190402
24000	-54718.177670442856	-2154.7193449572037	-52563.458325485655	554.2190835619862	12814.185620845044	2090.630841527724	7.768957946292856E-5	-52563.458325485655	0.0	-2142.9423469803887
25000	-54692.23677412572	-2146.7026366409277	-52545.53413748479	555.9490921491648	12594.07723018194	1798.0850740630283	7.768957946292856E-5	-52545.53413748479	0.0	-2135.147701421578
26000	-54675.52217823899	-2153.15314146969	-52522.369036769305	555.5641302889945	12857.100381601878	2114.620755286379	7.768957946292856E-5	-52522.369036769305	0.0	-2141.359277979126
27000	-54671.70028509448	-2154.5243789904907	-52517.175906103985	556.9042902333593	13046.873251271532	1995.3235106028114	7.768957946292856E-5	-52517.175906103985	0.0	-2142.8162678531003
28000	-54674.80041186722	-2158.932962722756	-52515.86744914446	551.3340729145802	13151.966881690529	2074.6327987215095	7.768957946292856E-5	-52515.86744914446	0.0	-2147.1673150981173
29000	-54678.46501450538	-2158.5753292326344	-52519.88968527275	568.6887516349886	13200.053518576555	2042.527691141387	7.768957946292856E-5	-52519.88968527275	0.0	-2146.8327147994846
30000	-54689.069639330904	-2155.3499568655134	-52533.719682465395	554.0324670257628	12992.012060843868	1947.9578214066846	7.768957946292856E-5	-52533.719682465395	0.0	-2143.677261882758
31000	-54689.896828523015	-2157.7437736572697	-52532.15305486575	588.4715382986295	13320.765365033169	1916.78769736884	7.768957946292856E-5	-52532.15305486575	0.0	-2146.0948378638823
32000	-54680.50303006621	-2155.9616198968583	-52524.54141016935	590.5410023464754	13409.650730753936	2074.6388741119445	7.768957946292856E-5	-52524.54141016935	0.0	-2144.195967945939
33000	-54662.50262303859	-2148.8033419728267	-52513.69928106577	564.6369995471728	13064.813348044418	2035.6996851741376	7.768957946292856E-5	-52513.69928106577	0.0	-2137.065670848201
34000	-54667.93702016102	-2149.3386224240535	-52518.59839773697	572.8835227406952	13054.138834231335	1921.4775676169563	7.768957946292856E-5	-52518.59839773697	0.0	-2137.686088271605
35000	-54669.32871970528	-2153.519170022603	-52515.80954968267	563.2391292235169	13192.308002477206	1875.3595807262313	7.768957946292856E-5	-52515.80954968267	0.0	-2141.9023916892165
36000	-54663.37405908745	-2153.8359388861404	-52509.53812020131	579.4240221786661	13122.30679332376	1811.823043414362	7.768957946292856E-5	-52509.53812020131	0.0	-2142.2698253956946
37000	-54676.788304699054	-2154.720047897806	-52522.06825680125	606.0281587242251	13215.977190242633	1747.824003672831	7.768957946292856E-5	-52522.06825680125	0.0	-2143.2067178120333
