state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-64102.841496434005	-2298.094964789272	-61804.746531644734	364.1526495349248	14664.719734850829	3899.4539009986283	6.926667670531546E-5	-61804.746531644734	0.0	-2285.384589776012
2000	-62670.34734946918	-2271.3373803176137	-60399.009969151564	449.11768468996434	14507.516402315554	3521.7971870283004	6.926667670531546E-5	-60399.009969151564	0.0	-2258.7811886880518
3000	-62006.59798633026	-2251.2744444124914	-59755.323541917765	586.2196375123998	14669.89340223274	2938.936528969566	6.926667670531546E-5	-59755.323541917765	0.0	-2238.99050061456
4000	-61686.406789366054	-2233.0338423752974	-59453.372946990756	605.2293082831446	14383.280644765713	2602.7766365175694	6.926667670531546E-5	-59453.372946990756	0.0	-2220.931533180322
5000	-61395.554810920075	-2216.1095421385144	-59179.445268781565	646.951783045081	14239.082229182051	2381.2222557270215	6.926667670531546E-5	-59179.445268781565	0.0	-2204.139678618879
6000	-61181.83097812702	-2212.004788997392	-58969.82618912963	678.2502742883119	14477.013360911213	2714.5049926076267	6.926667670531546E-5	-58969.82618912963	0.0	-2199.83973477878
7000	-61062.98833067363	-2202.9714365707227	-58860.016894102904	681.7889013746175	14407.757171696896	2358.7223825128185	6.926667670531546E-5	-58860.016894102904	0.0	-2191.0156776463323
8000	-60993.94451724743	-2204.81333661681	-58789.13118063062	748.5386865204425	14831.80133097244	2468.819472593541	6.926667670531546E-5	-58789.13118063062	0.0	-2192.7897502315377
9000	-60891.112167574785	-2195.634171290053	-58695.47799628473	733.1553919327582	14508.296911409727	2275.4690476867577	6.926667670531546E-5	-58695.47799628473	0.0	-2183.7317470557678
10000	-60845.052915898275	-2193.106106195263	-58651.94680970301	780.4506847980092	14611.31429311437	2541.772748282232	6.926667670531546E-5	-58651.94680970301	0.0	-2181.039153886081
11000	-60825.432166846105	-2188.406086600577	-58637.02608024553	803.9948899430025	14610.523792332478	2336.059852241423	6.926667670531546E-5	-58637.02608024553	0.0	-2176.4646651264998
12000	-60783.436143373154	-2186.1220635601976	-58597.31407981295	814.2830092299464	14553.474041695103	2394.4896072964766	6.926667670531546E-5	-58597.31407981295	0.0	-2174.1439427937808
13000	-60746.70928072481	-2180.352994742973	-58566.35628598184	788.5682450091739	14383.510277889536	2296.120968271454	6.926667670531546E-5	-58566.35628598184	0.0	-2168.4371680192294
14000	-60721.31311193422	-2177.8066260746828	-58543.506485859536	824.4507776002671	14376.192114221953	2396.953434171099	6.926667670531546E-5	-58543.506485859536	0.0	-2165.826976714619
15000	-60721.8174675721	-2179.882905238002	-58541.9345623341	827.6586499623539	14766.645518640562	2221.6518460901216	6.926667670531546E-5	-58541.9345623341	0.0	-2168.0159619244496
16000	-60701.479467889134	-2182.0402400570038	-58519.43922783213	826.9324463446638	14890.151550651637	2260.6727803580998	6.926667670531546E-5	-58519.43922783213	0.0	-2170.147490000488
17000	-60687.8898911177	-2176.1935049848603	-58511.69638613284	801.2220201243373	14562.476911870728	2209.065140640397	6.926667670531546E-5	-58511.69638613284	0.0	-2164.334978637614
18000	-60677.34484276893	-2176.5246247856426	-58500.82021798329	846.319188578283	14584.092203613289	2215.5295986815236	6.926667670531546E-5	-58500.82021798329	0.0	-2164.6617698129135
19000	-60668.81813702193	-2175.5666139999025	-58493.25152302203	812.0062639309435	14535.47192590151	2062.9644462626447	6.926667670531546E-5	-58493.25152302203	0.0	-2163.809297870289
20000	-60661.53238312054	-2175.142679074657	-58486.38970404588	816.3530919171583	14556.445201300432	2216.077770536145	6.926667670531546E-5	-58486.38970404588	0.0	-2163.2794576005795
21000	-60656.17637065052	-2172.912747296162	-58483.26362335436	824.0498988211228	14540.377906044301	2123.076351064262	6.926667670531546E-5	-58483.26362335436	0.0	-2161.112982957821
22000	-60643.7115138798	-2174.1390728983215	-58469.57244098148	819.8253088014433	14586.309757508505	2214.557270562896	6.926667670531546E-5	-58469.57244098148	0.0	-2162.276868226618
23000	-60639.46329062202	-2171.4521249546615	-58468.01116566736	814.8161017698006	14503.691171514623	2165.225942806304	6.926667670531546E-5	-58468.01116566736	0.0	-2159.6232776629713
24000	-60650.9181025866	-2168.515614296517	-58482.402488290085	813.0638476985577	14413.808769312474	2163.420021342681	6.926667670531546E-5	-58482.402488290085	0.0	-2156.6880019168325
25000	-60637.21613943373	-2174.620464375366	-58462.595675058365	822.4145460200523	14719.980981320346	2016.233583148744	6.926667670531546E-5	-58462.595675058365	0.0	-2162.89697388886
26000	-60620.297860197505	-2167.806417184981	-58452.49144301252	811.6801462846959	14359.74559116709	2229.752046757732	6.926667670531546E-5	-58452.49144301252	0.0	-2155.934081236758
27000	-60630.24664194422	-2176.7998500409517	-58453.44679190327	792.021258020096	14621.617719099928	2007.9744955589015	6.926667670531546E-5	-58453.44679190327	0.0	-2165.082415777393
28000	-60617.67153225221	-2172.292814707995	-58445.37871754421	812.9664543542183	14612.02433582479	2274.6528000573953	6.926667670531546E-5	-58445.37871754421	0.0	-2160.390922584797
29000	-60621.256134316376	-2168.4785805901465	-58452.77755372623	812.1214586552297	14702.453362627066	2137.2236822066407	6.926667670531546E-5	-58452.77755372623	0.0	-2156.668993502996
30000	-60613.7220046747	-2170.0589599742466	-58443.66304470046	821.4563157741588	14773.125156735448	2328.2125752232982	6.926667670531546E-5	-58443.66304470046	0.0	-2158.122534151237
31000	-60629.95744358904	-2167.3847670266823	-58462.572676562355	851.6801304868283	14864.469526314368	1937.2646830318224	6.926667670531546E-5	-58462.572676562355	0.0	-2155.720181521256
32000	-60613.70787617485	-2159.105989517901	-58454.60188665695	843.9687588863532	14605.000369101643	1970.0382223730987	6.926667670531546E-5	-58454.60188665695	0.0	-2147.4166831995717
33000	-60615.05632235634	-2158.5872589282553	-58456.46906342808	798.1864771858862	14180.769346282692	2069.5444730846384	6.926667670531546E-5	-58456.46906342808	0.0	-2146.8252389630698
34000	-60636.906545605845	-2165.9316260866826	-58470.97491951916	825.6092492022976	14664.170342406316	2037.2919571272585	6.926667670531546E-5	-58470.97491951916	0.0	-2154.192800778171
35000	-60633.89282762298	-2173.518778085064	-58460.37404953792	820.9200627557699	14760.646226396599	2006.9464520384875	6.926667670531546E-5	-58460.37404953792	0.0	-2161.802099333985
