state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-74031.82464808477	-2331.088425737758	-71700.73622234701	1926.8542439270716	19649.929809190344	3960.122673539104	5.7149956516337434E-5	-71700.73622234701	0.0	-2318.3546263829976
2000	-70650.75283887044	-2228.606775909229	-68422.14606296121	2162.628162928322	17898.40366414783	3056.0964505694315	5.7149956516337434E-5	-68422.14606296121	0.0	-2216.2641830831203
3000	-69706.4216040337	-2205.154184736719	-67501.26741929699	2304.6764452989805	18263.390451932828	2394.740998201247	5.7149956516337434E-5	-67501.26741929699	0.0	-2193.17590793476
4000	-69296.68666044902	-2187.1760547997087	-67109.51060564931	2363.0882154878955	18193.017753181877	2228.1977527690096	5.7149956516337434E-5	-67109.51060564931	0.0	-2175.3047521521335
5000	-68768.20949949972	-2158.1652329435738	-66610.04426655614	2474.4287282880505	18041.585150924497	2004.1717572881735	5.7149956516337434E-5	-66610.04426655614	0.0	-2146.4505951760884
6000	-68373.20663271053	-2156.252435339433	-66216.95419737109	2439.301873752172	18284.054627642152	2085.6623205525348	5.7149956516337434E-5	-66216.95419737109	0.0	-2144.4789535166874
7000	-68157.44002717026	-2148.7388962592777	-66008.70113091098	2403.123362031586	18221.755665752935	1861.8056857194733	5.7149956516337434E-5	-66008.70113091098	0.0	-2137.1327865819185
8000	-68062.27120472676	-2143.886819640837	-65918.38438508591	2395.104345058061	18213.462282486285	1913.9914305817072	5.7149956516337434E-5	-65918.38438508591	0.0	-2132.2400333305113
9000	-68009.94725911962	-2140.7970305351164	-65869.1502285845	2382.5764421747995	17946.642353995896	1843.453527293506	5.7149956516337434E-5	-65869.1502285845	0.0	-2129.2054854970397
10000	-67954.11466796293	-2142.7973120801153	-65811.31735588281	2444.2033828901494	18336.406839706564	2088.0044664458037	5.7149956516337434E-5	-65811.31735588281	0.0	-2131.022171754557
11000	-67921.5109942638	-2135.9837776445097	-65785.52721661929	2343.308796356314	17923.679320773597	1933.5044108309849	5.7149956516337434E-5	-65785.52721661929	0.0	-2124.3220540493962
12000	-67908.44490164919	-2136.319887016161	-65772.12501463303	2345.829399673811	17960.36466208369	1952.1162234937235	5.7149956516337434E-5	-65772.12501463303	0.0	-2124.6440498855573
