state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-71820.08287610147	-2302.733420486807	-69517.34945561466	712.2575928817417	16989.48377083729	3927.071190557609	5.986465382613223E-5	-69517.34945561466	0.0	-2290.0123393658846
2000	-70654.18365665675	-2270.2472823490243	-68383.93637430773	864.1154253231903	16646.684370800605	3498.8225235276727	5.986465382613223E-5	-68383.93637430773	0.0	-2257.7009749824383
3000	-69718.14795303172	-2249.8503418704577	-67468.29761116125	976.65274587447	16912.75577606378	2862.3552473332834	5.986465382613223E-5	-67468.29761116125	0.0	-2237.605957348131
4000	-69168.628113045	-2233.9603213354994	-66934.6677917095	1005.6098321270109	16950.768041926287	2637.463493241836	5.986465382613223E-5	-66934.6677917095	0.0	-2221.838260649719
5000	-68803.1542215317	-2218.1491431967274	-66585.00507833497	979.0976617199914	16750.906085197526	2412.956486799401	5.986465382613223E-5	-66585.00507833497	0.0	-2206.159601798322
6000	-68415.01290453413	-2208.369010868703	-66206.64389366543	1089.8013079875777	17066.578373213917	2698.037539093207	5.986465382613223E-5	-66206.64389366543	0.0	-2196.213047296101
7000	-68269.50985849417	-2191.841020507994	-66077.66883798617	1059.7870143692958	16762.806333648266	2411.0721358246046	5.986465382613223E-5	-66077.66883798617	0.0	-2179.8526406220003
8000	-68204.73863905082	-2190.8491737660056	-66013.88946528481	1133.3233844512836	17049.208777736185	2320.7155746175367	5.986465382613223E-5	-66013.88946528481	0.0	-2178.9175356928654
9000	-68156.57856818548	-2185.5043935586737	-65971.0741746268	1112.9330056088274	16908.263669115975	2154.7109085672996	5.986465382613223E-5	-65971.0741746268	0.0	-2173.682750476814
10000	-68097.73677779309	-2180.004890693219	-65917.73188709987	1129.0349280229584	16839.13373594291	2153.920548408115	5.986465382613223E-5	-65917.73188709987	0.0	-2168.183790473916
11000	-68044.63438780689	-2171.7126120290077	-65872.92177577788	1108.1103647476634	16796.861204063283	1974.5153156558124	5.986465382613223E-5	-65872.92177577788	0.0	-2160.019959292971
12000	-67993.26239135311	-2174.3414513667203	-65818.92093998639	1150.45623212616	17168.690668750944	2315.807828323196	5.986465382613223E-5	-65818.92093998639	0.0	-2162.4129555189447
13000	-67947.63800937228	-2164.7522479645527	-65782.88576140773	1144.6952248290663	16695.374753527132	2120.1246363494292	5.986465382613223E-5	-65782.88576140773	0.0	-2152.9545409575335
14000	-67958.85209643334	-2161.0649008890146	-65797.78719554433	1196.6437463969096	16677.480075775355	2194.2598630484326	5.986465382613223E-5	-65797.78719554433	0.0	-2149.216334101532
15000	-67941.09397558191	-2169.877141185205	-65771.2168343967	1204.3444753651233	17225.369107768158	2134.9401237167763	5.986465382613223E-5	-65771.2168343967	0.0	-2158.0691353916964
16000	-67930.98518894635	-2164.02941802186	-65766.95577092448	1149.8650686948008	16858.50229196735	2163.77957845904	5.986465382613223E-5	-65766.95577092448	0.0	-2152.20155969376
17000	-67924.63786124607	-2160.023057651882	-65764.61480359419	1150.398202318408	16665.01398898007	2065.278623430806	5.986465382613223E-5	-65764.61480359419	0.0	-2148.264085560403
18000	-67916.15736141361	-2161.547349352603	-65754.610012061	1211.8925388110304	16937.368726795696	2071.3223143835016	5.986465382613223E-5	-65754.610012061	0.0	-2149.7840609273303
19000	-67899.46722705517	-2163.1145283433443	-65736.35269871182	1127.4184407046682	16795.195581396616	1983.2769178922636	5.986465382613223E-5	-65736.35269871182	0.0	-2151.415347690966
20000	-67894.26555734417	-2160.0054774515293	-65734.26007989264	1185.2277619958088	16740.39810924301	2087.7660393091996	5.986465382613223E-5	-65734.26007989264	0.0	-2148.230505877733
21000	-67881.18160756711	-2155.6335439033182	-65725.5480636638	1149.8014222493432	16599.97613698438	2000.1494367862792	5.986465382613223E-5	-65725.5480636638	0.0	-2143.9218696458165
22000	-67890.46979994743	-2162.399646327566	-65728.07015361986	1139.6859792235791	16811.77205513928	2083.2315724313794	5.986465382613223E-5	-65728.07015361986	0.0	-2150.6278876352194
23000	-67886.39487687114	-2157.60136976337	-65728.79350710777	1133.7071796469297	16579.98102523563	1987.5140524845328	5.986465382613223E-5	-65728.79350710777	0.0	-2145.899042093737
24000	-67881.47962856453	-2163.1379233906687	-65718.34170517387	1157.7501099308693	16914.84296155478	2098.797120744298	5.986465382613223E-5	-65718.34170517387	0.0	-2151.3551635997565
25000	-67877.3725309605	-2166.210167527128	-65711.16236343338	1181.2661433926105	17108.255620833854	2052.0081287534485	5.986465382613223E-5	-65711.16236343338	0.0	-2154.460715667175
26000	-67868.4317020702	-2158.0314628878536	-65710.40023918235	1124.0485303666032	16527.976631978818	2124.6958826539526	5.986465382613223E-5	-65710.40023918235	0.0	-2146.230570907155
27000	-67849.68960204277	-2156.014993724466	-65693.6746083183	1154.3708428556463	16797.25322578632	1877.2745057472075	5.986465382613223E-5	-65693.6746083183	0.0	-2144.39671405497
28000	-67861.38056140738	-2164.5817672962403	-65696.79879411114	1172.4023753631056	17301.173665093105	2126.594595906804	5.986465382613223E-5	-65696.79879411114	0.0	-2152.779554333286
29000	-67865.98275317656	-2159.918132319916	-65706.06462085665	1143.2789758573813	16775.385503282298	2061.5053017009336	5.986465382613223E-5	-65706.06462085665	0.0	-2148.161861228957
30000	-67862.78668697593	-2159.4440844033634	-65703.34260257256	1145.08017192483	16755.252250198155	1977.671358035996	5.986465382613223E-5	-65703.34260257256	0.0	-2147.7490770369404
