state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	clock.rate	treeLikelihood	branchRates	skyline
12000	-10298.955540815543	-2388.479896472135	-7910.475644343409	2537.0838594259544	23402.43365131958	4870.720728476455	15425.083060382938	1112.450436056255	1305.9421419220664	1368.601037117392	1347.2254177979103	1629.264694610511	2893.339239992956	1469.226640138997	1647.7583699694496	4.152748939243478E-5	-7910.475644343409	0.0	-2181.0215716855073
24000	-10133.42665538	-2332.315120652004	-7801.111534727997	2973.8201721584064	24496.792473970254	3887.2684672445453	17949.426658416167	1067.8346674708957	1060.8332834362836	768.0740798360094	908.0950803006326	846.9549524198528	2052.343077882731	916.5493359886418	1257.7000811357027	4.152748939243478E-5	-7801.111534727997	0.0	-2130.5358977673145
36000	-10072.209673269415	-2299.47313086789	-7772.736542401525	2654.1339631096153	22929.080994521322	3874.898077507902	6619.004276309519	12082.953965762914	392.79648120236357	445.1921827432257	788.436372462845	562.872886678438	1756.358898068868	1240.537215631383	1228.5425849576952	4.152748939243478E-5	-7772.736542401525	0.0	-2099.6408390508154
48000	-10046.975651710327	-2294.905216152159	-7752.070435558168	3075.082870089425	25537.09692011434	1934.1860125616986	5550.997323239368	12570.396693143697	254.49929077498425	879.3485523909667	398.4635107835666	762.569455955453	2489.5616075926127	1952.70946279674	1839.3464908068677	4.152748939243478E-5	-7752.070435558168	0.0	-2091.605142368563
60000	-10000.033938988456	-2263.416434093037	-7736.617504895419	2727.619340437179	24763.553325026223	2012.6507884595196	3699.236531567544	9616.282830197446	220.93325349598246	454.1547915983253	563.4738390919921	675.0390641948962	1596.4395878722294	1598.884717400064	2449.6502043581277	4.152748939243478E-5	-7736.617504895419	0.0	-2066.365168101147
72000	-9954.722133781968	-2217.20112819103	-7737.521005590937	3024.5971720046455	23720.76062076181	1598.2711493987354	2304.728204678776	9677.683691563137	210.19337578142142	529.9399131265583	261.7641257478041	579.3663170779092	1541.8224523386236	1991.3286206896548	1625.8430719536793	4.152748939243478E-5	-7737.521005590937	0.0	-2022.3904372729073
84000	-9959.557213900896	-2234.7446021704145	-7724.812611730482	3020.7862925204117	24422.76857559018	1659.7238419183413	2976.690136285492	12526.941106719045	128.9243964457229	272.2238914426856	662.701090780861	635.446215003845	1975.4086808532916	2155.010047504221	3777.386638918134	4.152748939243478E-5	-7724.812611730482	0.0	-2034.912306706407
96000	-9943.262174776872	-2218.7256014025306	-7724.536573374341	2926.7620781427863	24574.76823215256	788.3858771927439	3371.939517840321	8004.96840770281	97.25438749829526	343.0440143686449	432.54585580557085	1001.9229113851828	1252.3567915173023	2480.0437892943614	1923.5277305518036	4.152748939243478E-5	-7724.536573374341	0.0	-2023.7932544788655
108000	-9891.605542713944	-2166.064653241804	-7725.540889472139	3095.759787272843	24518.667281851926	796.9940536738741	3175.9346337314278	11644.076999034562	100.53821305431202	344.19151454400327	312.1030054597461	395.267333957078	1320.178763723509	1197.4151607059036	1811.243097099254	4.152748939243478E-5	-7725.540889472139	0.0	-1973.717175835732
120000	-9886.173242325971	-2179.368713744945	-7706.804528581027	3142.108679903095	24415.891377752123	710.4536510344843	3741.37464595523	8645.665576268248	177.74344393335826	324.89450649159704	397.1448863980312	646.1330864978858	1752.7702786324278	1704.9572006370572	1777.170186657677	4.152748939243478E-5	-7706.804528581027	0.0	-1985.3252038064595
132000	-9927.567203402436	-2194.862368479963	-7732.704834922472	2996.3184060993503	24848.300316131965	1015.8390333725847	3824.463790041029	10527.53542997818	97.20817200880498	305.14644175546897	415.59905162757565	961.8412614344059	993.326298353708	1409.1659763532498	1903.899945619135	4.152748939243478E-5	-7732.704834922472	0.0	-2001.1191158530921
144000	-9917.47483398358	-2188.106925081007	-7729.367908902574	3345.818638993881	25150.790004294533	1334.5635987066162	1531.200785649404	9494.710796159477	176.93295639517083	273.46043507028577	519.8277769118914	971.4603955567298	1578.8882759521593	1342.12367776404	1898.0389757340563	4.152748939243478E-5	-7729.367908902574	0.0	-1993.8507540922262
156000	-9895.956815284759	-2177.31320607565	-7718.643609209109	3209.0310896692076	25138.9466087956	2094.28117552823	1899.3364927928396	7881.762623273199	105.09114402173775	153.68971163215295	399.914262537052	393.9912998423531	1168.3896236937053	3045.4402383055294	2941.724548442474	4.152748939243478E-5	-7718.643609209109	0.0	-1984.753708660666
168000	-9901.980216338305	-2192.1416657165287	-7709.8385506217755	3114.222432254487	25663.31171767567	2766.2056671966316	5077.99906895807	10728.034896650459	109.99752925790523	142.03839043091907	377.0584458675009	372.2952770314742	1319.214030931148	2195.894003452614	2387.1443050368825	4.152748939243478E-5	-7709.8385506217755	0.0	-1998.0104525108893
180000	-9920.738344912419	-2186.8157815775053	-7733.922563334914	3105.6338852078143	25341.192540229174	3962.291466810731	5763.849564056109	7427.000818126364	60.63347342923763	109.79578433224732	205.8196560169977	876.5510651655911	1559.9677821965445	1667.1910127740668	2679.856752871623	4.152748939243478E-5	-7733.922563334914	0.0	-1993.4997023664966
192000	-9864.55887729663	-2155.608481222011	-7708.950396074618	2976.4510878266065	25227.06831299926	2673.9639068082515	3698.2587882058037	11017.158660759525	55.90265751361642	91.6398215217471	153.9070366422697	459.99330115394656	1750.9810634169787	2464.07563444237	2460.0697571101405	4.152748939243478E-5	-7708.950396074618	0.0	-1963.7413673795309
204000	-9859.395547355089	-2151.453803531194	-7707.941743823894	2957.7866066429924	25250.120092011603	3713.2764094952586	2866.37219139856	7240.911670189825	134.60280389251926	48.593875183125974	239.4520270309148	495.7867020063895	1611.7472696398167	2632.7919384149113	2416.2315213256434	4.152748939243478E-5	-7707.941743823894	0.0	-1958.8524474600274
216000	-9818.901884304643	-2111.119850672695	-7707.782033631947	3304.9450498862316	24421.069825049093	1795.2594785825215	2784.142257516432	9268.317221394977	47.42544703796843	47.37340966279891	113.41888355652583	381.71327665398815	2065.7380944192987	2272.388876154717	2208.1704560148332	4.152748939243478E-5	-7707.782033631947	0.0	-1922.5177151696869
228000	-9836.024865513036	-2119.505692362398	-7716.519173150638	3063.2052491511636	25051.179556868276	774.683339126957	4380.041395770341	9137.934133196595	89.40050199251527	71.19279069371869	170.13983060362384	462.03583731495905	2431.0355245408764	1685.001621109677	1546.4407671969655	4.152748939243478E-5	-7716.519173150638	0.0	-1928.4159411788264
240000	-9812.401070008978	-2109.319510717093	-7703.081559291885	3137.16055701493	25198.574305480586	668.0831403451385	3075.793400312739	8781.764884936763	62.417728817170655	51.341307910905826	178.48457055726826	643.5026037874525	3117.630270995941	1773.7802182382243	2026.2917257856757	4.152748939243478E-5	-7703.081559291885	0.0	-1917.827858258392
252000	-9780.11559828404	-2071.236727072734	-7708.878871211305	2976.8143898266153	24513.03366805764	1147.274082928458	2141.4300386603	10218.900328869327	100.09614988657941	31.65519758672377	91.47993051831078	227.23855911621914	1802.3384890142554	1973.8229103996396	1501.6811631012745	4.152748939243478E-5	-7708.878871211305	0.0	-1883.7574980771235
264000	-9795.868545543664	-2085.873271526504	-7709.995274017161	3188.0765610668286	25214.72338806247	887.179145987241	2769.6677856201145	7797.007283449787	74.91377489614631	35.73425882510813	129.95408764501673	588.7429647937117	2123.451912701456	1839.5964738324542	2058.270260441461	4.152748939243478E-5	-7709.995274017161	0.0	-1897.9117729168163
276000	-9805.483326797257	-2092.775747139085	-7712.707579658172	3183.2494196022403	25407.456108848703	953.5267981904487	3441.6556956778136	7445.464692153438	80.80772151506734	33.67214535525044	145.12238889172238	664.8819726096625	2245.1446407543035	2076.785010900141	2038.7700267772082	4.152748939243478E-5	-7712.707579658172	0.0	-1902.9380218102885
