state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-45397.33909972137	-2297.2336301960586	-43100.10546952531	2033.4208677462425	18642.65511304879	3317.373069867944	6.099177936886768E-5	-43100.10546952531	0.0	-2284.767647241405
2000	-43712.847584590934	-2215.389697334247	-41497.457887256685	2406.3238321310378	17202.115558322428	2803.3218082239014	6.099177936886768E-5	-41497.457887256685	0.0	-2203.176505946867
3000	-43147.217188293595	-2185.8643158867653	-40961.35287240683	2716.105779311187	17404.215492130323	2177.4078659461125	6.099177936886768E-5	-40961.35287240683	0.0	-2174.0271641221148
4000	-42884.37088612748	-2172.7771114486413	-40711.59377467884	2560.6824003590154	16966.97690042154	2357.045658061405	6.099177936886768E-5	-40711.59377467884	0.0	-2160.822408773984
5000	-42772.04927693929	-2158.063456575481	-40613.98582036381	2695.1701189557916	16992.28315116167	2024.1467808881666	6.099177936886768E-5	-40613.98582036381	0.0	-2146.334185744713
6000	-42722.73029928145	-2163.520046232626	-40559.21025304883	2646.661186174907	17535.03583803848	2250.314761248799	6.099177936886768E-5	-40559.21025304883	0.0	-2151.6341046703687
7000	-42673.54067254719	-2156.6343085662447	-40516.90636398095	2632.0057213405253	17450.68505567118	2033.2968380821703	6.099177936886768E-5	-40516.90636398095	0.0	-2144.8983808216917
8000	-42625.248287469476	-2144.746726964478	-40480.501560505	2615.372485984261	17169.955513095094	1945.722019904119	6.099177936886768E-5	-40480.501560505	0.0	-2133.0757240413227
9000	-42615.331508972835	-2138.7492381247584	-40476.58227084808	2618.2359157392975	16963.645517483706	1752.6355704106738	6.099177936886768E-5	-40476.58227084808	0.0	-2127.231875871281
10000	-42589.484070418766	-2130.4950772424804	-40458.98899317629	2617.4474517927238	16877.344354360765	1730.8374569328666	6.099177936886768E-5	-40458.98899317629	0.0	-2118.996067631902
11000	-42578.87210321159	-2141.514349291534	-40437.357753920056	2513.1822254898507	16894.374039841212	1965.5786933236245	6.099177936886768E-5	-40437.357753920056	0.0	-2129.8283835101206
12000	-42583.66617323385	-2140.9159511054704	-40442.75022212838	2472.163963503623	16704.903641767614	2023.4794889783623	6.099177936886768E-5	-40442.75022212838	0.0	-2129.1871668743966
13000	-42571.143075343934	-2145.6206069242667	-40425.522468419666	2754.104073237391	17803.635400624167	2038.68902536913	6.099177936886768E-5	-40425.522468419666	0.0	-2133.8807696396993
14000	-42523.50846962518	-2128.8783797061756	-40394.630089919	2780.9417682972253	17104.26714864963	1930.536760425622	6.099177936886768E-5	-40394.630089919	0.0	-2117.2189185292737
15000	-42524.980169378185	-2138.484909068494	-40386.49526030969	2666.5524082320226	17370.355066284654	1902.7225249908454	6.099177936886768E-5	-40386.49526030969	0.0	-2126.846815723642
16000	-42521.638241192224	-2136.760501007147	-40384.877740185075	2669.8091934450304	17184.46606765674	1922.3787497396777	6.099177936886768E-5	-40384.877740185075	0.0	-2125.1072763753173
17000	-42525.15496453193	-2130.195923312276	-40394.959041219656	2781.2038688064654	17333.66185281123	1848.968124561553	6.099177936886768E-5	-40394.959041219656	0.0	-2118.5999872423226
18000	-42528.930549509896	-2135.1182075247643	-40393.81234198513	2768.064654049967	17414.61541723945	1955.473855040207	6.099177936886768E-5	-40393.81234198513	0.0	-2123.4398379933846
19000	-42516.963934268446	-2130.939105901725	-40386.024828366724	2620.202379501953	16980.82813199266	1837.4113852436456	6.099177936886768E-5	-40386.024828366724	0.0	-2119.352386419069
20000	-42516.57476986672	-2137.1807549699283	-40379.39401489679	2783.5890062866247	17482.654230988323	1856.0737836263293	6.099177936886768E-5	-40379.39401489679	0.0	-2125.579179427112
21000	-42529.33604341668	-2130.808666232358	-40398.52737718433	2716.5208609002025	17043.90171061635	1821.827931659259	6.099177936886768E-5	-40398.52737718433	0.0	-2119.234462947529
22000	-42513.21219209669	-2132.558603440554	-40380.65358865613	2706.6855732724653	17029.005972338455	1928.641084500536	6.099177936886768E-5	-40380.65358865613	0.0	-2120.9005891950446
23000	-42512.66880862075	-2128.1077638031006	-40384.56104481765	2711.2714656528774	17039.352931726575	1841.652324049979	6.099177936886768E-5	-40384.56104481765	0.0	-2116.5176557093437
24000	-42519.59495552279	-2134.121202347085	-40385.473753175705	2644.9734185537322	17168.717445549526	1876.4317516747863	6.099177936886768E-5	-40385.473753175705	0.0	-2122.503583231386
25000	-42504.88462331708	-2127.1269992840557	-40377.75762403302	2590.3846145022935	16747.39846765509	1611.6414615539259	6.099177936886768E-5	-40377.75762403302	0.0	-2115.732434464521
26000	-42509.24949419597	-2128.6560948392903	-40380.59339935668	2537.0131907121245	16861.07350167372	1921.503025970907	6.099177936886768E-5	-40380.59339935668	0.0	-2117.003541176575
27000	-42501.141885467834	-2132.105078455503	-40369.03680701233	2589.5408122058225	17192.92327419159	1838.718983658133	6.099177936886768E-5	-40369.03680701233	0.0	-2120.5173133727394
28000	-42506.55392864412	-2133.294614477342	-40373.259314166775	2726.7160910661078	17518.24067776626	1916.4763697012536	6.099177936886768E-5	-40373.259314166775	0.0	-2121.645917852134
29000	-42499.739470771594	-2133.2605747580587	-40366.478896013534	2629.630119951876	17316.18207060171	1832.1446934349817	6.099177936886768E-5	-40366.478896013534	0.0	-2121.6780739275755
30000	-42489.871011113864	-2129.449739469053	-40360.42127164481	2620.6429437484894	17041.428944248884	2051.279044117049	6.099177936886768E-5	-40360.42127164481	0.0	-2117.7008123604196
31000	-42483.80601570313	-2135.4418511446693	-40348.36416455846	2693.9925951255627	17458.178211052596	1651.7742413654505	6.099177936886768E-5	-40348.36416455846	0.0	-2124.0113176349732
32000	-42477.74201860892	-2132.791548522842	-40344.95047008608	2627.769530318582	17134.646101537517	1985.618788868746	6.099177936886768E-5	-40344.95047008608	0.0	-2121.090627714106
33000	-42476.878064490156	-2123.707376042676	-40353.17068844748	2709.908226417109	16954.72143528414	1821.9932467559768	6.099177936886768E-5	-40353.17068844748	0.0	-2112.1330394442266
34000	-42486.13964440018	-2126.5248126066504	-40359.61483179353	2733.7269918662487	17273.898109540874	1825.63662306304	6.099177936886768E-5	-40359.61483179353	0.0	-2114.9475408483086
35000	-42507.69617361158	-2130.9839271688465	-40376.71224644273	2608.479394027251	17265.126284196984	1684.1873186105724	6.099177936886768E-5	-40376.71224644273	0.0	-2119.5249492300263
36000	-42513.8474862694	-2133.2557795836183	-40380.59170668578	2665.4454349718762	17388.406014843647	1867.0446334356163	6.099177936886768E-5	-40380.59170668578	0.0	-2121.645537391723
37000	-42520.624363628645	-2131.5006538997714	-40389.123709728876	2730.9340692608394	17314.80409656407	1554.7653768088617	6.099177936886768E-5	-40389.123709728876	0.0	-2120.1585605809328
38000	-42501.42256990226	-2123.807373861949	-40377.61519604031	2640.064810299064	16895.67673442547	1676.0300395435322	6.099177936886768E-5	-40377.61519604031	0.0	-2112.3555047555733
39000	-42513.17829883595	-2119.341782677824	-40393.836516158124	2822.4354258515755	17152.021951058086	1818.9648538878066	6.099177936886768E-5	-40393.836516158124	0.0	-2107.769890079186
40000	-42502.115493107165	-2121.084588486659	-40381.03090462051	2631.9968918467866	17065.496844310732	1625.1113398558236	6.099177936886768E-5	-40381.03090462051	0.0	-2109.677856724197
41000	-42492.80257766836	-2121.0321169802105	-40371.770460688145	2631.928391768375	17002.842946631095	1851.95963683485	6.099177936886768E-5	-40371.770460688145	0.0	-2109.4338041436945
42000	-42494.34335835826	-2128.132020705462	-40366.2113376528	2725.042013520986	17421.40274774011	1711.933871619264	6.099177936886768E-5	-40366.2113376528	0.0	-2116.6491067751717
43000	-42487.78878645626	-2120.976716357373	-40366.81207009889	2687.052082930321	17223.594786853664	1766.0803741192144	6.099177936886768E-5	-40366.81207009889	0.0	-2109.4481430775018
44000	-42496.103624158626	-2119.791638221928	-40376.3119859367	2827.7183031444943	17252.989085601846	1617.8427190193772	6.099177936886768E-5	-40376.3119859367	0.0	-2108.391459946179
45000	-42486.60658463328	-2118.821922305483	-40367.784662327795	2594.7899793098227	16844.77601413878	1631.6900970640477	6.099177936886768E-5	-40367.784662327795	0.0	-2107.409283192266
46000	-42509.93729629683	-2129.998144698871	-40379.93915159796	2706.5029219313374	17603.143676208536	1858.8821317094225	6.099177936886768E-5	-40379.93915159796	0.0	-2118.394345982073
47000	-42498.59223282719	-2126.6291704984246	-40371.96306232877	2550.8514758827355	17092.933056009584	1837.8737635006796	6.099177936886768E-5	-40371.96306232877	0.0	-2115.0420812010084
48000	-42498.08012413708	-2123.266202694941	-40374.81392144214	2663.5453347111925	17181.801747054495	1647.3618004347268	6.099177936886768E-5	-40374.81392144214	0.0	-2111.839582621194
49000	-42487.34057773181	-2117.359043496098	-40369.98153423571	2636.766123927515	17025.0990755225	1851.1663943402905	6.099177936886768E-5	-40369.98153423571	0.0	-2105.761360535069
50000	-42495.012229658954	-2114.0014105412815	-40381.01081911767	2668.7509822070615	16844.651824991906	1728.1336882576716	6.099177936886768E-5	-40381.01081911767	0.0	-2102.5046927419803
51000	-42486.68189455012	-2115.4453992986546	-40371.23649525147	2708.271548213714	16962.55641721772	1665.652550963581	6.099177936886768E-5	-40371.23649525147	0.0	-2104.0026218976313
52000	-42484.77977493554	-2120.448674486489	-40364.331100449046	2724.3883268566037	17253.42339932743	1824.6633104399841	6.099177936886768E-5	-40364.331100449046	0.0	-2108.87218629435
53000	-42490.43449244412	-2118.12619589462	-40372.3082965495	2696.274352510264	17254.751308163082	1766.6197147114076	6.099177936886768E-5	-40372.3082965495	0.0	-2106.597174589118
54000	-42486.95578095352	-2120.5808720365717	-40366.37490891694	2743.462957562549	17197.331860523547	1568.8429472322362	6.099177936886768E-5	-40366.37490891694	0.0	-2109.2256222991587
55000	-42484.66533855769	-2119.9969729442514	-40364.668365613434	2827.014537291602	17380.630360530227	1656.737252128865	6.099177936886768E-5	-40364.668365613434	0.0	-2108.5620496336105
56000	-42500.032849683295	-2123.835873170832	-40376.19697651247	2726.3817153421883	17299.40154072792	1681.6158932087922	6.099177936886768E-5	-40376.19697651247	0.0	-2112.3791325906727
