state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-47477.20185164681	-2307.1005001857693	-45170.10135146104	674.8393538414937	16849.103130172334	3982.831110609975	5.986465382613223E-5	-45170.10135146104	0.0	-2294.3580214591193
2000	-46726.792680407954	-2276.4436134004723	-44450.34906700748	845.5689349203769	16859.772978129593	3278.357120946564	5.986465382613223E-5	-44450.34906700748	0.0	-2263.9954513473117
3000	-46103.325547031	-2255.2755349788717	-43848.05001205213	940.8398581524882	16881.383524855228	2915.270264400645	5.986465382613223E-5	-43848.05001205213	0.0	-2243.0037098547264
4000	-45782.63536698318	-2239.6017081311584	-43543.03365885202	968.2239984235845	16868.87833477253	3082.6239030795505	5.986465382613223E-5	-43543.03365885202	0.0	-2227.2461354453894
5000	-45468.64522142971	-2210.3102046686517	-43258.335016761055	939.151296760039	16286.805150207263	2525.427909279846	5.986465382613223E-5	-43258.335016761055	0.0	-2198.2528636740462
6000	-45280.89733509402	-2213.7628507616905	-43067.13448433233	985.697069218013	16883.14351103709	2764.684068944911	5.986465382613223E-5	-43067.13448433233	0.0	-2201.5704181206943
7000	-45156.938361326596	-2198.9425916185023	-42957.9957697081	982.7043947883809	16579.727699395615	2506.78639051292	5.986465382613223E-5	-42957.9957697081	0.0	-2186.8962854784845
8000	-45075.714948832916	-2191.3473426579867	-42884.36760617493	1097.67686967387	16962.636774749488	2230.1074665102196	5.986465382613223E-5	-42884.36760617493	0.0	-2179.4747705222585
9000	-44989.3958847718	-2186.5313559953825	-42802.86452877642	1057.6757932214814	16888.39313220989	2213.125421332341	5.986465382613223E-5	-42802.86452877642	0.0	-2174.670109454252
10000	-44966.89133367327	-2187.186881671522	-42779.70445200175	1081.5253129084388	16892.859190726045	2143.060937457894	5.986465382613223E-5	-42779.70445200175	0.0	-2175.373259808846
11000	-44930.70417517247	-2178.1901668901714	-42752.5140082823	1096.2183790367433	17037.60964988834	2253.209942861839	5.986465382613223E-5	-42752.5140082823	0.0	-2166.3023192603805
12000	-44897.132206656854	-2177.127904957781	-42720.004301699075	1071.2608842343877	16924.732123292502	2337.0326652447243	5.986465382613223E-5	-42720.004301699075	0.0	-2165.185865301969
13000	-44867.14117165005	-2168.8953991363833	-42698.24577251367	1094.5336098499506	16689.96399639712	2287.4890542131475	5.986465382613223E-5	-42698.24577251367	0.0	-2156.9851601696137
14000	-44854.11149601051	-2161.845813276391	-42692.26568273412	1166.0872270645139	16649.254583560192	2183.09350576266	5.986465382613223E-5	-42692.26568273412	0.0	-2150.0048008051417
15000	-44845.478188747176	-2173.5105381386147	-42671.96765060856	1180.021465723225	17414.810427730452	2151.6405554795338	5.986465382613223E-5	-42671.96765060856	0.0	-2161.691005012761
16000	-44835.7871995699	-2166.1846530931625	-42669.60254647674	1105.3069091626044	16829.293554805972	2185.004173827381	5.986465382613223E-5	-42669.60254647674	0.0	-2154.342345387153
17000	-44830.64435217651	-2163.8064956062635	-42666.837856570244	1092.2749812378265	16584.127120973804	2085.5370192219434	5.986465382613223E-5	-42666.837856570244	0.0	-2152.033102561215
18000	-44817.1158924945	-2165.9526207376207	-42651.16327175688	1170.6644519114475	16990.359455357633	2121.5387032086746	5.986465382613223E-5	-42651.16327175688	0.0	-2154.153927790557
19000	-44802.52412431324	-2165.5867298224325	-42636.93739449081	1125.1804932992752	16803.455137548222	1970.7727820040295	5.986465382613223E-5	-42636.93739449081	0.0	-2153.8968739560632
