state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	clock.rate	treeLikelihood	branchRates	skyline
8000	-46092.968902868735	-2376.410444120565	-43716.55845874817	822.6540597998525	14949.717185051755	2558.1977110216044	2579.7174612814656	3617.4960717097574	6059.826563333341	1611.3679041135472	1389.5891710304404	2521.913787877757	2435.056814787207	1315.651018330717	686.4761711273804	6.935021860394996E-5	-43716.55845874817	0.0	-2171.4191971295386
16000	-45702.738806463276	-2325.066917558494	-43377.671888904784	957.1745047965007	14444.352699273722	2981.480613626041	1110.4538352815598	1690.7269530372166	2653.9715317201817	1687.489806446113	2560.9840923365523	2064.998078678649	1921.8410181239497	1372.666894044296	942.2106372051941	6.935021860394996E-5	-43377.671888904784	0.0	-2124.7964442201155
24000	-45622.90990003322	-2319.764393861755	-43303.145506171466	951.8463735525065	14497.912965018339	2516.77308669489	886.7403875862216	1533.3536316934708	2119.4770773572745	1939.423450545462	2832.5057991338886	1293.9016489917212	2231.448435774868	1066.0773553416614	785.9746568668272	6.935021860394996E-5	-43303.145506171466	0.0	-2122.0144976768306
32000	-45591.128309027816	-2322.6893166353975	-43268.43899239242	980.0415081869066	14666.717694785571	2031.0736141264144	1338.388556911717	1647.73192407203	2446.28770268897	2305.6257364877324	3233.594080827649	1279.3776759137254	2395.5884196666448	1598.0297966799046	988.073456343341	6.935021860394996E-5	-43268.43899239242	0.0	-2121.8868122568556
40000	-45580.2141102344	-2326.119150545453	-43254.09495968895	980.9070563184689	14660.890110011234	2116.9974821704295	1909.8422138747956	1603.3276434206202	1852.5835700481298	1510.4114986344161	3076.6758324110538	2258.5006293101815	1598.3865954360342	1010.9755146166052	1122.1694057064235	6.935021860394996E-5	-43254.09495968895	0.0	-2127.1007276029527
48000	-45547.92782871346	-2317.4624839114263	-43230.46534480203	1041.074837640017	14580.28681607477	1447.290444581299	1465.7563338450243	1082.384020802532	2107.4074882567415	2597.0129113603493	1947.0149228533044	2663.2759523361583	1949.828911367156	1615.0491731997072	1124.756012923112	6.935021860394996E-5	-43230.46534480203	0.0	-2118.4336194506886
56000	-45520.89691514016	-2307.6568116926014	-43213.24010344756	1008.7257793267214	14466.132764833708	2940.9128150603115	1394.5670082337213	1480.5030007734301	1680.998357066108	3491.2423403208677	1940.5920958581214	1858.8544325466944	1935.4867164116001	1516.0770391670092	845.0450502299977	6.935021860394996E-5	-43213.24010344756	0.0	-2107.4818459798207
64000	-45527.44081521807	-2311.438122197007	-43216.002693021066	1042.9294639065245	14806.353919544106	3133.88553166125	1125.768035976406	938.9906045566796	1882.6962788049354	3414.1180666139376	2292.71100537378	1503.3075218894853	2256.7581611448163	1783.745462755606	700.0782968604868	6.935021860394996E-5	-43216.002693021066	0.0	-2111.668631253326
72000	-45522.107190163726	-2293.4207295018946	-43228.68646066183	1015.9071016354195	14374.387624218592	1914.4540691986151	1525.7823986345647	359.9339949636144	1489.325307890053	2466.0619039881285	2244.7159567982117	1506.0180016469517	1444.6590378145581	1821.9826224300098	1048.2935015274059	6.935021860394996E-5	-43228.68646066183	0.0	-2096.657487075547
80000	-45525.53179461748	-2296.5333678274155	-43228.99842679006	1040.453514543049	14751.995134712983	1661.7156268539138	2534.827473963649	626.1864384798621	1926.783897323524	1290.1232665370148	1654.7690027911535	1679.3754631382849	1479.5915941078488	2193.8137655624882	1129.8149173579777	6.935021860394996E-5	-43228.99842679006	0.0	-2099.016785751593
88000	-45514.96469536332	-2305.110894547345	-43209.853800815974	989.4629642142091	14321.968157912388	872.7587096275954	2443.1459109791226	1248.752329313814	1865.3532083394389	2411.086413260479	1883.9936712442575	1936.0711677781408	1271.4989931856976	1607.4319618584225	932.85879296259	6.935021860394996E-5	-43209.853800815974	0.0	-2107.799033461872
96000	-45507.449499046175	-2304.0117992569994	-43203.437699789174	1053.9518901567922	14698.161148674622	1009.5416019998406	2593.09327651961	546.6528190903987	1184.0228572975	2230.7412126894847	2158.3973192285407	2505.7893394319444	1372.732144717532	1551.82440525472	873.4989186796766	6.935021860394996E-5	-43203.437699789174	0.0	-2107.5854217670335
104000	-45496.13589355707	-2300.690479538451	-43195.44541401861	1027.1623898286568	14468.002180550156	1681.7350657808295	2788.384348848513	653.0058029455392	1731.1579425204104	1659.9509490363018	1451.1552834361228	1723.4008426934938	1597.0235616790455	1180.016504002285	1460.001744381315	6.935021860394996E-5	-43195.44541401861	0.0	-2103.8945344978683
112000	-45521.274168984295	-2307.4682482903468	-43213.80592069395	1022.5822244613861	14444.213702656027	1858.965840301332	2341.7301845649536	1478.9557560701105	1656.723474145259	1461.0781941838645	1535.6096450467908	4166.002974698119	1516.1121288246966	1070.4112740378798	1101.8572728492443	6.935021860394996E-5	-43213.80592069395	0.0	-2108.3379529211697
120000	-45536.50648889342	-2313.4009135725614	-43223.10557532086	1021.5949137686092	14500.211275295871	1123.1553928497676	2319.580526196285	1655.493635070719	2089.6200903036183	1858.533157319972	2881.7590705071334	1932.0736504054894	1852.6819742685514	1438.9596499512952	987.5499756282985	6.935021860394996E-5	-43223.10557532086	0.0	-2114.0728324574807
128000	-45501.19692145436	-2304.957342498224	-43196.239578956134	1037.7789646242707	14615.89213883766	1116.3943636467711	1700.0404039796024	2545.632094452492	1122.8620741759642	2974.498222846125	2046.7070494882753	2025.7963697651517	1383.2275206155302	1072.88332220508	1396.2727030467752	6.935021860394996E-5	-43196.239578956134	0.0	-2106.4084455387574
136000	-45515.52763735474	-2300.3040580191864	-43215.22357933555	1027.5663752940818	14395.080035624833	1672.3760600039093	1256.3078468737335	1913.715661612586	1106.6455723808892	2790.41524007078	1227.897601971808	2049.258647049313	1871.6783844937472	1842.7241611691481	1497.2388629348209	6.935021860394996E-5	-43215.22357933555	0.0	-2101.4163874914125
144000	-45519.89689995153	-2303.041967756525	-43216.854932195005	1024.1399027032905	14594.28910930233	849.4968630262551	1824.7745490598973	1937.2465330875157	1492.8947480964682	3052.4031691650575	1747.2664581319034	2856.6507671500294	1039.4188548122634	1240.4238854881623	926.6193954579511	6.935021860394996E-5	-43216.854932195005	0.0	-2105.65354454504
152000	-45499.242048619526	-2302.2348627701767	-43197.00718584935	1020.1489256578677	14335.742950229289	1153.319557185521	1844.8092230081625	1616.4066032515857	824.9331294341634	1520.3793340435734	2071.620830741444	2900.617601751572	1105.8409628119837	1870.6363382274635	1136.160069593659	6.935021860394996E-5	-43197.00718584935	0.0	-2105.744186983948
160000	-45508.63627337633	-2299.9582710469767	-43208.678002329354	1009.0681244634732	14443.475133917067	957.521564301983	2671.6941792253847	2078.4920506422854	809.4800276856607	3118.9880325183217	2040.9786581138121	1777.4188044715231	1528.4326032285023	1366.8855725374508	967.7084698661154	6.935021860394996E-5	-43208.678002329354	0.0	-2100.767151939849
168000	-45518.87951907803	-2307.7403609930525	-43211.139158084974	1042.3118409761619	14503.440538613693	1799.1292079834113	2455.152114716028	1779.8767995313935	1564.4315778756918	2435.031347567543	1968.359674321533	975.372825475698	2065.599087192332	1634.2407343761577	1083.8484309673531	6.935021860394996E-5	-43211.139158084974	0.0	-2108.5904717738
176000	-45513.75958852473	-2311.8767135856474	-43201.88287493908	1037.4636785931107	14616.704910474074	1296.2238498067495	2403.182711722154	1345.42942455165	2482.0203670705887	1940.4346744088311	1495.7679145807012	1718.3088621814672	1274.737874258794	1330.8678744350632	1168.9083896643529	6.935021860394996E-5	-43201.88287493908	0.0	-2114.674643668534
184000	-45525.77593615831	-2313.0704814448277	-43212.70545471348	1060.911654813909	14777.885237058952	1431.4233849265597	2954.9813156192527	1144.4215761623836	2348.134916615649	2295.8445918851767	2605.1540842181216	2676.989612916645	1048.7137497444378	1645.8975755707886	786.4146703046965	6.935021860394996E-5	-43212.70545471348	0.0	-2112.7180559933
192000	-45531.10292492175	-2306.5841383537613	-43224.51878656799	1024.3176113484965	14667.447751157437	1609.6487511764306	3099.9691226111554	1067.315031091203	849.1021387496592	1769.8828143582255	1714.1461229121242	2514.9097075214627	1784.0334253160418	1560.6081993068483	1289.0007952983408	6.935021860394996E-5	-43224.51878656799	0.0	-2108.416303529887
200000	-45504.88421098965	-2309.447896215661	-43195.436314773986	1004.2187258227705	14461.128915464653	2627.9063681780317	3810.9124011608383	1009.4691022002642	1059.4939754500263	3185.622672284082	1362.9540880136465	2322.641192593385	1446.5299054801965	1555.0626058820596	888.1241278466952	6.935021860394996E-5	-43195.436314773986	0.0	-2108.839713218096
