state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	clock.rate	treeLikelihood	branchRates	skyline
8000	-45853.35470206777	-2366.1290426987202	-43487.225659369054	887.9983950948597	14710.782567554625	3688.7848792389295	4616.542038599981	1477.03976241653	2354.857702915125	3259.23259553322	1650.7013890872806	2363.7741151602545	2297.367948416201	1268.2388466778696	598.5643659237451	6.926667670531546E-5	-43487.225659369054	0.0	-2161.9857928098227
16000	-45537.37066128142	-2328.924064048746	-43208.44659723267	991.4655743640174	14598.519314003834	1107.3460237646477	4670.011829781311	1004.3030672085102	1910.2069878314437	1577.6425968284075	3229.053138060009	2015.228605148033	1395.2827863450939	1228.1974211777078	899.6225231023284	6.926667670531546E-5	-43208.44659723267	0.0	-2128.007811001042
24000	-45445.212066184125	-2326.1401451602464	-43119.07192102388	1023.3455819039172	14261.368561841531	1083.2752553357163	3541.9086346409313	1222.771461280885	2507.5282981203054	1983.5647161019672	2124.017103505562	1494.7443571018478	2084.6941059352594	1094.5628972263232	664.7601949673076	6.926667670531546E-5	-43119.07192102388	0.0	-2127.154620188855
32000	-45448.955118448095	-2332.298482381611	-43116.65663606649	1099.1178065720387	14886.58135282516	1853.4646009340274	2596.383222767757	2101.5355251096107	2523.4865910067656	2764.955841007551	1911.7889016752213	1832.5142439779972	1751.132664238386	1676.3423577608726	943.4646949727801	6.926667670531546E-5	-43116.65663606649	0.0	-2130.8357130587738
40000	-45401.82458482304	-2317.0766509877667	-43084.74793383528	1095.0424893779439	14904.022303049001	980.6345999015155	3842.2420822873187	2145.8608002514943	1936.6570328649423	850.7953740031323	1671.389706581874	2471.104088811712	1731.3214680421613	1109.9021559390492	1110.4279160017682	6.926667670531546E-5	-43084.74793383528	0.0	-2117.7563321016305
48000	-45398.321912492946	-2310.406078062688	-43087.915834430256	1137.5427273041705	14904.239997495473	674.453124367312	2195.102310852475	1666.9232057925483	2601.8650344709413	2669.7092089841058	1030.8308995168918	2253.8178256543542	2574.256085119263	1342.8474801652198	1118.8199361968266	6.926667670531546E-5	-43087.915834430256	0.0	-2110.7308742864348
56000	-45393.393631125036	-2326.3093733398546	-43067.08425778518	1050.2767859121511	14484.392521885698	1792.3059316883605	3259.962208975194	1956.8888019869883	2713.2731190663576	2526.5161868361465	2429.351751120303	1520.379593404943	2131.306037345442	1252.8913301641217	739.1474257949083	6.926667670531546E-5	-43067.08425778518	0.0	-2124.7850903266076
64000	-45381.377846589654	-2316.78628538394	-43064.591561205714	1083.8300842342853	14569.142314680135	1750.8815500874325	2359.6084806669155	1968.4425135004205	2458.3757328943275	2534.519357285707	1134.3325694329	1456.9308086708786	2710.4884742491986	1809.915026862751	824.4230271321352	6.926667670531546E-5	-43064.591561205714	0.0	-2116.424025398327
72000	-45352.83063029357	-2310.891844275304	-43041.93878601826	1109.6940257036977	14351.368371329729	1140.4196279451237	3049.2676879555997	1960.4806761955979	1525.8312526883533	1960.1953402028948	1274.827795301859	1830.7435220311636	1064.171001689132	2402.5150276429613	886.4336235972747	6.926667670531546E-5	-43041.93878601826	0.0	-2112.3533342158753
80000	-45355.92916641655	-2302.4883155389457	-43053.4408508776	1094.4463240119235	14577.438831910948	1171.8500344830059	2646.835703986541	1380.2426494386884	3398.8585524460077	1038.4173247913086	1166.5074405242574	1177.8276623664317	1402.7730243975802	2420.06480736407	915.3416370837551	6.926667670531546E-5	-43053.4408508776	0.0	-2104.9037360120515
