state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-11692.571772912153	-2327.935738970446	-9364.636033941708	587.2566314392882	16500.94497280135	3704.1729613111224	6.34745411894577E-5	-9364.636033941708	0.0	-2315.3032086878043
2000	-11368.518737465683	-2283.442119811309	-9085.076617654375	762.2736437247654	16089.962596033181	3745.6313131441775	6.34745411894577E-5	-9085.076617654375	0.0	-2270.792739305474
3000	-11202.969753901672	-2259.583467316637	-8943.386286585035	774.6828217282247	15518.805413288343	2900.4611086088235	6.34745411894577E-5	-8943.386286585035	0.0	-2247.319273494411
4000	-11112.352551406679	-2243.7795086402666	-8868.573042766411	918.9577652914943	16114.826797532698	2800.402200411939	6.34745411894577E-5	-8868.573042766411	0.0	-2231.5678762539383
5000	-11066.763673527774	-2235.839409535235	-8830.92426399254	847.9899622000911	16507.11372680458	2652.4810861446267	6.34745411894577E-5	-8830.92426399254	0.0	-2223.7088745814026
6000	-11008.091772673546	-2221.126989298516	-8786.96478337503	944.3631999441371	16524.566791746398	2839.477365006812	6.34745411894577E-5	-8786.96478337503	0.0	-2208.8946195861377
7000	-10979.706972613585	-2210.5172831214268	-8769.189689492157	884.0323924164126	16695.77240000318	2453.2185771131585	6.34745411894577E-5	-8769.189689492157	0.0	-2198.5031296286325
8000	-10949.171026995264	-2200.08901402755	-8749.082012967714	1030.3228192643323	16828.79533998185	2424.3542428737924	6.34745411894577E-5	-8749.082012967714	0.0	-2188.0924655304616
9000	-10933.65419396999	-2182.485847211233	-8751.168346758755	917.152712975932	15745.18650577207	2050.2486358163537	6.34745411894577E-5	-8751.168346758755	0.0	-2170.737662033275
10000	-10911.26697124382	-2170.4492889165963	-8740.817682327224	805.2898433326418	14814.998055254904	1910.8402966111341	6.34745411894577E-5	-8740.817682327224	0.0	-2158.804928481416
11000	-10928.29533401412	-2195.4005349433487	-8732.894799070771	907.7264730225253	16367.06244342748	2466.3455093556704	6.34745411894577E-5	-8732.894799070771	0.0	-2183.378440593529
12000	-10917.105583372926	-2190.5934881942594	-8726.512095178667	975.743568112535	16357.827549014608	2437.446718391892	6.34745411894577E-5	-8726.512095178667	0.0	-2178.5889295616626
13000	-10909.758655797299	-2181.877552613854	-8727.881103183445	903.4102993885836	16130.509363300589	2311.736412402714	6.34745411894577E-5	-8727.881103183445	0.0	-2169.951668368577
14000	-10898.361823118066	-2183.2732022905943	-8715.088620827471	1063.4937203290224	16348.064437344308	2303.62854840315	6.34745411894577E-5	-8715.088620827471	0.0	-2171.3525319694118
15000	-10904.031712971157	-2182.275736229303	-8721.755976741853	914.7504820412254	16306.64628848608	2251.820001439851	6.34745411894577E-5	-8721.755976741853	0.0	-2170.3888033863614
16000	-10877.558857850217	-2167.6824684971552	-8709.876389353061	912.9114643846909	15626.802040916042	2184.4635138610797	6.34745411894577E-5	-8709.876389353061	0.0	-2155.8405271924357
17000	-10874.216830568304	-2152.896660358881	-8721.320170209423	817.3639728048882	14761.969512255424	2010.1113410594885	6.34745411894577E-5	-8721.320170209423	0.0	-2141.1776569051467
18000	-10887.015703578878	-2171.8918110778736	-8715.123892501004	1016.2916996672063	16226.378362956519	2229.1766000038274	6.34745411894577E-5	-8715.123892501004	0.0	-2160.019857608423
19000	-10874.127678908075	-2166.54994969009	-8707.577729217985	949.4080866901669	15735.787368630517	2019.8231064667903	6.34745411894577E-5	-8707.577729217985	0.0	-2154.823834481338
20000	-10885.370492913153	-2166.022200587098	-8719.348292326054	968.378358000097	15546.028640779881	2035.1868089152247	6.34745411894577E-5	-8719.348292326054	0.0	-2154.284901413153
21000	-10874.668968660826	-2165.828375522959	-8708.840593137867	999.2924279142883	15465.507728277249	2015.038508483507	6.34745411894577E-5	-8708.840593137867	0.0	-2154.1057598889665
22000	-10885.409226357955	-2175.073351396737	-8710.335874961218	965.9184206765568	16257.30884136941	2388.906847288079	6.34745411894577E-5	-8710.335874961218	0.0	-2163.0986998374256
23000	-10864.849143176118	-2156.400960847952	-8708.448182328166	897.7162065076734	15579.29976764533	2009.7023373306417	6.34745411894577E-5	-8708.448182328166	0.0	-2144.682257622004
24000	-10863.424674477901	-2158.1168155833097	-8705.307858894592	1001.9109778920374	15714.75880775968	2115.356592849453	6.34745411894577E-5	-8705.307858894592	0.0	-2146.322437682021
25000	-10872.29819017016	-2151.4585331443077	-8720.839657025854	884.6104012432726	15172.823071278566	1935.7238313515552	6.34745411894577E-5	-8720.839657025854	0.0	-2139.7951197238162
26000	-10877.069655137635	-2169.6173516881518	-8707.452303449483	907.4225933667014	15964.93815208415	1922.9686677078782	6.34745411894577E-5	-8707.452303449483	0.0	-2157.9636752331735
27000	-10875.776416753088	-2173.473789820353	-8702.302626932735	921.856980541791	15798.337085334295	1896.7921295091123	6.34745411894577E-5	-8702.302626932735	0.0	-2161.8402910703767
28000	-10874.48440557949	-2175.2423801541263	-8699.242025425363	892.1590658582794	16272.934498376868	2183.025151535772	6.34745411894577E-5	-8699.242025425363	0.0	-2163.401414040067
29000	-10888.562187966021	-2181.9551586449884	-8706.607029321032	915.4869543027694	16796.199921330783	2259.8946721491657	6.34745411894577E-5	-8706.607029321032	0.0	-2170.0629190125655
30000	-10877.107284221816	-2171.9614333648765	-8705.14585085694	920.3119683458146	16100.693204132413	2210.3163751366974	6.34745411894577E-5	-8705.14585085694	0.0	-2160.102068240225
31000	-10867.431082179832	-2157.1784897435223	-8710.252592436309	961.1611480843121	15612.242130471128	1849.5665841326722	6.34745411894577E-5	-8710.252592436309	0.0	-2145.582077900955
32000	-10884.799994692754	-2178.410233556069	-8706.389761136685	986.0991757864972	16748.603988079394	2453.446926569361	6.34745411894577E-5	-8706.389761136685	0.0	-2166.3959415806053
33000	-10855.693941128804	-2148.3001354653993	-8707.393805663405	895.2987074110285	15149.91977196853	2032.4503146720158	6.34745411894577E-5	-8707.393805663405	0.0	-2136.564822383938
34000	-10863.313554673347	-2156.958813523137	-8706.35474115021	944.2567918882571	15742.615827485151	2040.1529715998192	6.34745411894577E-5	-8706.35474115021	0.0	-2145.2179165313037
35000	-10844.613811308358	-2152.9127185474017	-8691.701092760955	902.6902904551987	15395.702510888701	1862.3995334297063	6.34745411894577E-5	-8691.701092760955	0.0	-2141.3061398801456
36000	-10856.070388587743	-2164.7372147724836	-8691.33317381526	1029.7252292597243	16429.969900111333	1878.922419878712	6.34745411894577E-5	-8691.33317381526	0.0	-2153.1176442817527
37000	-10877.25603612274	-2160.9139825179172	-8716.342053604823	1049.9244048856444	15883.602864397031	2139.738954924055	6.34745411894577E-5	-8716.342053604823	0.0	-2149.1026555539
38000	-10849.824499753808	-2152.8996610314466	-8696.924838722362	1066.1979764339014	15820.874236803686	2136.597719022257	6.34745411894577E-5	-8696.924838722362	0.0	-2141.0905072433948
39000	-10845.830117141408	-2151.9810501800293	-8693.849066961378	1048.7628894332297	16202.173940125267	2065.2990165844844	6.34745411894577E-5	-8693.849066961378	0.0	-2140.222063503668
40000	-10831.115635040542	-2152.7098224021906	-8678.405812638352	1082.5562250763799	16172.818373539021	2027.8500299091654	6.34745411894577E-5	-8678.405812638352	0.0	-2140.977853893127
41000	-10864.302935982212	-2167.4222738807553	-8696.880662101457	967.1154578139411	16408.72856458748	2126.583361195884	6.34745411894577E-5	-8696.880662101457	0.0	-2155.620068730748
42000	-10852.153701090017	-2159.779996342699	-8692.373704747319	939.2713070911946	15896.854618226631	2010.4219967657154	6.34745411894577E-5	-8692.373704747319	0.0	-2148.060764892296
43000	-10861.206044021545	-2157.8778019807196	-8703.328242040825	952.911056368976	16057.741901241307	2040.9409216447946	6.34745411894577E-5	-8703.328242040825	0.0	-2146.1363349166345
44000	-10862.578448864757	-2159.8804773399897	-8702.697971524767	951.7401763477073	15991.046955881742	1924.6420410124765	6.34745411894577E-5	-8702.697971524767	0.0	-2148.225519956135
