state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-11428.444702405308	-2320.3191156781845	-9108.125586727123	958.7974623899565	17641.881475573035	4265.042884260806	5.976354423801481E-5	-9108.125586727123	0.0	-2307.472561742168
2000	-11052.898201394923	-2260.9215975347583	-8791.976603860165	1316.8017417996384	17123.774389000675	3349.220015285229	5.976354423801481E-5	-8791.976603860165	0.0	-2248.4412164834166
3000	-10960.360689724283	-2241.10629746726	-8719.254392257022	1321.5385266574565	16350.79713868695	2688.81797616493	5.976354423801481E-5	-8719.254392257022	0.0	-2228.9554466772984
4000	-10908.07629001533	-2234.303479777956	-8673.772810237373	1417.6272462707273	17174.382098589507	3036.194415205903	5.976354423801481E-5	-8673.772810237373	0.0	-2221.970696089741
5000	-10875.797506163763	-2222.7101946481166	-8653.087311515646	1411.6185513165985	17086.683682477313	2295.2515945239993	5.976354423801481E-5	-8653.087311515646	0.0	-2210.7949297900855
6000	-10816.89151413809	-2212.0985811852033	-8604.792932952887	1431.713610111471	17495.128650444738	2615.236887903379	5.976354423801481E-5	-8604.792932952887	0.0	-2199.989147968796
7000	-10781.046237887693	-2203.462042453908	-8577.584195433785	1334.5536989006014	17254.179349714388	2433.947262836937	5.976354423801481E-5	-8577.584195433785	0.0	-2191.4596207870304
8000	-10762.297025263888	-2192.7825093467927	-8569.514515917095	1582.1620912410874	17834.80920800176	2309.851790247219	5.976354423801481E-5	-8569.514515917095	0.0	-2180.8578354811107
9000	-10749.994801612072	-2192.4459603055448	-8557.548841306529	1406.229013294836	17410.0137532187	2130.6545599399865	5.976354423801481E-5	-8557.548841306529	0.0	-2180.6409265100588
10000	-10740.209115065743	-2192.3884337870186	-8547.820681278725	1441.5006746635406	17527.74941580491	2502.551260341879	5.976354423801481E-5	-8547.820681278725	0.0	-2180.3446455911753
11000	-10707.786875242316	-2165.3874514604636	-8542.399423781853	1511.345175970568	17302.81369620223	2098.7220825818395	5.976354423801481E-5	-8542.399423781853	0.0	-2153.6047445158
12000	-10706.474931796925	-2158.6947891960453	-8547.78014260088	1500.6681852348554	16467.179459332812	2045.02026046871	5.976354423801481E-5	-8547.78014260088	0.0	-2146.9503741461353
13000	-10697.633205119864	-2172.464660595047	-8525.168544524817	1454.9256341412492	17221.567602521372	2342.4588090572474	5.976354423801481E-5	-8525.168544524817	0.0	-2160.5191773684705
14000	-10704.365587476848	-2172.071301809075	-8532.294285667773	1568.1961447956764	17427.210213244485	2205.093270352938	5.976354423801481E-5	-8532.294285667773	0.0	-2160.215441062442
15000	-10688.673507874495	-2171.3972195025876	-8517.276288371908	1556.36713006122	17453.292437983844	2146.018609253016	5.976354423801481E-5	-8517.276288371908	0.0	-2159.581557280407
16000	-10689.109125143419	-2158.0941556002863	-8531.014969543134	1455.49754233446	16775.624595728194	2151.814671390782	5.976354423801481E-5	-8531.014969543134	0.0	-2146.2745027443416
17000	-10667.388165702032	-2141.682967260521	-8525.705198441512	1366.7021269966363	15681.85069892606	1905.406761274508	5.976354423801481E-5	-8525.705198441512	0.0	-2130.042798800283
18000	-10696.15178485388	-2160.6009354633175	-8535.550849390564	1563.3670571964471	17072.51561829568	2111.6960191272187	5.976354423801481E-5	-8535.550849390564	0.0	-2148.8091182992043
