state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	clock.rate	treeLikelihood	branchRates	skyline
8000	-44003.53367203797	-2412.3036972929845	-41591.22997474499	1279.6933966173049	19451.60481493619	3911.4235352054334	1893.1820287478638	4259.111098363277	4723.28971979716	2015.21459797903	1410.7633915998056	1332.2808921966368	3990.320409058999	1908.5980284517989	782.7890040909152	5.478146957246636E-5	-41591.22997474499	0.0	-2204.72265757157
16000	-43600.479466572106	-2330.284313326293	-41270.19515324581	1442.4337118302194	18493.484137456173	2945.9834157477358	633.1137157279373	1770.1130050021713	2718.6602358597474	1765.5496922905	1317.0313593979165	2700.3016528427324	2596.51393919612	1548.9385787900187	1159.5218403080373	5.478146957246636E-5	-41270.19515324581	0.0	-2129.2225924182253
24000	-43473.01778827098	-2303.5927674354334	-41169.42502083555	1516.7616332841787	18304.093868117994	2363.4942786289835	1060.1325741330336	1162.8580085879996	1754.5334551611986	4253.1673342225495	489.69702911766535	1727.0928762514316	2629.338913408008	1532.3729980856851	1071.0196206301791	5.478146957246636E-5	-41169.42502083555	0.0	-2103.961912834551
32000	-43448.00603145902	-2279.105135117088	-41168.90089634193	1616.1855841501933	18771.520746917016	3427.1661945971423	661.8570629946862	1773.2752041988938	825.8875030368761	3741.9543476789268	438.3112177513652	1528.72307717959	3450.164441521672	1978.456807201418	1542.169299648465	5.478146957246636E-5	-41168.90089634193	0.0	-2076.0112923794395
40000	-43438.91075140773	-2279.170251118418	-41159.740500289314	1640.2466154542237	18750.327206577458	3229.2538716090985	433.26974375252394	2058.211496864571	871.0878763309274	2599.4764538421236	555.882812343965	1733.932381108268	2511.677615170627	1445.247624181203	1492.0864835374891	5.478146957246636E-5	-41159.740500289314	0.0	-2078.853359233426
48000	-43466.52131325156	-2301.008934605425	-41165.51237864613	1651.786165880314	19087.948656327375	2210.8276781313007	472.60602556755845	1974.4618132113317	956.344069858217	3195.6183206334595	973.7804739268615	1926.3800650262447	3299.5307007652177	1757.6469539049278	1671.2833994825035	5.478146957246636E-5	-41165.51237864613	0.0	-2099.2126121361684
56000	-43459.3816524452	-2311.061593117205	-41148.32005932799	1549.1179245593883	18427.95202430705	3021.049191283735	1787.741248309899	992.9312361494729	1577.4287483996268	2879.6829084758688	1783.754050973664	1563.3845636973722	3122.086377104574	1859.2621705254587	1069.0462862017423	5.478146957246636E-5	-41148.32005932799	0.0	-2109.822074925818
64000	-43449.791804362896	-2300.0344090293943	-41149.7573953335	1644.6732979335336	18893.27969667974	3894.905918157764	570.079406937756	1418.5884246472294	1406.6522920766847	3090.3926376276386	1061.470936102253	1229.914605237167	4567.93524752975	1888.536943290636	1056.4796613651251	5.478146957246636E-5	-41149.7573953335	0.0	-2098.0116277858365
72000	-43434.59760856894	-2305.0376003204588	-41129.56000824848	1654.0474622853365	18573.484499414568	2427.035993363849	1711.6351245609465	688.4711136047995	1263.8104490074636	1885.198483771565	1574.123238441086	1176.0501386090755	2150.781532367183	2785.4188237902345	1407.635845384445	5.478146957246636E-5	-41129.56000824848	0.0	-2107.2644735768113
80000	-43433.481119423246	-2312.2151704516345	-41121.26594897161	1579.3672025096494	18609.721419942376	4128.757755219811	1113.9755344044984	1474.206893699959	950.9380746765039	1139.3863964366444	1434.425620678028	1441.6340053732476	2578.5538743861675	2389.0996292000627	1390.7119299309577	5.478146957246636E-5	-41121.26594897161	0.0	-2114.0390075954883
88000	-43435.95934244378	-2303.972152300594	-41131.98719014318	1566.2765162365083	18262.335307840607	1584.279628921129	1155.7917340555498	1102.39374790128	1747.4719413806827	1250.380436945818	1270.1474783402066	2459.406487426222	2153.449451126514	1637.927739077793	1306.3797780044617	5.478146957246636E-5	-41131.98719014318	0.0	-2108.122402229625
96000	-43433.59179839612	-2307.926509525023	-41125.665288871096	1629.9900499087214	18965.546556258254	1981.0304832161853	1583.3591204603017	436.74521504990514	837.3484902958602	1403.5934706603732	1898.1968651610018	2421.094362517774	2213.176544030854	1969.70197698352	1636.866504635248	5.478146957246636E-5	-41125.665288871096	0.0	-2111.9134456314964
104000	-43431.57288973458	-2313.0394864864425	-41118.53340324814	1594.261882596249	18697.370050247453	2633.2618486201777	1636.6329209191729	895.9253082702277	1402.1513766025923	909.2511370769104	1494.8737537656827	1766.983700717211	1914.0885008737532	1725.1894382422295	2084.9788258135754	5.478146957246636E-5	-41118.53340324814	0.0	-2116.260302466521
