state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-83136.66556578074	-2386.7605041417482	-80749.905061639	2755.195902857094	26071.119923459824	4878.9617994279015	4.2620216807189845E-5	-80749.905061639	0.0	-2373.7086539896477
2000	-80790.45290628455	-2283.069120813072	-78507.38378547148	6165.868878272558	27085.298016691253	3604.174124783684	4.2620216807189845E-5	-78507.38378547148	0.0	-2270.4779897010226
3000	-79073.77071742617	-2218.9022745438992	-76854.86844288227	6881.09118571127	27494.28966466272	2623.109634577082	4.2620216807189845E-5	-76854.86844288227	0.0	-2206.7883569107785
4000	-78314.48006999228	-2203.445272595668	-76111.03479739661	6581.235090336269	26769.342071220264	2513.4514699050915	4.2620216807189845E-5	-76111.03479739661	0.0	-2191.3950120571512
5000	-77836.75364795844	-2213.762837461813	-75622.99081049663	7249.662583719883	28449.85484118772	2060.4588654714616	4.2620216807189845E-5	-75622.99081049663	0.0	-2202.0073162642616
6000	-77565.6769349165	-2207.292191570146	-75358.38474334635	6590.236017489115	27134.853259922424	2574.978367077308	4.2620216807189845E-5	-75358.38474334635	0.0	-2195.2058942450985
7000	-77407.37406111491	-2198.8252189156974	-75208.54884219922	6370.727752838397	26383.782079239372	2499.5933304300625	4.2620216807189845E-5	-75208.54884219922	0.0	-2186.7831917428807
8000	-77309.59727332463	-2209.7154903619953	-75099.88178296264	6288.428977421577	26814.65715262215	2417.093509683214	4.2620216807189845E-5	-75099.88178296264	0.0	-2197.7234019510493
9000	-77249.97733734941	-2203.047224427832	-75046.93011292157	6453.289734201715	26920.486609788622	2262.97925008965	4.2620216807189845E-5	-75046.93011292157	0.0	-2191.1529623594142
10000	-77201.05668194055	-2198.7939347459187	-75002.26274719463	6514.892745844872	26987.119918710814	2241.8236470933102	4.2620216807189845E-5	-75002.26274719463	0.0	-2186.913596958117
11000	-77141.36476778891	-2197.0788546761055	-74944.2859131128	6474.970978161628	26805.779378239728	2414.504234883042	4.2620216807189845E-5	-74944.2859131128	0.0	-2185.0883598968207
