state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-77158.42020556287	-2463.4655063082264	-74694.95469925464	3587.8754310653253	33642.347969310955	7056.718831518007	3.3275462962962965E-5	-74694.95469925464	0.0	-2449.844464336823
2000	-73240.62478125503	-2320.0251435593177	-70920.5996376957	11388.433361290234	38720.35061660487	4321.329145746016	3.3275462962962965E-5	-70920.5996376957	0.0	-2307.1586245400295
3000	-71179.34668577954	-2275.8041885283133	-68903.54249725123	11696.29380986602	38765.409512509796	3229.6490745727942	3.3275462962962965E-5	-68903.54249725123	0.0	-2263.3785618426405
4000	-70517.23237126446	-2243.0953495373283	-68274.13702172713	11191.887134380946	37546.06933022849	2757.256179801258	3.3275462962962965E-5	-68274.13702172713	0.0	-2230.906939486005
5000	-70033.33366213566	-2222.497046227407	-67810.83661590825	11323.133815251327	37513.54063133814	2445.563152114516	3.3275462962962965E-5	-67810.83661590825	0.0	-2210.487542532832
6000	-69803.4483614713	-2213.1293020153466	-67590.31905945594	11622.704550643359	38209.741738146484	2600.504630568269	3.3275462962962965E-5	-67590.31905945594	0.0	-2201.0282953378987
7000	-69602.7337553609	-2201.0698490225445	-67401.66390633835	11423.61017063199	37385.03543734683	2363.0005587306873	3.3275462962962965E-5	-67401.66390633835	0.0	-2189.1113983236614
8000	-69525.27078666213	-2205.4314417670807	-67319.83934489505	11797.89008715137	38875.68907491587	2372.368933681477	3.3275462962962965E-5	-67319.83934489505	0.0	-2193.4671128723808
9000	-69434.45549715204	-2199.013414717729	-67235.44208243431	11786.291888355101	38605.00201669856	2318.1371151198746	3.3275462962962965E-5	-67235.44208243431	0.0	-2187.083426730247
10000	-69350.41942565827	-2189.8098935192734	-67160.609532139	11722.374608224842	38303.52304802452	2189.439972713036	3.3275462962962965E-5	-67160.609532139	0.0	-2177.964582979505
11000	-69256.34825522485	-2186.178404151722	-67070.16985107312	11644.160951417782	38387.4084659997	2142.005644004714	3.3275462962962965E-5	-67070.16985107312	0.0	-2174.3655109395254
12000	-69226.07049360585	-2181.4572977395956	-67044.61319586624	11677.186159451232	38307.65899032589	2349.419202192756	3.3275462962962965E-5	-67044.61319586624	0.0	-2169.5074084382045
13000	-69176.30467971026	-2164.461417429109	-67011.84326228115	11726.107397863056	38040.80610547858	2150.8958864207284	3.3275462962962965E-5	-67011.84326228115	0.0	-2152.642396476607
14000	-69121.69831787508	-2168.475417371941	-66953.22290050314	11708.829319439797	38170.693232891594	2199.4130064666374	3.3275462962962965E-5	-66953.22290050314	0.0	-2156.6233767647527
15000	-69111.19960157435	-2175.250627030198	-66935.94897454415	11827.446412257783	39007.0282203805	2167.7249327483796	3.3275462962962965E-5	-66935.94897454415	0.0	-2163.420072523521
16000	-69070.32789432767	-2161.8660181367645	-66908.46187619091	11520.956989758146	37822.30728038134	2243.8121082700336	3.3275462962962965E-5	-66908.46187619091	0.0	-2149.9843662283647
17000	-69071.77684878075	-2158.028234443038	-66913.7486143377	12197.040769860889	39089.91142215358	2046.5543805937168	3.3275462962962965E-5	-66913.7486143377	0.0	-2146.2827121987766
18000	-69072.81013124247	-2160.981582870149	-66911.82854837232	11969.941770247788	38864.244094739486	2052.543278195168	3.3275462962962965E-5	-66911.82854837232	0.0	-2149.231745955394
19000	-69056.07787132428	-2156.9544179999343	-66899.12345332434	11711.442382125595	38185.53657633129	1921.0541908970815	3.3275462962962965E-5	-66899.12345332434	0.0	-2145.3022083428086
20000	-69058.56001265161	-2158.843387735039	-66899.71662491657	12096.533121152086	39066.08706101397	2063.6349289270884	3.3275462962962965E-5	-66899.71662491657	0.0	-2147.085591643402
21000	-69042.05944345596	-2155.1865295364105	-66886.87291391955	11922.006938627132	38583.59318402606	1977.0310289134413	3.3275462962962965E-5	-66886.87291391955	0.0	-2143.491999609599
22000	-69043.02958122683	-2156.4909833646075	-66886.53859786222	11683.8352252569	38233.28661313743	1948.1048787761183	3.3275462962962965E-5	-66886.53859786222	0.0	-2144.8181771536974
23000	-69038.20665489133	-2151.982550512785	-66886.22410437855	11973.306236975493	38636.44232724444	2023.6410423579778	3.3275462962962965E-5	-66886.22410437855	0.0	-2140.253648460364
24000	-69022.75883828066	-2156.6134829055045	-66866.14535537515	11841.099732389617	38546.65548697558	2061.8573094851527	3.3275462962962965E-5	-66866.14535537515	0.0	-2144.856959641917
25000	-69034.31892722801	-2153.8655112208626	-66880.45341600715	12049.569123417235	38951.54215194615	1874.4157103154685	3.3275462962962965E-5	-66880.45341600715	0.0	-2142.249473439231
26000	-69014.46321795558	-2149.433445553254	-66865.02977240233	11693.32686153533	37793.30349881016	2129.010514659683	3.3275462962962965E-5	-66865.02977240233	0.0	-2137.6295534073342
27000	-69009.88597600373	-2157.4745215152057	-66852.41145448852	11444.89544302163	37789.690541368924	2003.6978474094774	3.3275462962962965E-5	-66852.41145448852	0.0	-2145.760232612374
28000	-69006.68946537189	-2161.442939526522	-66845.24652584537	11956.386105853957	39001.09451630547	2082.905340686305	3.3275462962962965E-5	-66845.24652584537	0.0	-2149.6714122427834
29000	-69006.2639722326	-2156.2257710210524	-66850.03820121154	12043.966228791602	39110.496841021224	2019.1532561169856	3.3275462962962965E-5	-66850.03820121154	0.0	-2144.500145279401
30000	-68978.95238420708	-2154.091840416575	-66824.8605437905	11839.522972473756	38602.9743404292	2199.591012083924	3.3275462962962965E-5	-66824.8605437905	0.0	-2142.23967995218
31000	-68974.72757667257	-2152.292112417342	-66822.43546425522	11713.09549989113	38423.37283627686	1799.4595274233538	3.3275462962962965E-5	-66822.43546425522	0.0	-2140.7360551622064
32000	-68961.28244791464	-2152.423172033635	-66808.859275881	11635.485455051114	38078.007355298694	2242.883362662875	3.3275462962962965E-5	-66808.859275881	0.0	-2140.5421337693815
33000	-68967.30503265007	-2152.3777771878617	-66814.9272554622	12062.535182363215	39094.1815266607	2106.0252055465735	3.3275462962962965E-5	-66814.9272554622	0.0	-2140.589935421345
34000	-68941.93849618686	-2148.626450324405	-66793.31204586246	12137.426510257157	39168.61160625466	1895.64801413179	3.3275462962962965E-5	-66793.31204586246	0.0	-2136.99383956446
35000	-68948.4063014548	-2155.6383779805788	-66792.76792347422	11459.734681493372	37850.7396568293	1874.1550025749004	3.3275462962962965E-5	-66792.76792347422	0.0	-2144.0225448106967
36000	-68946.06195500508	-2154.2839994731407	-66791.77795553193	11834.379758844296	38702.145909093815	1955.3170418460707	3.3275462962962965E-5	-66791.77795553193	0.0	-2142.6057481210537
37000	-68961.62008667321	-2150.1833973828966	-66811.43668929032	11713.924279531231	38410.137389186515	2109.7335410488167	3.3275462962962965E-5	-66811.43668929032	0.0	-2138.3929548121955
38000	-68943.64820346833	-2147.3165514382044	-66796.33165203013	11718.044215134627	38271.11069954164	2109.2748563761065	3.3275462962962965E-5	-66796.33165203013	0.0	-2135.5264303240456
39000	-68951.66161799122	-2143.9571040193673	-66807.70451397185	11778.613792066499	38163.093881468485	2124.9474706227884	3.3275462962962965E-5	-66807.70451397185	0.0	-2132.1560369376684
40000	-68920.52976068707	-2140.240316928645	-66780.28944375843	11938.587831545317	38457.56106450866	1812.0926102138317	3.3275462962962965E-5	-66780.28944375843	0.0	-2128.673984910661
41000	-68927.91804615667	-2138.454297256893	-66789.46374889978	11992.845453015934	38533.075651066916	1991.321909412454	3.3275462962962965E-5	-66789.46374889978	0.0	-2126.749146880896
42000	-68936.30961418625	-2148.8256204974928	-66787.48399368876	11879.929772027976	38857.49805878925	1962.2396261190447	3.3275462962962965E-5	-66787.48399368876	0.0	-2137.1421606941312
43000	-68917.94236180768	-2144.2822386070898	-66773.66012320059	11741.719546083867	38425.708813709585	1937.4784587269198	3.3275462962962965E-5	-66773.66012320059	0.0	-2132.6174905586936
44000	-68905.925709942	-2135.834314065613	-66770.0913958764	11830.193378289568	38149.987847559445	1700.5470460113343	3.3275462962962965E-5	-66770.0913958764	0.0	-2124.361177898277
45000	-68911.26217229929	-2130.368260693586	-66780.8939116057	11999.300813671078	38229.61583036536	1754.1419142297973	3.3275462962962965E-5	-66780.8939116057	0.0	-2118.8496382786907
46000	-68890.73576046214	-2141.1692772290294	-66749.56648323311	12195.807206848564	39382.65439987133	1838.0143086384671	3.3275462962962965E-5	-66749.56648323311	0.0	-2129.5820755398586
47000	-68878.07651352983	-2135.357348986127	-66742.7191645437	11872.084252170742	38345.65754610988	1678.018139952231	3.3275462962962965E-5	-66742.7191645437	0.0	-2123.903744260225
48000	-68844.2650144976	-2142.1864848411824	-66702.07852965643	11837.054064726399	38525.762961204004	1738.7076421778904	3.3275462962962965E-5	-66702.07852965643	0.0	-2130.680823635534
49000	-68819.08222087637	-2141.97828546812	-66677.10393540825	11609.908066662947	37940.50916728552	1837.560263214359	3.3275462962962965E-5	-66677.10393540825	0.0	-2130.3914469016468
50000	-68827.86239383939	-2142.633058455386	-66685.229335384	11912.576654746286	38632.14269349673	1843.7680754165933	3.3275462962962965E-5	-66685.229335384	0.0	-2131.0412626184184
51000	-68818.74258577047	-2140.586404563569	-66678.1561812069	11750.878416629224	38149.99214652766	1821.3369279272156	3.3275462962962965E-5	-66678.1561812069	0.0	-2129.0125973029226
52000	-68793.23390888843	-2137.186424295273	-66656.04748459316	12189.825529331665	38952.01488190302	2053.105032442902	3.3275462962962965E-5	-66656.04748459316	0.0	-2125.4361832862432
53000	-68796.4957033814	-2135.2859105777943	-66661.20979280361	12000.091802693692	38568.82946267373	1868.8674078280196	3.3275462962962965E-5	-66661.20979280361	0.0	-2123.674233173308
54000	-68784.40671847192	-2141.387064688895	-66643.01965378302	11591.2885828678	38017.89682276383	1815.504818925327	3.3275462962962965E-5	-66643.01965378302	0.0	-2129.817969210567
55000	-68788.47550361969	-2142.736902579924	-66645.73860103976	11464.031883525802	37670.02283760279	1728.7465627457375	3.3275462962962965E-5	-66645.73860103976	0.0	-2131.239664985509
56000	-68792.22536898589	-2139.538968241514	-66652.68640074438	11882.313524768191	38541.11654633297	1870.9963981770588	3.3275462962962965E-5	-66652.68640074438	0.0	-2127.9256162127326
57000	-68784.80123666594	-2134.3911905066184	-66650.41004615932	11722.54188310423	38025.06487750421	1721.2939353428342	3.3275462962962965E-5	-66650.41004615932	0.0	-2122.9002856886173
58000	-68777.62571376686	-2133.523644364449	-66644.1020694024	11870.794444337938	38426.450927906124	1948.3403052514602	3.3275462962962965E-5	-66644.1020694024	0.0	-2121.850660103359
59000	-68768.24466461859	-2131.6001718273646	-66636.64449279122	12090.439196645882	38761.415586471296	1759.6973070735223	3.3275462962962965E-5	-66636.64449279122	0.0	-2120.07691087888
60000	-68784.57064956117	-2136.111297907676	-66648.4593516535	11804.378461951144	38431.32174129976	1921.0863969666602	3.3275462962962965E-5	-66648.4593516535	0.0	-2124.459063563936
61000	-68778.60014587571	-2136.7532133462987	-66641.84693252941	11701.951175420569	38072.06120617049	1785.1695884096798	3.3275462962962965E-5	-66641.84693252941	0.0	-2125.2088619877527
62000	-68800.80866680785	-2136.815824265859	-66663.992842542	12113.18084785704	38955.01900741086	1973.5555184745845	3.3275462962962965E-5	-66663.992842542	0.0	-2125.1238883209808
63000	-68779.86039652275	-2136.9381365432055	-66642.92225997955	12168.362851373593	38861.995739006576	1732.5385323785413	3.3275462962962965E-5	-66642.92225997955	0.0	-2125.4376867959663
64000	-68764.25944741198	-2142.62324024214	-66621.63620716984	12116.468252548739	39123.02726283392	1894.8462748109082	3.3275462962962965E-5	-66621.63620716984	0.0	-2130.9912520474336
65000	-68756.10653077236	-2131.980894713773	-66624.12563605858	12167.256636618982	38613.62647317263	1757.3873870873176	3.3275462962962965E-5	-66624.12563605858	0.0	-2120.459560752038
66000	-68767.4898839672	-2138.52662525525	-66628.96325871194	12040.468721695415	38733.03018623989	1833.211692437025	3.3275462962962965E-5	-66628.96325871194	0.0	-2126.9432688150055
67000	-68786.39732827863	-2142.809877965765	-66643.58745031287	12080.826931858674	39039.042100603474	1731.5406042506404	3.3275462962962965E-5	-66643.58745031287	0.0	-2131.310272903888
68000	-68787.00192330372	-2135.9635572232237	-66651.0383660805	12105.410505332902	38900.28733068949	1653.9973396323546	3.3275462962962965E-5	-66651.0383660805	0.0	-2124.5310558160745
69000	-68777.53595456904	-2129.0149248541834	-66648.52102971486	11946.89231041767	38223.85204104473	1925.9295272530428	3.3275462962962965E-5	-66648.52102971486	0.0	-2117.3589826548427
70000	-68779.1554310274	-2133.2720327694424	-66645.88339825795	11880.071627177851	38325.35064172358	1838.864585799133	3.3275462962962965E-5	-66645.88339825795	0.0	-2121.684151302316
71000	-68779.9391917349	-2134.379794896485	-66645.55939683842	11546.8555517805	37609.52053391276	1812.598286925886	3.3275462962962965E-5	-66645.55939683842	0.0	-2122.813053029593
72000	-68775.9548882929	-2136.9168323558893	-66639.03805593701	12122.36344803598	38745.13387382516	1881.8121787725468	3.3275462962962965E-5	-66639.03805593701	0.0	-2125.2950009142705
73000	-68772.33899865436	-2131.950349107571	-66640.38864954679	12012.133654426825	38356.9323616448	1918.2231047039757	3.3275462962962965E-5	-66640.38864954679	0.0	-2120.3003110862714
74000	-68783.93822908695	-2134.970096564494	-66648.96813252247	11716.84604162105	37932.107153479665	2020.337649284924	3.3275462962962965E-5	-66648.96813252247	0.0	-2123.2436054791365
75000	-68783.71300498859	-2143.2770786168207	-66640.43592637176	11486.494601225182	37988.26514926089	1804.9170405503169	3.3275462962962965E-5	-66640.43592637176	0.0	-2131.716574200413
76000	-68761.8160675354	-2130.152484265677	-66631.66358326972	11754.718475311347	37773.422100630974	1796.575578379837	3.3275462962962965E-5	-66631.66358326972	0.0	-2118.5987822705465
77000	-68770.57487284005	-2131.8113763269566	-66638.7634965131	11706.691362999145	37824.11512822566	1859.6935746222734	3.3275462962962965E-5	-66638.7634965131	0.0	-2120.2069358460426
78000	-68769.54698456956	-2134.372918004474	-66635.17406656509	11834.4896453573	38354.97610549305	1809.2279616681767	3.3275462962962965E-5	-66635.17406656509	0.0	-2122.8089098417445
79000	-68759.22652530686	-2131.4092064554357	-66627.81731885142	12376.385635775521	39332.818603321706	1917.6173743430106	3.3275462962962965E-5	-66627.81731885142	0.0	-2119.7596334691048
80000	-68750.42344058778	-2119.910029846416	-66630.51341074136	11795.964289973026	37761.88077286942	1789.3782415789565	3.3275462962962965E-5	-66630.51341074136	0.0	-2108.362221590191
81000	-68743.47902987631	-2128.48342940512	-66614.99560047119	12050.174486266102	38510.657882624364	1638.1253823063018	3.3275462962962965E-5	-66614.99560047119	0.0	-2117.0650337889397
82000	-68726.38760065375	-2123.4266953376014	-66602.96090531614	11698.012375776523	37706.48175982716	1683.9878060384033	3.3275462962962965E-5	-66602.96090531614	0.0	-2111.967890874615
83000	-68743.95333194453	-2129.264382183157	-66614.68894976137	11942.155661945557	38438.565854549684	1873.6809686117942	3.3275462962962965E-5	-66614.68894976137	0.0	-2117.6489211200847
84000	-68741.89431448988	-2127.4347681108084	-66614.45954637908	11938.164568648612	38104.90386600047	1881.1402809233573	3.3275462962962965E-5	-66614.45954637908	0.0	-2115.813462066114
85000	-68762.266482474	-2134.1552959783453	-66628.11118649566	11786.463848478252	38289.17365521359	1844.3750528904795	3.3275462962962965E-5	-66628.11118649566	0.0	-2122.5630162953516
86000	-68754.69704674411	-2132.7409196937015	-66621.9561270504	11686.368144425785	38084.59008440053	1836.377390980138	3.3275462962962965E-5	-66621.9561270504	0.0	-2121.155027532547
87000	-68753.49962364043	-2129.0287916669727	-66624.47083197345	12322.516228922022	38998.870324092524	2081.7501172051584	3.3275462962962965E-5	-66624.47083197345	0.0	-2117.2580841064505
88000	-68766.00780311452	-2138.6114878292274	-66627.3963152853	11870.99158055765	38660.23331656435	1971.1189371607713	3.3275462962962965E-5	-66627.3963152853	0.0	-2126.9213730608767
89000	-68749.51478622144	-2132.0773409403073	-66617.43744528113	12031.982336085619	38635.87715588101	1957.2622090499358	3.3275462962962965E-5	-66617.43744528113	0.0	-2120.3976242913336
90000	-68754.47538679515	-2137.1047230082754	-66617.37066378687	11529.423770317062	37665.10210449	2153.373230459405	3.3275462962962965E-5	-66617.37066378687	0.0	-2125.283998828669
91000	-68755.04961152302	-2135.195095243698	-66619.85451627932	11808.04171831707	38229.45663689588	1809.2467833433245	3.3275462962962965E-5	-66619.85451627932	0.0	-2123.6310718009872
92000	-68758.53389466771	-2130.390558584941	-66628.14333608277	12281.306786803334	38960.170520564396	2076.5696068322104	3.3275462962962965E-5	-66628.14333608277	0.0	-2118.623532375237
93000	-68771.28009847275	-2135.8190396048994	-66635.46105886785	11989.697193826682	38641.90942962532	1687.7562583862345	3.3275462962962965E-5	-66635.46105886785	0.0	-2124.3569617982325
94000	-68760.5116008453	-2122.76703374256	-66637.74456710274	11844.425548846779	37864.34728907895	1836.1969513887782	3.3275462962962965E-5	-66637.74456710274	0.0	-2111.1812860007894
95000	-68755.93992868799	-2125.832021379006	-66630.107907309	11808.527074125	37970.861003947044	1915.2509783306334	3.3275462962962965E-5	-66630.107907309	0.0	-2114.184266485648
96000	-68748.80453953844	-2129.4807312285548	-66619.32380830988	11685.489256845807	37974.680179664436	1787.956275472837	3.3275462962962965E-5	-66619.32380830988	0.0	-2117.9340900733105
97000	-68757.26298945243	-2134.8787462545383	-66622.38424319788	12226.228399661715	39204.69232574495	1842.0600258715647	3.3275462962962965E-5	-66622.38424319788	0.0	-2123.2883127910764
98000	-68756.41495825612	-2131.5634628870976	-66624.85149536902	11792.022692226697	38145.33795882879	1990.612221982879	3.3275462962962965E-5	-66624.85149536902	0.0	-2119.858838199462
99000	-68748.82383822517	-2135.7766396722313	-66613.04719855294	12013.84085771956	38799.091018162384	1972.4817495776542	3.3275462962962965E-5	-66613.04719855294	0.0	-2124.0855060300614
100000	-68724.58747440978	-2127.1784206992274	-66597.40905371055	12087.628209384162	38446.572347352056	1874.6917364261963	3.3275462962962965E-5	-66597.40905371055	0.0	-2115.5621663131974
101000	-68728.34542870303	-2129.8997832745126	-66598.44564542852	11882.622158633461	38178.40331300829	1746.7725930927552	3.3275462962962965E-5	-66598.44564542852	0.0	-2118.387335701849
102000	-68736.93536178359	-2125.713197667203	-66611.22216411638	12014.886946197717	38399.055461176	1719.0621666433485	3.3275462962962965E-5	-66611.22216411638	0.0	-2114.224194374434
103000	-68754.14613893873	-2132.2734107495753	-66621.87272818915	12024.756680308965	38658.538979794845	1756.463934164025	3.3275462962962965E-5	-66621.87272818915	0.0	-2120.7528478314284
104000	-68758.7508109316	-2129.68885184917	-66629.06195908242	12022.78380525063	38634.67872740699	1714.5555329121714	3.3275462962962965E-5	-66629.06195908242	0.0	-2118.2036955414405
105000	-68754.97111685359	-2128.375228356363	-66626.59588849722	11841.248340051137	38226.28188438256	1761.613393747118	3.3275462962962965E-5	-66626.59588849722	0.0	-2116.8503708023745
106000	-68754.1795901244	-2124.981161323047	-66629.19842880136	11808.357730476599	37972.763077774885	1713.9214572503874	3.3275462962962965E-5	-66629.19842880136	0.0	-2113.4965470561924
107000	-68749.93224665878	-2133.8126569592305	-66616.11958969955	11972.866073795496	38680.39110314125	1947.5948973308848	3.3275462962962965E-5	-66616.11958969955	0.0	-2122.1402365117538
108000	-68753.27868906998	-2133.90286290566	-66619.37582616432	11522.933027272944	37619.61574241276	2199.1594660447345	3.3275462962962965E-5	-66619.37582616432	0.0	-2122.050993031861
109000	-68756.65140854043	-2129.4677890102976	-66627.18361953014	11941.643419894399	38306.65518013302	1731.2475790950002	3.3275462962962965E-5	-66627.18361953014	0.0	-2117.9684320648807
110000	-68764.87690756709	-2133.017206809443	-66631.85970075765	11777.452548051608	38068.40077844578	1818.8447996506882	3.3275462962962965E-5	-66631.85970075765	0.0	-2121.445411178278
111000	-68740.82178916738	-2127.5344920144084	-66613.28729715297	11911.713892344455	38078.057224575525	1872.3872468028117	3.3275462962962965E-5	-66613.28729715297	0.0	-2115.9200469549687
112000	-68737.49620561957	-2131.686025010387	-66605.81018060917	12172.770629084778	38779.71488667479	1657.4301551980257	3.3275462962962965E-5	-66605.81018060917	0.0	-2120.2504898261864
113000	-68760.12331852745	-2139.54595665303	-66620.57736187441	11679.514073670643	38372.91318871165	2178.860770603136	3.3275462962962965E-5	-66620.57736187441	0.0	-2127.707817408348
114000	-68749.39778585502	-2131.961838095808	-66617.43594775921	12432.38337563409	39545.67249930344	1836.773552469216	3.3275462962962965E-5	-66617.43594775921	0.0	-2120.3756289044577
115000	-68762.85703329505	-2134.9182145187283	-66627.93881877633	11953.789983825116	38838.52633389981	1895.1436153645789	3.3275462962962965E-5	-66627.93881877633	0.0	-2123.285995404226
116000	-68758.54014935766	-2136.648784222929	-66621.89136513474	11782.354362944121	38297.77595051839	1763.4968565244833	3.3275462962962965E-5	-66621.89136513474	0.0	-2125.12235886733
117000	-68752.42622586782	-2128.147832523857	-66624.27839334396	12003.196540664023	38404.76151456429	1832.1038024007953	3.3275462962962965E-5	-66624.27839334396	0.0	-2116.5653644927443
118000	-68749.26284374119	-2133.67741655904	-66615.58542718214	11783.731749538125	38277.028608680346	1880.5622667432133	3.3275462962962965E-5	-66615.58542718214	0.0	-2122.0565626418406
119000	-68751.15705488816	-2126.8097754198207	-66624.34727946833	12015.687811729807	38437.4285188318	1973.822121237432	3.3275462962962965E-5	-66624.34727946833	0.0	-2115.117640338459
120000	-68751.28801128545	-2125.249852973717	-66626.03815831173	11694.833656270635	37970.115177978165	1597.9477934858846	3.3275462962962965E-5	-66626.03815831173	0.0	-2113.867757431282
121000	-68757.79345484493	-2123.533325393972	-66634.26012945095	11714.618033914745	37997.977782812646	1727.12562807266	3.3275462962962965E-5	-66634.26012945095	0.0	-2112.03746294125
122000	-68734.02614574842	-2121.4435139985353	-66612.58263174989	11793.745148112552	37851.847156311014	1857.4062971615044	3.3275462962962965E-5	-66612.58263174989	0.0	-2109.84088319611
123000	-68737.86927383646	-2129.042189895096	-66608.82708394136	11884.006562718196	38372.482869876585	1843.79134936354	3.3275462962962965E-5	-66608.82708394136	0.0	-2117.450375502722
124000	-68741.52180798879	-2126.7336016015897	-66614.7882063872	11875.92607426598	38139.475918650816	1929.2637680797134	3.3275462962962965E-5	-66614.7882063872	0.0	-2115.0751119240595
125000	-68734.6938160645	-2122.4392739825935	-66612.2545420819	11938.085568832379	38100.68221885261	1916.8967745694129	3.3275462962962965E-5	-66612.2545420819	0.0	-2110.7902544027042
