state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-88626.53853092915	-2368.1998061182126	-86258.33872481094	1115.8419563342839	20285.34209826058	4498.178104936217	4.996198544585642E-5	-86258.33872481094	0.0	-2355.2721418573396
2000	-83429.63503194714	-2300.4021597180276	-81129.23287222911	1803.4076733143245	20451.571379394118	3646.236219891212	4.996198544585642E-5	-81129.23287222911	0.0	-2287.793482510779
3000	-82457.94673800297	-2275.983926957702	-80181.96281104526	1842.672626487459	20135.235211864685	3244.4186924614714	4.996198544585642E-5	-80181.96281104526	0.0	-2263.5514327077485
4000	-81424.78786447196	-2263.058885420329	-79161.72897905164	1916.5319880568504	20449.50593581106	3015.6949506364945	4.996198544585642E-5	-79161.72897905164	0.0	-2250.7362699609657
5000	-80801.04900797595	-2240.3172065170024	-78560.73180145894	1980.192179157886	20141.33468881472	2672.3556273130466	4.996198544585642E-5	-78560.73180145894	0.0	-2228.175526971779
6000	-80227.59138593571	-2231.5733201633675	-77996.01806577234	1952.8871665325619	20484.995511718513	2962.767509691386	4.996198544585642E-5	-77996.01806577234	0.0	-2219.277267478246
7000	-79988.70881229808	-2221.2416030186846	-77767.46720927939	1941.761343341287	20222.827585588577	2528.3276651680467	4.996198544585642E-5	-77767.46720927939	0.0	-2209.182552529699
8000	-79905.49227800111	-2223.5917898818857	-77681.90048811922	1969.062593731163	20566.713120226912	2674.9949927443395	4.996198544585642E-5	-77681.90048811922	0.0	-2211.4486362974303
9000	-79853.79091631038	-2215.1894538647484	-77638.60146244563	1951.4673253136857	20311.64149676127	2449.912922051281	4.996198544585642E-5	-77638.60146244563	0.0	-2203.177306473009
10000	-79767.1390751791	-2210.2854199142944	-77556.85365526481	2060.461277533649	20606.6443686601	2415.8234375482944	4.996198544585642E-5	-77556.85365526481	0.0	-2198.294112995435
11000	-79729.4236498653	-2203.078325037507	-77526.3453248278	1999.8594296331469	20263.27836613172	2513.56270858453	4.996198544585642E-5	-77526.3453248278	0.0	-2191.0279985862358
12000	-79700.23401983637	-2199.321187329697	-77500.91283250667	2092.2049148454425	20522.43391295895	2561.7132819737553	4.996198544585642E-5	-77500.91283250667	0.0	-2187.2425891828193
13000	-79644.40081349191	-2193.9915575421887	-77450.40925594972	2037.080060779917	20208.62381142279	2507.4065842951263	4.996198544585642E-5	-77450.40925594972	0.0	-2181.9448830157894
14000	-79601.8668140154	-2193.314725090896	-77408.55208892451	2123.532938421061	20391.339883750486	2470.4864026600667	4.996198544585642E-5	-77408.55208892451	0.0	-2181.2901341955103
15000	-79602.11864534482	-2202.6442249111865	-77399.47442043363	2087.615947842158	20983.23754892008	2403.6991401775804	4.996198544585642E-5	-77399.47442043363	0.0	-2190.66039810726
16000	-79577.9370947709	-2191.698404069546	-77386.23869070134	2022.2661392323228	20248.843487633058	2377.0686504365035	4.996198544585642E-5	-77386.23869070134	0.0	-2179.731134703476
17000	-79571.1994305374	-2189.5959385018227	-77381.60349203557	2055.591117670307	20331.36515077257	2321.490670980204	4.996198544585642E-5	-77381.60349203557	0.0	-2177.663804748905
18000	-79575.57479360442	-2193.825950574391	-77381.74884303003	2119.2891899224587	20707.66420570182	2328.284123449907	4.996198544585642E-5	-77381.74884303003	0.0	-2181.889479130286
19000	-79570.32629258471	-2189.767598484944	-77380.55869409976	2033.7876401652036	20423.048268834747	2200.389522645387	4.996198544585642E-5	-77380.55869409976	0.0	-2177.91490047065
20000	-79544.15095620988	-2188.164316295122	-77355.98663991476	2038.3174883135584	20394.243918053977	2358.3908302503514	4.996198544585642E-5	-77355.98663991476	0.0	-2176.208766174456
21000	-79547.48823035894	-2188.061311752373	-77359.42691860656	2073.994134758972	20422.163059042083	2396.242775338293	4.996198544585642E-5	-77359.42691860656	0.0	-2176.0821031407563
22000	-79549.5782772692	-2190.2611216443165	-77359.31715562489	2101.70086600812	20576.76223533548	2515.7746939109275	4.996198544585642E-5	-77359.31715562489	0.0	-2178.2094850954118
23000	-79549.78919554013	-2189.605379188792	-77360.18381635133	2064.1428249062483	20344.346477878935	2374.5942868404136	4.996198544585642E-5	-77360.18381635133	0.0	-2177.6396572626854
24000	-79544.85337152459	-2187.169329338876	-77357.6840421857	2066.358655442376	20286.340290314678	2317.681160201319	4.996198544585642E-5	-77357.6840421857	0.0	-2175.2396333227534
25000	-79539.4126815864	-2190.820170094124	-77348.59251149227	2115.643535119598	20675.367495740837	2266.0125333625583	4.996198544585642E-5	-77348.59251149227	0.0	-2178.9239217949653
26000	-79547.12750859668	-2190.077874633286	-77357.0496339634	2063.5745519210686	20565.303829595465	2495.6341089824737	4.996198544585642E-5	-77357.0496339634	0.0	-2178.0382077361683
27000	-79537.22282192648	-2191.528980011758	-77345.69384191472	2083.1471419419627	20654.173607164455	2121.8262879449157	4.996198544585642E-5	-77345.69384191472	0.0	-2179.7300866269306
28000	-79542.49490923117	-2189.649458819217	-77352.84545041196	2116.8707428346293	20576.3550282389	2403.6252042961837	4.996198544585642E-5	-77352.84545041196	0.0	-2177.6656777409958
29000	-79544.97105308987	-2185.37092301216	-77359.60013007771	2057.265953514586	20459.937393848046	2296.284561214358	4.996198544585642E-5	-77359.60013007771	0.0	-2173.4549905830613
30000	-79556.81566924587	-2184.7099259065703	-77372.1057433393	2083.4356246611796	20425.22476039249	2534.860450475528	4.996198544585642E-5	-77372.1057433393	0.0	-2172.647031014199
31000	-79543.86388531922	-2186.9216821108757	-77356.94220320835	2137.267539322034	20819.03588841062	2043.9719536398725	4.996198544585642E-5	-77356.94220320835	0.0	-2175.178024095143
32000	-79531.48850745017	-2180.250742705525	-77351.23776474464	2084.1676883450623	20368.203859430134	2411.0458123294625	4.996198544585642E-5	-77351.23776474464	0.0	-2168.262379051471
33000	-79530.16545484347	-2185.881276392593	-77344.28417845088	2119.136534301559	20777.527104294222	2392.9943872626	4.996198544585642E-5	-77344.28417845088	0.0	-2173.904084017014
34000	-79530.6323692998	-2182.532906487711	-77348.09946281208	2092.520625909662	20557.284576924332	2192.68038677991	4.996198544585642E-5	-77348.09946281208	0.0	-2170.685406016096
35000	-79537.46146403464	-2184.4023784032115	-77353.05908563142	2048.178492741285	20619.84319798837	2082.3448750821794	4.996198544585642E-5	-77353.05908563142	0.0	-2172.631248760137
36000	-79523.58007374746	-2185.787759152284	-77337.79231459518	2111.2770852310273	20766.977913085597	2284.383417697932	4.996198544585642E-5	-77337.79231459518	0.0	-2173.879535520507
37000	-79526.5467825688	-2188.9361664681123	-77337.61061610069	2131.0394957512754	20866.7592901297	1978.3146225183334	4.996198544585642E-5	-77337.61061610069	0.0	-2177.240679622455
38000	-79526.89278637734	-2180.006088695409	-77346.88669768193	2085.2352667153286	20283.1957315188	2132.6142094921215	4.996198544585642E-5	-77346.88669768193	0.0	-2168.199695191706
39000	-79537.75118733854	-2180.5096920754636	-77357.24149526308	2107.4663616138428	20332.12923287023	2376.5102825747567	4.996198544585642E-5	-77357.24149526308	0.0	-2168.542771771697
