state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-48821.84416303562	-2264.209915579602	-46557.634247456015	497.5090280240483	13880.873722102488	3169.705198150398	7.368252442735864E-5	-46557.634247456015	0.0	-2251.812474099892
2000	-47912.19113626822	-2234.3043828031364	-45677.886753465085	672.7713415452451	13772.287178671138	3064.9341962815142	7.368252442735864E-5	-45677.886753465085	0.0	-2221.9574537217995
3000	-47275.534333839285	-2218.7442445730067	-45056.79008926628	666.597958834055	13601.054864638732	2501.0214910921263	7.368252442735864E-5	-45056.79008926628	0.0	-2206.701366886228
4000	-46978.84848106594	-2202.999307983532	-44775.84917308241	687.9516912136673	13447.803311049749	2309.612116888931	7.368252442735864E-5	-44775.84917308241	0.0	-2191.0747881134453
5000	-46725.59032035382	-2187.6418623943887	-44537.94845795943	667.5006109998017	13296.846857015853	2147.0080865374016	7.368252442735864E-5	-44537.94845795943	0.0	-2175.8255181792742
6000	-46597.16759303401	-2187.1675103618163	-44410.000082672195	723.1534024178017	13586.441761771612	2481.8697173167247	7.368252442735864E-5	-44410.000082672195	0.0	-2175.1360770649612
7000	-46432.9145278153	-2177.0384204088327	-44255.87610740647	691.5424806736353	13328.129528326546	2309.825176113876	7.368252442735864E-5	-44255.87610740647	0.0	-2165.1137636425824
8000	-46418.95097963234	-2176.3831534791902	-44242.56782615315	765.6083721846114	13618.86927208788	2183.7399445670526	7.368252442735864E-5	-44242.56782615315	0.0	-2164.541702667997
9000	-46381.751066775316	-2172.116591537161	-44209.634475238156	742.2329537824405	13449.881809747398	1995.6135007616265	7.368252442735864E-5	-44209.634475238156	0.0	-2160.4082660587633
10000	-46374.944161335276	-2179.244188944566	-44195.69997239071	773.6964513639776	13880.687764589156	2095.2352564004323	7.368252442735864E-5	-44195.69997239071	0.0	-2167.463939624001
11000	-46357.51871655148	-2173.9275199057183	-44183.591196645764	780.622938715631	13795.314108180159	2235.8925129320814	7.368252442735864E-5	-44183.591196645764	0.0	-2162.0511084872446
12000	-46328.37503762537	-2169.0721371700297	-44159.30290045534	794.2340001310746	13714.464610673349	2278.7239514184453	7.368252442735864E-5	-44159.30290045534	0.0	-2157.16759288356
13000	-46303.108022857865	-2163.1695766115604	-44139.938446246306	764.9295134173049	13546.711404895364	2157.213097258238	7.368252442735864E-5	-44139.938446246306	0.0	-2151.346216146511
14000	-46291.048008782775	-2157.2002262136994	-44133.84778256908	810.4176603689623	13552.448560343011	2136.8035347611867	7.368252442735864E-5	-44133.84778256908	0.0	-2145.390929944151
15000	-46284.79531606064	-2163.298896775026	-44121.49641928561	800.6904097623901	13996.420157664264	2089.5776642269725	7.368252442735864E-5	-44121.49641928561	0.0	-2151.522643448428
16000	-46273.81053681784	-2160.9974393133757	-44112.81309750446	778.1428448576925	13623.247973964444	2132.2098592830484	7.368252442735864E-5	-44112.81309750446	0.0	-2149.1913262711646
17000	-46269.65499739479	-2153.9403003106127	-44115.71469708418	769.4592316619619	13377.440663010277	2035.146041160887	7.368252442735864E-5	-44115.71469708418	0.0	-2142.2030307063133
18000	-46271.14125704048	-2161.984359930497	-44109.156897109984	815.7641355024439	13806.12363707416	2043.7282414482988	7.368252442735864E-5	-44109.156897109984	0.0	-2150.2408779646535
19000	-46275.4501314708	-2158.3114029796584	-44117.13872849115	793.8033441683141	13602.257149788804	1921.5585936071475	7.368252442735864E-5	-44117.13872849115	0.0	-2146.6588067329826
20000	-46290.878412134916	-2163.2065370899254	-44127.67187504499	812.8822042174348	13797.188791644	2177.185847863938	7.368252442735864E-5	-44127.67187504499	0.0	-2151.369536277493
21000	-46288.47488205809	-2158.377703077347	-44130.097178980745	801.9225960580035	13678.883221219676	2123.4389227805573	7.368252442735864E-5	-44130.097178980745	0.0	-2146.5776862171574
22000	-46260.64954599799	-2157.6342082839897	-44103.015337714	791.0448597339941	13694.641627066952	2087.9040153131905	7.368252442735864E-5	-44103.015337714	0.0	-2145.8591390525585
23000	-46246.55646821263	-2153.5628507934794	-44092.993617419146	773.9444249567748	13560.799270085281	1925.6693859841007	7.368252442735864E-5	-44092.993617419146	0.0	-2141.9071075288525
24000	-46244.35406652192	-2155.653344009548	-44088.70072251237	785.121933978616	13557.899667020642	2095.1511801668985	7.368252442735864E-5	-44088.70072251237	0.0	-2143.873153996891
25000	-46247.00967129925	-2148.5185739888634	-44098.49109731039	773.332785568964	13307.61498447384	1801.9728735134902	7.368252442735864E-5	-44098.49109731039	0.0	-2136.960467082689
26000	-46258.741767678206	-2158.598764597697	-44100.143003080506	772.1022431277104	13642.536451207221	2204.990205918112	7.368252442735864E-5	-44100.143003080506	0.0	-2146.742973080839
27000	-46248.994817049264	-2164.8645243499336	-44084.13029269933	790.4855576948313	13830.17709041889	1864.8582644251974	7.368252442735864E-5	-44084.13029269933	0.0	-2153.256005427873
28000	-46270.83870750948	-2165.716576518669	-44105.122130990814	782.0158853380257	13849.945993026626	2136.8480930521937	7.368252442735864E-5	-44105.122130990814	0.0	-2153.9072494041734
29000	-46268.77933428549	-2162.2719934314623	-44106.507340854034	763.3433292813029	13554.027373276247	2071.4516867971984	7.368252442735864E-5	-44106.507340854034	0.0	-2150.5086127418344
30000	-46258.174212430415	-2169.5781742732675	-44088.59603815715	781.0184601444373	13865.467699045688	2353.7889784184713	7.368252442735864E-5	-44088.59603815715	0.0	-2157.625525196688
31000	-46257.689876442644	-2161.859920675773	-44095.82995576687	805.9256459983956	13881.835817661955	1971.903498815246	7.368252442735864E-5	-44095.82995576687	0.0	-2150.169219266475
32000	-46246.01403841151	-2153.5842398008103	-44092.4297986107	780.3451908200637	13718.999489777949	2061.9275622389664	7.368252442735864E-5	-44092.4297986107	0.0	-2141.8276662142325
33000	-46231.337599968014	-2145.2124515078413	-44086.125148460174	794.2888244256727	13358.20817546333	1998.1588743520701	7.368252442735864E-5	-44086.125148460174	0.0	-2133.5022459412144
34000	-46239.34191820687	-2155.1509792039337	-44084.19093900293	791.0946665623931	13679.850841707035	1960.962221731419	7.368252442735864E-5	-44084.19093900293	0.0	-2143.4684791757268
35000	-46244.195408560816	-2160.4946400951367	-44083.70076846568	770.9604739360535	13779.47884500428	1919.3751679189484	7.368252442735864E-5	-44083.70076846568	0.0	-2148.843717992828
36000	-46238.331237065715	-2158.395296451113	-44079.9359406146	789.6648508363089	13743.489038863654	1854.347397658095	7.368252442735864E-5	-44079.9359406146	0.0	-2146.7950891671644
37000	-46261.07966959072	-2160.5598676257305	-44100.51980196499	846.0395747949667	13846.897928230563	1730.0040168843962	7.368252442735864E-5	-44100.51980196499	0.0	-2149.0615641031864
38000	-46261.336257552844	-2154.9130407966677	-44106.42321675618	836.3503059445652	13602.860911712123	1871.6158666466868	7.368252442735864E-5	-44106.42321675618	0.0	-2143.2992018481614
39000	-46259.88674099004	-2164.020841813128	-44095.86589917691	838.7871616565637	14036.98460050231	2237.3211711601616	7.368252442735864E-5	-44095.86589917691	0.0	-2152.143483721604
40000	-46265.28300266568	-2164.474621798317	-44100.80838086736	809.9075917812575	13993.758757007805	2082.2017930059615	7.368252442735864E-5	-44100.80838086736	0.0	-2152.7035936859274
41000	-46268.841097132135	-2161.915881512182	-44106.92521561995	789.2613413248299	13925.031275093523	2132.747687745389	7.368252442735864E-5	-44106.92521561995	0.0	-2150.1093954377607
42000	-46258.273281803515	-2156.2094611894745	-44102.06382061404	805.9052634981731	13841.402058754204	1943.4543629924406	7.368252442735864E-5	-44102.06382061404	0.0	-2144.540176337054
43000	-46255.67045572934	-2154.7410596166974	-44100.929396112646	816.2204992747929	13749.66437563552	2007.767980021462	7.368252442735864E-5	-44100.929396112646	0.0	-2143.0237770923336
44000	-46244.73151154394	-2148.4060395352126	-44096.32547200873	789.9395635000485	13493.125327666654	1752.0820112100118	7.368252442735864E-5	-44096.32547200873	0.0	-2136.889140633082
45000	-46239.64886615453	-2144.4802354788853	-44095.168630675646	794.3962297069272	13324.904956882345	1927.3399747018962	7.368252442735864E-5	-44095.168630675646	0.0	-2132.823215132717
46000	-46270.3965431847	-2161.855390797074	-44108.54115238763	793.4668789964534	14065.76176462711	2016.4784108207914	7.368252442735864E-5	-44108.54115238763	0.0	-2150.1317211461474
47000	-46258.82036451361	-2155.148802907534	-44103.671561606076	790.6855991027895	13700.592345258567	1850.532659839588	7.368252442735864E-5	-44103.671561606076	0.0	-2143.5516233501476
48000	-46265.86796484028	-2150.1855299092404	-44115.68243493104	798.7304141851915	13670.947732862896	1918.7390611690903	7.368252442735864E-5	-44115.68243493104	0.0	-2138.5350958856134
49000	-46261.05045934965	-2150.795854992894	-44110.254604356756	802.3721366225282	13635.08311805256	2051.2703303729754	7.368252442735864E-5	-44110.254604356756	0.0	-2139.04693415697
50000	-46258.244837684266	-2158.016466016298	-44100.22837166797	866.2203625148616	14039.647247612109	2025.6332394316037	7.368252442735864E-5	-44100.22837166797	0.0	-2146.2861117887405
51000	-46247.01785499615	-2157.083345631404	-44089.93450936474	755.0931880994777	13639.94787765884	2141.0180618093545	7.368252442735864E-5	-44089.93450936474	0.0	-2145.271134628465
52000	-46246.821383818635	-2158.4279892628842	-44088.39339455575	794.2395071341925	13857.658634217503	2110.7660325963916	7.368252442735864E-5	-44088.39339455575	0.0	-2146.6368233437106
53000	-46254.63907905974	-2155.3442734095024	-44099.29480565024	748.4630800881301	13502.536472481659	2021.996413741076	7.368252442735864E-5	-44099.29480565024	0.0	-2143.616571210625
54000	-46232.415549937985	-2148.1332018062503	-44084.28234813173	793.2600009886102	13586.644498563679	1890.5352154607908	7.368252442735864E-5	-44084.28234813173	0.0	-2136.50456555862
55000	-46242.06964384804	-2150.3566838955553	-44091.712959952485	818.675658992286	13586.488614070824	1801.6221888876705	7.368252442735864E-5	-44091.712959952485	0.0	-2138.798862810736
56000	-46239.59282345362	-2160.1065328365603	-44079.48629061706	795.4445161841545	13928.996035048312	2045.4867875535544	7.368252442735864E-5	-44079.48629061706	0.0	-2148.3617810038727
57000	-46247.15520146687	-2156.4479677833656	-44090.707233683504	811.7486252279921	13786.30249167643	1856.7901630648726	7.368252442735864E-5	-44090.707233683504	0.0	-2144.84582482689
58000	-46236.76088425836	-2156.3626666139153	-44080.39821764444	831.4124198967681	13913.874196941515	2141.6843724610635	7.368252442735864E-5	-44080.39821764444	0.0	-2144.5499952989617
59000	-46238.75389297186	-2149.225575975566	-44089.52831699629	810.487339217064	13515.50812065837	1922.9644194290772	7.368252442735864E-5	-44089.52831699629	0.0	-2137.5719027739055
60000	-46226.102232251986	-2156.401189338719	-44069.701042913264	765.4156159072879	13710.959554160549	2125.1823882361873	7.368252442735864E-5	-44069.701042913264	0.0	-2144.5999587762312
61000	-46220.59326560305	-2150.598678515563	-44069.99458708749	856.0526547209657	13813.575981590973	2003.3615147619691	7.368252442735864E-5	-44069.99458708749	0.0	-2138.8846372490384
62000	-46228.21641791772	-2149.974983610156	-44078.241434307565	804.3343914639346	13627.274807352964	2040.0590642101004	7.368252442735864E-5	-44078.241434307565	0.0	-2138.2341545732356
63000	-46238.74885220582	-2151.40148094555	-44087.34737126027	851.7845137531797	13896.276744841674	1858.7539110159062	7.368252442735864E-5	-44087.34737126027	0.0	-2139.797783662078
64000	-46232.556902333614	-2135.0999104039747	-44097.45699192964	818.3235534026269	13068.24231093046	1988.5678966482526	7.368252442735864E-5	-44097.45699192964	0.0	-2123.3968010177614
65000	-46232.47802413549	-2153.119354368274	-44079.358669767214	844.0272757069184	13974.956372760249	1960.0999315069294	7.368252442735864E-5	-44079.358669767214	0.0	-2141.4375025585855
66000	-46228.3612092093	-2147.466538148977	-44080.89467106033	836.3166365143691	13724.875017475613	2027.073236536261	7.368252442735864E-5	-44080.89467106033	0.0	-2135.7351351135694
67000	-46227.72694165288	-2135.6395088836825	-44092.0874327692	774.2782060777024	13124.598125647408	1841.397539958484	7.368252442735864E-5	-44092.0874327692	0.0	-2124.0496041574297
68000	-46216.317702393244	-2136.6289445493617	-44079.688757843884	819.2527372143827	13366.475525629214	1755.4162596827312	7.368252442735864E-5	-44079.688757843884	0.0	-2125.10925686454
69000	-46212.83939410536	-2143.654500955478	-44069.18489314988	818.9841160689384	13655.131645398147	2051.4972853735376	7.368252442735864E-5	-44069.18489314988	0.0	-2131.905416751171
70000	-46236.90931431326	-2140.2612310665504	-44096.64808324671	827.9712180511267	13619.261050072197	1919.6924845251008	7.368252442735864E-5	-44096.64808324671	0.0	-2128.6100655481177
71000	-46227.32276447374	-2141.432428487839	-44085.8903359859	830.8835752698884	13605.345591810537	2052.004583658301	7.368252442735864E-5	-44085.8903359859	0.0	-2129.6829791790005
72000	-46217.50097390548	-2144.3202476401166	-44073.18072626537	797.1488511958447	13607.8941977627	1823.1004703848432	7.368252442735864E-5	-44073.18072626537	0.0	-2132.7450184513473
73000	-46217.66843889608	-2141.8144556645684	-44075.85398323151	836.3598026999164	13656.815171731123	2055.1157040672915	7.368252442735864E-5	-44075.85398323151	0.0	-2130.062769159188
74000	-46219.816928008484	-2142.0614608723095	-44077.75546713617	855.4415823744695	13645.460987029028	2078.745060667181	7.368252442735864E-5	-44077.75546713617	0.0	-2130.2928876814026
75000	-46222.22026399372	-2144.1482938956683	-44078.07197009805	808.4735685253869	13641.56674915838	1813.7351629713942	7.368252442735864E-5	-44078.07197009805	0.0	-2132.5806309949758
76000	-46227.60368158182	-2145.037739278271	-44082.565942303554	843.5753271863468	13590.50070782541	1903.8173002641904	7.368252442735864E-5	-44082.565942303554	0.0	-2133.398799251979
77000	-46230.83081303225	-2145.347395374639	-44085.48341765761	838.2131541279593	13663.32202317109	1957.2920269888173	7.368252442735864E-5	-44085.48341765761	0.0	-2133.6676562746284
78000	-46245.33356569184	-2153.791852927662	-44091.54171276418	803.2621778655564	13909.58188452392	2073.1422300744152	7.368252442735864E-5	-44091.54171276418	0.0	-2142.0272671024463
79000	-46222.73728933694	-2151.1893733773513	-44071.547915959585	807.4480987853456	13752.29386747893	2102.6722223226893	7.368252442735864E-5	-44071.547915959585	0.0	-2139.4038869706555
80000	-46216.17277050235	-2146.5307715049644	-44069.64199899739	796.1273086122262	13545.155232421224	2030.0915330467187	7.368252442735864E-5	-44069.64199899739	0.0	-2134.7971724358845
81000	-46217.12613640288	-2145.4076055003698	-44071.718530902515	815.5240272065203	13559.705292130262	1783.5794369110104	7.368252442735864E-5	-44071.718530902515	0.0	-2133.8645622896224
82000	-46216.22643088663	-2145.836305414627	-44070.390125472004	807.2636927152462	13528.123618688916	1898.1056964453262	7.368252442735864E-5	-44070.390125472004	0.0	-2134.2017877892536
83000	-46223.65099452541	-2148.6309668230983	-44075.02002770231	836.5354721627419	13830.69921080146	1919.0593249487706	7.368252442735864E-5	-44075.02002770231	0.0	-2136.9802870447443
84000	-46235.5623779199	-2146.535977122879	-44089.026400797025	844.0437191621364	13610.78945318092	2011.0068994565972	7.368252442735864E-5	-44089.026400797025	0.0	-2134.8163164918014
85000	-46242.85095053661	-2152.3300336492753	-44090.52091688733	842.2835549173964	13786.185806232304	1959.0610246614585	7.368252442735864E-5	-44090.52091688733	0.0	-2140.6489631907743
86000	-46242.311772582834	-2157.492354806623	-44084.81941777621	809.9519698381157	13915.591638775164	1921.378406503286	7.368252442735864E-5	-44084.81941777621	0.0	-2145.8398966496566
87000	-46227.926254383965	-2151.677850827311	-44076.24840355665	839.3385603028632	13778.809052776185	1881.1530243579177	7.368252442735864E-5	-44076.24840355665	0.0	-2140.056534816095
88000	-46220.70852184883	-2147.1472163883245	-44073.561305460506	809.2761777318065	13543.419044750262	1922.809522874517	7.368252442735864E-5	-44073.561305460506	0.0	-2135.493661810642
89000	-46222.38537219897	-2151.2677762507114	-44071.117595948264	830.2969831246901	13733.426317149813	2176.222754036756	7.368252442735864E-5	-44071.117595948264	0.0	-2139.4314304257273
