state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-46896.917424277686	-2268.6667153340372	-44628.25070894365	1101.8805384594175	14654.482127449928	3272.3403182828843	7.316685223477016E-5	-44628.25070894365	0.0	-2256.221319588657
2000	-46337.921138146565	-2241.6831831383533	-44096.23795500821	1170.4604488161008	14109.696784645352	3098.5230261445454	7.316685223477016E-5	-44096.23795500821	0.0	-2229.3198822369245
3000	-45929.979116256036	-2216.6698608747415	-43713.3092553813	1213.786454751361	13650.556000998136	2558.8855547356657	7.316685223477016E-5	-43713.3092553813	0.0	-2204.5929089050737
4000	-45681.1260033907	-2205.5795166630537	-43475.546486727646	1213.3362836776969	13702.804457571638	2337.9249330990497	7.316685223477016E-5	-43475.546486727646	0.0	-2193.6369102252465
5000	-45528.4194287167	-2197.1855448368283	-43331.23388387987	1245.7741290200229	13629.400682837706	2166.6480607313565	7.316685223477016E-5	-43331.23388387987	0.0	-2185.355725776952
6000	-45338.059920353946	-2194.680922504217	-43143.37899784973	1182.3397165126462	13798.66795147644	2477.6257798449633	7.316685223477016E-5	-43143.37899784973	0.0	-2182.652036675775
7000	-45231.248121644254	-2181.3274835874217	-43049.920638056836	1194.938364732629	13601.753305597917	2152.8902685115913	7.316685223477016E-5	-43049.920638056836	0.0	-2169.507091307181
8000	-45175.00867038361	-2187.128533953355	-42987.880136430256	1212.6394453475846	13838.787780437902	2307.99407731879	7.316685223477016E-5	-42987.880136430256	0.0	-2175.205054111245
9000	-45175.04339085899	-2193.0071783230846	-42982.03621253591	1188.0876860804224	14083.298755144293	2148.411203377584	7.316685223477016E-5	-42982.03621253591	0.0	-2181.1898675316775
10000	-45103.7823077956	-2188.017570157877	-42915.76473763772	1298.886693258466	14128.868035516345	2464.6927687900447	7.316685223477016E-5	-42915.76473763772	0.0	-2175.996473367106
11000	-45072.00591207599	-2183.0627920704924	-42888.9431200055	1192.2311547020781	13885.475284261498	2282.3199932663915	7.316685223477016E-5	-42888.9431200055	0.0	-2171.155908904569
12000	-45042.386364751605	-2176.588472001367	-42865.79789275024	1192.5659540078523	13757.285368909803	2305.9612512572407	7.316685223477016E-5	-42865.79789275024	0.0	-2164.6662997900903
13000	-45013.93149353963	-2176.837207867834	-42837.094285671796	1329.2619722375568	14298.90245833607	2342.075327397986	7.316685223477016E-5	-42837.094285671796	0.0	-2164.8919677575523
14000	-44966.06292381295	-2160.457029910755	-42805.60589390219	1327.330075545534	13737.377669428042	2201.2198311368	7.316685223477016E-5	-42805.60589390219	0.0	-2148.603773138606
15000	-44908.35486450582	-2167.580449820186	-42740.774414685635	1254.1192153487868	14055.85156166695	2141.711935652943	7.316685223477016E-5	-42740.774414685635	0.0	-2155.7677594665156
16000	-44888.94028358603	-2160.8600713779615	-42728.08021220807	1306.422027876942	13974.898601603772	2125.9320243870575	7.316685223477016E-5	-42728.08021220807	0.0	-2149.0583192542113
17000	-44858.2949994302	-2157.9410534642925	-42700.35394596591	1274.2061453020042	13839.410264220267	2051.198115892089	7.316685223477016E-5	-42700.35394596591	0.0	-2146.1921846139467
18000	-44861.50163570795	-2156.510049780668	-42704.99158592728	1327.3776758371232	13974.719293904416	2057.2006026048066	7.316685223477016E-5	-42704.99158592728	0.0	-2144.7568658459045
19000	-44853.57550021753	-2150.8103813197263	-42702.765118897805	1251.0793958813078	13730.122521403906	1889.5629530881104	7.316685223477016E-5	-42702.765118897805	0.0	-2139.18250203967
20000	-44857.33625024659	-2158.5164157918443	-42698.81983445474	1319.0911927451252	14073.52059856542	1907.2267174990532	7.316685223477016E-5	-42698.81983445474	0.0	-2146.8748419610906
21000	-44840.089046995985	-2150.696237984201	-42689.392809011784	1299.3147420658593	13834.529995584002	1963.5794759495466	7.316685223477016E-5	-42689.392809011784	0.0	-2139.011772130116
22000	-44847.097567972996	-2150.765257776302	-42696.332310196696	1302.1055961363666	13799.632847407807	2009.3398905677566	7.316685223477016E-5	-42696.332310196696	0.0	-2139.046820652064
23000	-44836.84256923711	-2149.4298549689925	-42687.41271426812	1305.6003041487293	13752.63798434381	2030.0250012777701	7.316685223477016E-5	-42687.41271426812	0.0	-2137.696304272978
24000	-44816.34935621702	-2145.3859817747743	-42670.963374442246	1308.6435590255408	13902.659881958318	1972.1423076563956	7.316685223477016E-5	-42670.963374442246	0.0	-2133.6951018451105
25000	-44758.672529479794	-2135.771154661778	-42622.901374818015	1269.4035679723686	13561.80249310035	1635.3435690265117	7.316685223477016E-5	-42622.901374818015	0.0	-2124.355244777151
