state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	clock.rate	treeLikelihood	branchRates	skyline
8000	-73887.21118593536	-2375.9117341645147	-71511.29945177084	7964.043288812766	31224.736766688886	2084.1380209440113	2521.5916315607797	3280.6765760025937	3123.6143550494576	1489.6540531393962	1358.6408432169444	2992.392055282637	3139.454024524126	1718.1872311044522	964.5186490728493	3.756635361371989E-5	-71511.29945177084	0.0	-2171.5023765601186
16000	-73399.79022519669	-2353.978677693206	-71045.81154750349	8237.758044140428	31459.864465484927	1059.2759592980278	2893.6449463430404	1889.19917165247	2487.0542636742525	1771.4903108478773	2592.5230038467394	3841.8493782638284	2006.8673304756157	1454.284950168515	1264.6550487428722	3.756635361371989E-5	-71045.81154750349	0.0	-2150.729159546634
24000	-73179.66101608376	-2320.762938331951	-70858.89807775182	8114.789136105892	31008.947522181712	1015.184151842539	2897.0588606774963	1256.728759319283	944.1752440516801	2714.3399846466586	1509.494369844059	2504.556242516631	2398.4516428945535	1326.9873800902637	1016.8992414975393	3.756635361371989E-5	-70858.89807775182	0.0	-2121.555629887433
32000	-73114.07869968459	-2320.702105570669	-70793.37659411391	8430.34614008535	31869.405695618112	995.6547193146561	2315.1173845977514	1533.8044994719626	1608.1867896300967	2839.7508311630704	1569.9869773068262	2156.475805668238	2699.6549353123064	1663.2891439828745	1442.976514351611	3.756635361371989E-5	-70793.37659411391	0.0	-2120.0794544406403
40000	-73080.29904819388	-2328.2688681145537	-70752.03018007932	8414.032805723064	31822.58913384912	1888.1681500989816	1756.9527793510138	2500.6124446071594	863.4101414016478	1664.3936010176674	2348.470470758218	2334.749573803021	2569.8961597638795	1059.6398337125624	1477.0577987794766	3.756635361371989E-5	-70752.03018007932	0.0	-2128.2806519811343
48000	-73059.12800096885	-2322.7296679805195	-70736.39833298833	8336.937833256241	31589.115204594073	1228.3776217167963	1182.2731292239782	1816.0842943494029	1463.6963815988029	1730.8301080561337	1624.5818126090958	3344.213074926358	2425.2151803715287	1423.212728531978	1439.4086728021027	3.756635361371989E-5	-70736.39833298833	0.0	-2124.2161814214446
56000	-73001.23700477173	-2312.425612433735	-70688.81139233799	8256.627310963167	31529.616945432208	1641.5236033963004	2002.8836954774738	1485.621108909977	2485.5191516320206	1344.3936448816648	1684.5797350032938	3079.5423963157045	1980.875934049896	1649.3658818202211	1233.2001405452663	3.756635361371989E-5	-70688.81139233799	0.0	-2112.2293207719636
64000	-72979.6652704721	-2311.01854579011	-70668.646724682	8327.379147333118	31286.401185710427	1097.1170200102172	1954.6950866173934	1830.8472333537882	2222.763342545673	1550.475727189757	1538.1757288811993	2350.403578886242	3187.1492613780256	1493.5531371217446	1067.1903141933478	3.756635361371989E-5	-70668.646724682	0.0	-2111.6429845653092
72000	-72958.8516830491	-2308.5826672957564	-70650.26901575334	8275.403907749132	31377.637914558498	983.6579426636412	1913.2291980301504	1147.3802811199935	2773.987682214732	1500.287608926655	1281.0455784218598	2527.317826345428	1551.3474596364538	2318.5339204288885	1351.4147117089315	3.756635361371989E-5	-70650.26901575334	0.0	-2109.6074855398256
80000	-72959.60774215723	-2306.727020404294	-70652.88072175294	8158.276322256044	31055.960264087647	1609.0655736910044	1351.7033408805762	2921.2470090487363	2257.835875302522	497.6277312529426	1590.1383257247835	1871.1134837105362	1849.6318349043934	2160.774969397352	1264.2960011693422	3.756635361371989E-5	-70652.88072175294	0.0	-2107.755065032253
88000	-72985.45879709971	-2314.1696808214683	-70671.28911627825	8206.874107254911	31044.044941134598	885.0527213331229	1253.3936228603563	2009.900082966153	2580.2316497011457	1413.8113832397612	1177.0372039449633	2207.9867268597795	1433.21240858553	1776.750650299762	1153.1340162007225	3.756635361371989E-5	-70671.28911627825	0.0	-2118.0941612799247
96000	-73001.03612292754	-2324.7031574218913	-70676.33296550566	8436.410023772774	32035.054449297073	1029.510769832	1174.5196944494976	1634.3184337520836	1643.896804055402	1324.4337667745806	1722.297418589718	3664.944723124417	1283.973116989335	2029.7955110926912	1273.9033584162357	3.756635361371989E-5	-70676.33296550566	0.0	-2127.419280664032
104000	-72974.08741257348	-2308.1590205169514	-70665.92839205654	8132.865890353204	30963.1656744821	1323.8393814982612	1484.2789208359459	1774.4962003930034	2213.5743680075975	890.0223434198964	1344.7570614987762	2318.948980440172	2179.924892297519	1502.8116447186542	1908.139112375001	3.756635361371989E-5	-70665.92839205654	0.0	-2110.2964109326376
112000	-72951.23812022353	-2302.1229526936063	-70649.11516752992	8359.567248623369	31378.572063702195	904.024068305917	1656.4518642980524	1571.8537394500645	2263.235198467714	1473.8013601948828	1011.7911969961622	4439.306090743478	2160.967939645699	1294.9017468324796	1234.0632580106858	3.756635361371989E-5	-70649.11516752992	0.0	-2102.5204069809224
120000	-72952.96861004485	-2300.4136587196544	-70652.55495132519	8200.671929432501	31320.034156800208	772.1889600417288	2277.022803814875	1325.1417865659344	3226.7581732665235	1118.9260434918633	1396.7447430702402	2887.697035000102	2162.985348159899	1559.7993654156983	1335.6562866477673	3.756635361371989E-5	-70652.55495132519	0.0	-2100.5217048081436
128000	-72946.97992665858	-2293.586469383446	-70653.39345727513	8416.060972690535	31592.534669056033	796.1561842112602	2299.8002975925765	1111.5400181788502	3132.960731725516	1159.4960553737076	1101.7790027995354	2805.8029619460026	1344.4310531828107	1737.0997190642852	1790.701210993056	3.756635361371989E-5	-70653.39345727513	0.0	-2094.2082825137327
136000	-72955.03713433233	-2316.118982744036	-70638.9181515883	8102.103819463625	30937.69791208028	997.6254015064245	1487.1868209106835	2484.7612301016743	2954.2486715683913	1100.8933638947337	1409.3812595393779	2431.580598774095	2013.1290986147424	2405.2914636264472	1952.7856695059904	3.756635361371989E-5	-70638.9181515883	0.0	-2115.460040453106
144000	-72937.65611689106	-2290.9702164885844	-70646.68590040247	8106.959054943743	30841.11421013897	1396.2220077054635	587.0198670247621	2083.3799910924035	3679.292352097745	870.2012687852502	1129.5997327407385	3278.9594171443587	2185.185036699851	1351.6855502249985	1161.368623964321	3.756635361371989E-5	-70646.68590040247	0.0	-2091.8874479559245
152000	-72953.74446368971	-2301.22047162888	-70652.52399206083	8275.497733000671	31192.401638738775	1317.3501971236353	885.4232872077814	2176.335379886039	1741.5813979340267	1460.6621691777736	724.9301867695158	2993.764124088514	1553.3003360560344	2139.704621115061	1374.261834933655	3.756635361371989E-5	-70652.52399206083	0.0	-2102.992340634213
160000	-72955.14294453152	-2314.069604555654	-70641.07333997586	8215.137902898749	31572.412117737054	1072.223971106743	1784.296939681969	2914.4334287972238	1420.1866385570038	1739.7024647031442	1274.4691506157315	3158.620757412016	2080.51474502216	1353.530105034651	1243.1662501422386	3.756635361371989E-5	-70641.07333997586	0.0	-2114.714138026273
168000	-72946.26975161197	-2297.173264584268	-70649.0964870277	8331.25849466577	31304.831282337866	1306.0191763985101	1369.0105092292508	2711.006634911668	1265.1385311419667	1970.3548159782183	1357.1276665958799	1791.1615307320938	2018.5344779388222	1600.7338782640254	1398.1267115089747	3.756635361371989E-5	-70649.0964870277	0.0	-2099.2896611416118
176000	-72951.20386764467	-2305.337583215952	-70645.86628442872	8268.128197700815	31287.485625858055	1169.1309921547522	796.3821624644766	1911.7517669055442	2775.62681319405	1532.815324775998	1114.9218962186667	1850.8952177378142	1768.6321496296255	1428.0189352343746	1548.5644098009336	3.756635361371989E-5	-70645.86628442872	0.0	-2109.091437789081
184000	-72950.51239841741	-2310.51373480827	-70639.99866360915	8257.522853167698	31566.631260206763	1087.9565081104568	1582.283410043885	2037.00739826237	1288.4386350120433	2679.6579027914026	1736.9610626034996	2699.609867026237	2323.0136599473403	1617.908227672433	1167.7719661611857	3.756635361371989E-5	-70639.99866360915	0.0	-2110.986196520223
192000	-72951.86980059945	-2314.1678280123183	-70637.70197258714	8373.329978910515	31603.20061960428	1522.924013087235	1079.916351388332	2020.9997408789652	1339.760776110649	1721.2440488274533	1631.2565854857146	2174.587555307165	2411.0442578112734	1885.6251635419692	1645.2860497857682	3.756635361371989E-5	-70637.70197258714	0.0	-2115.5249520172338
200000	-72957.39409457537	-2314.4221382175624	-70642.97195635781	8195.1705176159	31476.487907430575	1485.6342335539243	2650.2207783078125	1348.1381198190902	2007.1687157118727	1290.9202220533673	1519.304118330517	2794.852105088141	1901.1534819809085	2060.996870059476	1206.4417702043186	3.756635361371989E-5	-70642.97195635781	0.0	-2114.512885315435
208000	-72951.35886533656	-2306.690807195558	-70644.668058141	7978.870132287527	30747.301062457802	893.4417420196836	2307.916113817655	1726.1170153038793	1240.2389728842963	940.2145684220832	2076.0788731865055	2677.2172893969837	2017.9751031032515	1750.5687050683755	1068.2881065206661	3.756635361371989E-5	-70644.668058141	0.0	-2109.2467530048602
216000	-72970.35976713758	-2315.750728187644	-70654.60903894993	8210.352383022653	31339.361999154797	1193.4747585094797	2086.9128621783734	1218.609705399431	941.6522154837792	1486.287172281757	1481.217113468883	1789.940888850959	2615.022569707934	1663.46067817975	1530.3094198303615	3.756635361371989E-5	-70654.60903894993	0.0	-2119.394365948055
224000	-72958.71616298231	-2315.3495812206334	-70643.36658176167	8329.360731796001	31848.856053659118	1216.7505453171973	3047.1776365734513	1458.4996437120876	2225.6546770029267	1550.5932891088485	1168.3710366441726	2278.6709272004027	1233.5448606563464	2667.4830534084495	1703.8993160366429	3.756635361371989E-5	-70643.36658176167	0.0	-2114.492697891121
232000	-72961.39041715229	-2307.1980819299565	-70654.19233522234	8468.457599128913	31889.143256122923	926.0380834247206	3038.8500937808176	1785.1310244079677	1589.644361065061	1581.576366935808	1068.8397313529301	3349.813069894489	1916.8628601144542	1318.9572442733015	1906.8481635670878	3.756635361371989E-5	-70654.19233522234	0.0	-2106.300275595115
240000	-72955.03023216155	-2302.781656332268	-70652.24857582928	8181.944889426513	31654.169770953184	847.5109443359462	1924.6953308593736	2638.141098791979	752.2630070634608	1638.9892180292582	1620.4399412782032	2643.706841042205	2769.5844436526772	1402.8496984953463	1555.198033364187	3.756635361371989E-5	-70652.24857582928	0.0	-2103.7783015417544
248000	-72940.06306466863	-2311.851021691438	-70628.21204297719	8187.2191033860345	31414.46917741948	922.7717291741385	2367.686609472566	2069.2743503030574	1349.3541254765078	1978.0840497142383	2613.4710039088736	2218.1513084103526	2063.7715112142782	1816.731056010177	1793.3623263607974	3.756635361371989E-5	-70628.21204297719	0.0	-2110.762953824112
256000	-72946.53381302737	-2298.5953256244406	-70647.93848740293	8202.760620225572	31204.386840956016	661.0198236691401	2331.741882092868	2140.703088354002	1201.3707514007317	983.53362858319	2125.45442274455	2231.9208378227763	2421.8046841809473	1403.7598164271367	1749.0759258819678	3.756635361371989E-5	-70647.93848740293	0.0	-2099.9497073109187
264000	-72905.23626915447	-2273.3614160839693	-70631.8748530705	8179.223916946633	30813.553928263183	628.3165601812641	3073.3175455117566	924.0690526903758	1963.039689090607	660.6147289011025	2459.4141224144714	1815.3398615068486	2438.395330501847	1430.642141054864	1417.72431715284	3.756635361371989E-5	-70631.8748530705	0.0	-2073.320620560046
272000	-72924.43642005215	-2300.3694232169473	-70624.0669968352	8147.795556928709	31434.84819085394	703.2920427326316	2253.982705027375	649.8471621636144	1491.6231379100211	1261.7663227545486	2708.777159447766	2051.9966049910818	1706.188533120168	1408.2029144071491	1695.0454965810898	3.756635361371989E-5	-70624.0669968352	0.0	-2103.429274645704
280000	-72919.0291575976	-2290.45038877364	-70628.57876882397	8408.2580401993	31713.93481979934	796.747162473552	2806.784634574202	628.0683644487835	2125.8191108381807	781.6802693504285	1951.5210961926712	1970.6577006810987	1382.7846809910873	1616.1514437820772	1282.5948700877955	3.756635361371989E-5	-70628.57876882397	0.0	-2093.138722406859
288000	-72937.09379792838	-2293.4883025359795	-70643.6054953924	8141.467634842266	31024.164403242576	876.9426750805366	2166.804957094282	2577.7967259581037	2103.9826780062717	772.2890539694747	1767.9813726274067	2473.8598885444544	2538.5311155782983	1319.3963843486727	1357.0872557941595	3.756635361371989E-5	-70643.6054953924	0.0	-2094.2499335450766
296000	-72934.91007990543	-2308.088676366466	-70626.82140353897	8092.680320748481	30917.003056732938	888.7582805304329	2743.515391198085	1289.8078433006808	1419.864335401021	815.2015111886568	1841.7706402982476	2234.794426722571	2506.4950378151552	1127.5901669128862	1383.4168972795776	3.756635361371989E-5	-70626.82140353897	0.0	-2110.909455537562
304000	-72946.62046851462	-2308.1140379101225	-70638.5064306045	8214.7622875925	31274.13275826128	662.2921720742736	1912.398129395989	1547.577962646814	1596.349911860554	1021.1978516077864	3724.677485728375	2448.893926103495	1948.7000146786063	1487.8021258832462	2029.4356821702218	3.756635361371989E-5	-70638.5064306045	0.0	-2107.863706221247
312000	-72959.34628526727	-2305.3180475309514	-70654.02823773632	8335.467729715565	31819.361712768987	460.31558966003803	1945.2300816388101	1596.7299719184264	1793.7157369427455	1395.146899212179	1923.3189350421019	1570.6706596368304	2455.339279105521	1843.0682752155533	1727.7654388887004	3.756635361371989E-5	-70654.02823773632	0.0	-2107.2184006378807
320000	-72933.10658782026	-2298.600551625495	-70634.50603619477	8177.852847003991	31218.70434700768	871.2445307666411	1709.5422361608037	1779.6099995466723	1489.9626314459006	1073.6392098382735	1929.0287106294916	1873.7412348767537	1916.785806753974	1808.5473687066149	1621.3770094020385	3.756635361371989E-5	-70634.50603619477	0.0	-2101.992375308869
328000	-72929.07607300585	-2299.054447491629	-70630.02162551423	8194.570544945778	31527.63502144802	707.9707437017197	2087.9583775260658	1073.962559606364	1351.583141185782	1634.5204197049493	2444.438201899576	2133.79509270466	1746.5198701058168	2061.5283274428166	1796.514608908842	3.756635361371989E-5	-70630.02162551423	0.0	-2100.9777768589124
336000	-72925.72443273461	-2290.406813763799	-70635.31761897082	8258.78043090905	31251.330133280768	670.5784834460036	2538.6974150418228	2278.4222255576847	1788.644763349595	828.5066435171292	2171.198689682228	2407.5221376353647	2292.3901079290517	1760.4971796140724	1571.4401638821753	3.756635361371989E-5	-70635.31761897082	0.0	-2089.9534657249483
