state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	clock.rate	treeLikelihood	branchRates	skyline
8000	-72095.03953591733	-2359.0005081750005	-69736.03902774233	3373.560604583306	19994.408805692947	3889.9416624656847	1697.72995831802	1988.8566189956737	2182.019344919117	2203.5722055683827	1609.5665003226645	2068.7892953519217	2438.8104138825634	1623.2775799581304	752.4848489290976	5.277044854881267E-5	-69736.03902774233	0.0	-2157.3614300907975
16000	-71796.48084850307	-2334.8839259948236	-69461.59692250824	3474.0242394201255	20293.22876922378	2172.386703775343	1265.4678635640364	1632.3374159009593	1893.3041100268001	1466.7668845361254	3103.2479565890267	3438.788340037632	1619.4167320525153	1706.9291249388011	1036.809760215529	5.277044854881267E-5	-69461.59692250824	0.0	-2134.2604964126094
24000	-71656.07557463844	-2323.531038596154	-69332.54453604229	3180.945439188449	19590.125481416584	2264.188655997759	1017.7981565924373	1042.5774247217594	2246.3886516928	1569.9881970315166	2568.5719482031404	2390.4169255918637	1625.869487647941	1710.0489416365426	780.6648225589081	5.277044854881267E-5	-69332.54453604229	0.0	-2125.652916791098
32000	-71582.52527251655	-2325.520319915581	-69257.00495260097	3322.6947340912184	19915.577356259153	2914.3924920404143	1554.2761461403657	947.4665382466605	1871.2615392224739	2040.3014912002945	2257.194025255011	2192.8341009456844	2011.5698822243223	2376.9500401942614	1200.7646382894948	5.277044854881267E-5	-69257.00495260097	0.0	-2124.535419812932
40000	-71551.31728731074	-2328.8801822038795	-69222.43710510686	3359.9149623883072	20206.407999145722	1982.6447597916917	2190.4206407765864	908.3867789585826	1370.9464608465507	1581.8342587735397	1801.2843977396572	3556.685286439882	2298.3909938021375	1354.3294941727086	1303.7057045949816	5.277044854881267E-5	-69222.43710510686	0.0	-2129.5738661839764
48000	-71527.0845785799	-2331.2011320057104	-69195.8834465742	3329.459839214308	20019.61585038904	1251.6537892112062	1751.1353782484373	1632.5455746012049	1582.5953819994527	1915.915273460299	1962.689871597786	3708.813811129208	1991.51172021094	1920.3878677068967	1280.5027611693674	5.277044854881267E-5	-69195.8834465742	0.0	-2130.8869182386957
56000	-71491.50513579308	-2316.367148087355	-69175.13798770572	3311.9689513504322	20069.846012102247	2071.606255933076	894.3022153607503	2846.2681892378705	1659.9022902717945	1356.096452288931	2892.932423611981	2884.2828154510344	1996.5239554734267	1723.446337528971	1198.9220456998503	5.277044854881267E-5	-69175.13798770572	0.0	-2114.526411473248
64000	-71509.86580155285	-2332.98276125374	-69176.88304029912	3361.8711861677034	20443.70067517956	3081.422072570468	790.3605457423896	1751.3278799926277	1360.0457576140418	3183.29724115915	1961.4309686234833	2724.777106177019	2516.5050525284487	1955.3249270796284	950.1772215233766	5.277044854881267E-5	-69176.88304029912	0.0	-2130.806542347438
72000	-71462.6852873806	-2319.251189600479	-69143.43409778013	3305.07903792293	19639.103108815372	2059.769146957383	1279.0783403368002	1046.689269084933	1835.5532073580935	2095.6188486771352	1894.9132593406277	2216.660069657672	1415.8635792899752	2402.4562753568325	1211.6731542154707	5.277044854881267E-5	-69143.43409778013	0.0	-2120.5680302020323
80000	-71503.26961812054	-2325.5740970106167	-69177.69552110993	3283.8274291945754	20098.13181783042	2287.7558802575077	1259.424607013508	1902.0632082427849	2095.0623305303743	980.8593750290484	1598.4129474891902	2051.5818206724557	1667.4223710502895	2532.1800325011986	1344.0087542828924	5.277044854881267E-5	-69177.69552110993	0.0	-2126.405741721075
