state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-11344.726475904685	-2419.2058292325773	-8925.520646672108	1897.4044206727565	26260.254629109102	6351.042849599636	4.269141531322506E-5	-8925.520646672108	0.0	-2405.748156687854
2000	-10326.19935364641	-2303.967066633913	-8022.232287012498	3813.2203735998596	24857.364176162744	4094.636377086311	4.269141531322506E-5	-8022.232287012498	0.0	-2291.182535076477
3000	-10200.711726691234	-2283.7890918062567	-7916.922634884977	3635.0593640849493	24803.93543712072	3406.0632096403133	4.269141531322506E-5	-7916.922634884977	0.0	-2271.283334901589
4000	-10128.937980016604	-2259.379403364183	-7869.558576652421	4203.959349617393	25670.65892025765	2977.9326219247782	4.269141531322506E-5	-7869.558576652421	0.0	-2247.075693556071
5000	-10058.298643837235	-2232.9469501403087	-7825.351693696926	4039.682322682225	24937.399659514507	2676.731416383646	4.269141531322506E-5	-7825.351693696926	0.0	-2220.8028275535353
6000	-10063.821195505872	-2247.6188801996786	-7816.202315306193	4409.132731669296	26726.793390153038	3086.022482985094	4.269141531322506E-5	-7816.202315306193	0.0	-2235.261652333633
7000	-10021.04091222189	-2213.9561461551807	-7807.08476606671	4201.477174538751	25337.928818065408	2604.692341402421	4.269141531322506E-5	-7807.08476606671	0.0	-2201.852739552607
8000	-9983.265058030927	-2201.080756657545	-7782.1843013733815	4363.456342473906	24811.344849048633	2380.5763434399028	4.269141531322506E-5	-7782.1843013733815	0.0	-2189.1112962606803
9000	-10010.137388769388	-2225.0109582071264	-7785.126430562263	4775.632139260674	27648.86354454222	2606.9265222785093	4.269141531322506E-5	-7785.126430562263	0.0	-2212.906272735043
10000	-9961.14178965573	-2214.909742678663	-7746.2320469770675	4397.462711611141	25829.254974648953	2214.4374923051437	4.269141531322506E-5	-7746.2320469770675	0.0	-2203.04761813456
11000	-9909.538673487075	-2190.073894125084	-7719.4647793619915	4358.333918613196	25164.205647333372	2429.5344256076605	4.269141531322506E-5	-7719.4647793619915	0.0	-2178.0741713863836
12000	-9912.586132528957	-2201.6377344702687	-7710.948398058688	4381.846066613533	25355.672054364903	2501.8846955504596	4.269141531322506E-5	-7710.948398058688	0.0	-2189.59434294404
13000	-9902.573631247735	-2190.6341808362868	-7711.939450411447	4065.312628725425	24734.49674826305	2398.6154101702805	4.269141531322506E-5	-7711.939450411447	0.0	-2178.653501212262
14000	-9871.297464650124	-2163.7893225665343	-7707.50814208359	4604.477182242712	24778.473383527355	2076.519750072484	4.269141531322506E-5	-7707.50814208359	0.0	-2152.0223318285284
15000	-9882.709416152318	-2191.1210802528108	-7691.588335899508	4220.820626554621	25950.877272185448	2344.3702389771433	4.269141531322506E-5	-7691.588335899508	0.0	-2179.174385803204
16000	-9841.963711075967	-2168.2730999553487	-7673.690611120618	4274.351322922841	24896.490123925196	2184.581633290176	4.269141531322506E-5	-7673.690611120618	0.0	-2156.4310785945445
17000	-9856.543527711145	-2162.302676323538	-7694.240851387607	3805.4505631181555	23357.688850197406	2101.280028924498	4.269141531322506E-5	-7694.240851387607	0.0	-2150.518168943677
18000	-9864.366504813708	-2173.134845489504	-7691.231659324205	4662.674347479855	26006.717137431657	2239.0778345092644	4.269141531322506E-5	-7691.231659324205	0.0	-2161.256324171967
19000	-9855.672075514722	-2170.6151035543726	-7685.056971960348	4402.388551954656	25285.94306546861	2018.4832115146226	4.269141531322506E-5	-7685.056971960348	0.0	-2158.8899675773587
20000	-9864.967265729523	-2173.0412450083286	-7691.926020721194	4150.065861420976	24321.038047948932	2138.5702677207414	4.269141531322506E-5	-7691.926020721194	0.0	-2161.2307262106315
21000	-9862.415744509286	-2159.2923198742947	-7703.12342463499	4647.965559455553	24945.43676320024	2014.5924112208327	4.269141531322506E-5	-7703.12342463499	0.0	-2147.570030932455
22000	-9879.919412329096	-2189.5062549355403	-7690.4131573935565	4395.196441990109	25943.13483534944	2590.3466976974787	4.269141531322506E-5	-7690.4131573935565	0.0	-2177.411085062329
23000	-9846.602546298574	-2161.33675182518	-7685.265794473395	4093.761327134416	24470.80172573219	2125.7920056822218	4.269141531322506E-5	-7685.265794473395	0.0	-2149.5350971064217
24000	-9852.112087805097	-2158.461747598444	-7693.650340206653	4334.0919204204265	24420.21748984012	2098.9170086668346	4.269141531322506E-5	-7693.650340206653	0.0	-2146.678903379223
25000	-9863.235420297151	-2161.1000794906295	-7702.135340806521	4165.710019554024	24129.243772553455	1993.403387276621	4.269141531322506E-5	-7702.135340806521	0.0	-2149.393388330988
26000	-9846.540517365387	-2168.1544450370484	-7678.386072328339	4125.307359847207	24174.433476772643	2260.132192887707	4.269141531322506E-5	-7678.386072328339	0.0	-2156.262049577719
27000	-9845.1625829801	-2165.693734946152	-7679.468848033948	4180.123502104731	24766.135227363033	1929.1146929811907	4.269141531322506E-5	-7679.468848033948	0.0	-2154.035359077218
28000	-9848.850011615385	-2174.4640423917494	-7674.385969223636	4307.6811261504545	25474.980781538186	2299.584901391975	4.269141531322506E-5	-7674.385969223636	0.0	-2162.5459789916513
29000	-9847.444475232895	-2172.9112773614147	-7674.533197871479	4204.700634903604	25596.964594422792	2106.5477652954005	4.269141531322506E-5	-7674.533197871479	0.0	-2161.1230688374685
30000	-9830.588275440725	-2163.2009414614504	-7667.387333979275	4233.623719572059	25021.04385142908	1970.4639191669546	4.269141531322506E-5	-7667.387333979275	0.0	-2151.5113166415504
31000	-9826.543348822433	-2158.66116578985	-7667.882183032583	4477.0911314136065	25607.521026065475	1952.8589058928987	4.269141531322506E-5	-7667.882183032583	0.0	-2146.9847681525143
32000	-9833.201957525162	-2160.3492099514074	-7672.852747573754	4319.6232956488175	25670.55256547837	2113.680616472319	4.269141531322506E-5	-7672.852747573754	0.0	-2148.556003944374
33000	-9822.27390850071	-2150.492564329207	-7671.781344171503	3935.4272413207486	24074.28155775328	2042.5483447825204	4.269141531322506E-5	-7671.781344171503	0.0	-2138.74993496735
34000	-9820.674720948768	-2151.6948772154215	-7668.979843733346	4138.196962038475	24520.804217423178	2016.8596238652774	4.269141531322506E-5	-7668.979843733346	0.0	-2139.9709286349866
35000	-9827.055737766976	-2152.4472534925553	-7674.608484274419	4049.6618102345838	24305.272238814403	2011.820322177116	4.269141531322506E-5	-7674.608484274419	0.0	-2140.726996199655
36000	-9840.515918006333	-2163.326882988425	-7677.189035017908	4460.778936411961	25538.8254516342	2091.7155237529305	4.269141531322506E-5	-7677.189035017908	0.0	-2151.5491184612483
37000	-9841.87046405677	-2168.853967779859	-7673.016496276912	4682.010823575353	26039.695546825336	1829.7739852247246	4.269141531322506E-5	-7673.016496276912	0.0	-2157.273369692002
38000	-9829.354957974056	-2160.2155821812853	-7669.139375792771	4376.531082839408	24814.46035493938	2300.0625684751026	4.269141531322506E-5	-7669.139375792771	0.0	-2148.29721060275
39000	-9824.718646185433	-2164.503930108225	-7660.214716077207	4598.0155518618985	25849.23222584155	2198.562643201743	4.269141531322506E-5	-7660.214716077207	0.0	-2152.6524622076427
40000	-9825.387920857434	-2148.671313727327	-7676.716607130108	4746.500184471664	25888.815123106564	1936.315288147497	4.269141531322506E-5	-7676.716607130108	0.0	-2137.0074502957514
