state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	treeLikelihood	branchRates	coalescent
1000	-11247.589934277428	-2427.2038236265935	-8820.386110650834	1247.316579904201	28086.647376793953	5508.595567348464	3.656016531553013E-5	-8820.386110650834	0.0	-2413.965709640916
2000	-10410.587678416832	-2316.6949360404337	-8093.892742376399	4480.119552275461	29538.633283328283	4017.5317514361313	3.656016531553013E-5	-8093.892742376399	0.0	-2303.9392856358327
3000	-10093.107626597863	-2265.460855366843	-7827.646771231019	4654.859735411091	29202.680159811334	3038.182579937431	3.656016531553013E-5	-7827.646771231019	0.0	-2253.1270890035926
4000	-10044.492698923124	-2259.9439058610915	-7784.548793062033	5381.396551212438	31114.821335472454	3168.2943217398774	3.656016531553013E-5	-7784.548793062033	0.0	-2247.547133901381
5000	-9987.744370982478	-2245.4291383713053	-7742.315232611173	5061.423711365885	30071.57877903156	2561.7898621046847	3.656016531553013E-5	-7742.315232611173	0.0	-2233.350495667093
6000	-9919.708049237368	-2224.199138188136	-7695.508911049233	5467.502807303181	30240.544473598995	2802.769815699541	3.656016531553013E-5	-7695.508911049233	0.0	-2211.9862414323134
7000	-9897.627228640984	-2216.484790040781	-7681.142438600203	4757.015597399281	28832.339853044927	2532.4737242409024	3.656016531553013E-5	-7681.142438600203	0.0	-2204.4232985837452
8000	-9895.891536418347	-2218.2178111025623	-7677.673725315784	5080.075969481009	29423.528663184352	2595.3452592689405	3.656016531553013E-5	-7677.673725315784	0.0	-2206.1197662931113
9000	-9870.537392348882	-2206.1440070696776	-7664.393385279204	4914.382511415881	28524.451415740576	2358.8922694343687	3.656016531553013E-5	-7664.393385279204	0.0	-2194.188141165441
10000	-9837.081233717823	-2179.730219820613	-7657.351013897211	5428.480493818785	28862.049489996414	2423.4803958729794	3.656016531553013E-5	-7657.351013897211	0.0	-2167.73420742794
11000	-9852.978243542588	-2190.081911602715	-7662.896331939873	5117.627767216653	29763.212432609234	2213.346895271575	3.656016531553013E-5	-7662.896331939873	0.0	-2178.220516822149
12000	-9834.742422852074	-2180.315779610202	-7654.426643241873	5710.1249418909465	30673.931163325768	2316.514327901198	3.656016531553013E-5	-7654.426643241873	0.0	-2168.3868310273874
13000	-9803.581252244861	-2159.4124445199477	-7644.168807724914	5296.90551114819	28221.68594320635	2080.921572593967	3.656016531553013E-5	-7644.168807724914	0.0	-2147.642325146241
14000	-9831.802774387914	-2176.4987143693324	-7655.304060018582	6068.713410239824	30729.527918476546	2207.6379673641104	3.656016531553013E-5	-7655.304060018582	0.0	-2164.641145297491
15000	-9832.088892328244	-2185.759163222266	-7646.329729105978	5612.306253674706	30475.049445164324	2306.154629307272	3.656016531553013E-5	-7646.329729105978	0.0	-2173.8368665715734
16000	-9832.986600616452	-2174.2710673510082	-7658.715533265444	5270.1999242821	28717.63850048209	2251.0129590423403	3.656016531553013E-5	-7658.715533265444	0.0	-2162.3846659094384
17000	-9825.661457756882	-2166.395397809327	-7659.266059947555	5187.193753336054	27259.704178856417	2110.998434286832	3.656016531553013E-5	-7659.266059947555	0.0	-2154.6040691196517
